date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2016-10-18 10:36:33,MS01510235,10235,"WILSON, James Jefferson",15,Senate,(NJ),New Jersey,NJ,0,13,-0.995,-0.095,0.625,23,74,-34.76598
2016-10-18 10:36:33,MS01510182,10182,"WILLIAMS, Thomas Hill",15,Senate,(MS),Mississippi,MS,0,13,-0.187,-0.258,0.506,28,97,-66.02034
2016-10-18 10:36:33,MS01510160,10160,"WILLIAMS, John",15,Senate,(TN),Tennessee,TN,0,13,-0.082,0.045,0.62,20,93,-44.4343
2016-10-18 10:36:33,MS01509613,9613,"VAN DYKE, Nicholas",15,Senate,(DE),Delaware,DE,0,1,0.399,-0.24,0.709,17,96,-33.01501
2016-10-18 10:36:33,MS01509482,9482,"TROUP, George Michael",15,Senate,(GA),Georgia,GA,0,13,-0.239,-0.193,0.724,2,42,-13.57814
2016-10-18 10:36:33,MS01509378,9378,"TICHENOR, Isaac",15,Senate,(VT),Vermont,VT,0,1,0.429,-0.628,0.678,18,90,-34.91441
2016-10-18 10:36:33,MS01509297,9297,"THOMAS, Jesse Burgess",15,Senate,(IL),Illinois,IL,0,13,0.233,0.578,0.609,11,45,-22.29048
2016-10-18 10:36:33,MS01509233,9233,"TAYLOR, Waller",15,Senate,(IN),Indiana,IN,0,13,-0.01,0.356,0.601,31,94,-47.92265
2016-10-18 10:36:33,MS01509159,9159,"TALBOT, Isham",15,Senate,(KY),Kentucky,KY,0,13,0.134,0.607,0.647,20,96,-41.77605
2016-10-18 10:36:33,MS01509157,9157,"TAIT, Charles",15,Senate,(GA),Georgia,GA,0,13,-0.225,-0.359,0.616,28,97,-47.03541
2016-10-18 10:36:33,MS01508993,8993,"STORER, Clement",15,Senate,(NH),New Hampshire,NH,0,13,0.188,0.488,0.604,23,92,-46.3767
2016-10-18 10:36:33,MS01508971,8971,"STOKES, Montfort",15,Senate,(NC),North Carolina,NC,0,13,-0.115,0.203,0.613,25,88,-43.04649
2016-10-18 10:36:33,MS01508694,8694,"SMITH, William",15,Senate,(SC),South Carolina,SC,0,13,0.168,-0.986,0.609,18,67,-33.18195
2016-10-18 10:36:33,MS01508211,8211,"SANFORD, Nathan",15,Senate,(NY),New York,NY,0,13,0.127,0.124,0.596,28,93,-48.19193
2016-10-18 10:36:33,MS01508107,8107,"RUGGLES, Benjamin",15,Senate,(OH),Ohio,OH,0,13,0.388,0.712,0.552,39,96,-57.0408
2016-10-18 10:36:33,MS01507953,7953,"ROBERTS, Jonathan",15,Senate,(PA),Pennsylvania,PA,0,13,-0.699,-0.355,0.603,21,90,-45.45476
2016-10-18 10:36:33,MS01507182,7182,"PALMER, William Adams",15,Senate,(VT),Vermont,VT,0,13,0.495,0.251,0.621,11,42,-19.99399
2016-10-18 10:36:33,MS01507108,7108,"OTIS, Harrison Gray",15,Senate,(MA),Massachusetts,MA,0,1,0.664,-0.093,0.68,16,94,-36.31734
2016-10-18 10:36:33,MS01506941,6941,"NOBLE, James",15,Senate,(IN),Indiana,IN,0,13,0.261,0.608,0.562,30,84,-48.46264
2016-10-18 10:36:33,MS01506728,6728,"MORROW, Jeremiah",15,Senate,(OH),Ohio,OH,0,13,0.033,0.343,0.62,24,94,-44.9541
2016-10-18 10:36:33,MS01506693,6693,"MORRIL, David Lawrence",15,Senate,(NH),New Hampshire,NH,0,13,0.368,-0.93,0.618,20,87,-41.83753
2016-10-18 10:36:33,MS01506410,6410,"MELLEN, Prentiss",15,Senate,(MA),Massachusetts,MA,0,1,0.731,-0.52,0.772,4,46,-11.91274
2016-10-18 10:36:33,MS01505895,5895,"MACON, Nathaniel",15,Senate,(NC),North Carolina,NC,0,13,-0.331,-0.944,0.676,19,100,-39.16115
2016-10-18 10:36:33,MS01505542,5542,"LEAKE, Walter",15,Senate,(MS),Mississippi,MS,0,13,-0.131,0.104,0.508,28,90,-60.90376
2016-10-18 10:36:33,MS01505392,5392,"LACOCK, Abner",15,Senate,(PA),Pennsylvania,PA,0,13,-0.534,-0.191,0.626,23,95,-44.51699
2016-10-18 10:36:33,MS01505270,5270,"KING, Rufus",15,Senate,(NY),New York,NY,0,1,0.577,-0.302,0.736,11,94,-28.80998
2016-10-18 10:36:33,MS01504959,4959,"JOHNSON, Henry",15,Senate,(LA),Louisiana,LA,0,13,-0.041,0.247,0.487,24,80,-57.50136
2016-10-18 10:36:33,MS01504762,4762,"HUNTER, William",15,Senate,(RI),Rhode Island,RI,0,1,0.505,-0.137,0.775,6,85,-21.7096
2016-10-18 10:36:33,MS01504586,4586,"HORSEY, Outerbridge",15,Senate,(DE),Delaware,DE,0,1,0.521,-0.047,0.729,11,84,-26.60823
2016-10-18 10:36:33,MS01504044,4044,"HANSON, Alexander Contee",15,Senate,(MD),Maryland,MD,0,1,0.449,0.095,0.634,29,153,-69.71227
2016-10-18 10:36:33,MS01503655,3655,"GOLDSBOROUGH, Robert Henry",15,Senate,(MD),Maryland,MD,0,1,0.485,-0.099,0.692,12,77,-28.31952
2016-10-18 10:36:33,MS01503423,3423,"GAILLARD, John",15,Senate,(SC),South Carolina,SC,0,13,-0.126,-0.424,0.654,19,90,-38.27649
2016-10-18 10:36:33,MS01503377,3377,"FROMENTIN, Eligius",15,Senate,(LA),Louisiana,LA,0,13,0.167,0.129,0.582,21,94,-50.90603
2016-10-18 10:36:33,MS01503287,3287,"FORSYTH, John",15,Senate,(GA),Georgia,GA,0,13,-0.315,-0.118,0.662,55,291,-119.89594
2016-10-18 10:36:33,MS01503173,3173,"FISK, James",15,Senate,(VT),Vermont,VT,0,13,0.082,0.507,0.673,24,136,-53.95747
2016-10-18 10:36:33,MS01502977,2977,"EPPES, John Wayles",15,Senate,(VA),Virginia,VA,0,13,-0.249,-0.095,0.614,20,89,-43.47499
2016-10-18 10:36:33,MS01502871,2871,"EDWARDS, Ninian",15,Senate,(IL),Illinois,IL,0,13,-0.029,1.0,0.758,2,40,-11.08057
2016-10-18 10:36:33,MS01502828,2828,"EATON, John Henry",15,Senate,(TN),Tennessee,TN,0,13,-0.432,0.504,0.553,20,47,-27.82661
2016-10-18 10:36:33,MS01502561,2561,"DICKERSON, Mahlon",15,Senate,(NJ),New Jersey,NJ,0,13,0.12,0.053,0.508,40,91,-61.66903
2016-10-18 10:36:33,MS01502316,2316,"DANA, Samuel Whittlesey",15,Senate,(CT),Connecticut,CT,0,1,0.776,-0.178,0.657,6,31,-13.03795
2016-10-18 10:36:33,MS01502296,2296,"DAGGETT, David",15,Senate,(CT),Connecticut,CT,0,1,0.56,-0.353,0.739,11,96,-29.091
2016-10-18 10:36:33,MS01502181,2181,"CRITTENDEN, John Jordan",15,Senate,(KY),Kentucky,KY,0,13,0.029,0.663,0.682,13,89,-34.05842
2016-10-18 10:36:33,MS01501448,1448,"CAMPBELL, George Washington",15,Senate,(TN),Tennessee,TN,0,13,-0.28,0.203,0.682,5,36,-13.76026
2016-10-18 10:36:33,MS01501305,1305,"BURRILL, James, Jr.",15,Senate,(RI),Rhode Island,RI,0,1,0.744,-0.383,0.733,11,102,-31.73218
2016-10-18 10:36:33,MS01500420,420,"BARBOUR, James",15,Senate,(VA),Virginia,VA,0,13,-0.229,-0.282,0.615,19,86,-41.83177
2016-10-18 10:36:33,MS01500271,271,"ASHMUN, Eli Porter",15,Senate,(MA),Massachusetts,MA,0,1,0.508,-0.861,0.762,2,44,-11.98442
