date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,party_noun,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2017-02-02 23:34:42,MH10314835,14835,"HUNTER, Duncan Lee",103,House,(CA-52),California,CA,52,200,,0.47,0.02,0.806,92,913,-197.24936
2017-02-02 23:34:42,MH10329107,29107,"CUNNINGHAM, Randall (Duke)",103,House,(CA-51),California,CA,51,200,,0.411,0.001,0.815,74,949,-193.65373
2017-02-02 23:34:42,MH10329325,29325,"FILNER, Bob",103,House,(CA-50),California,CA,50,100,,-0.652,0.002,0.832,79,969,-177.66368
2017-02-02 23:34:42,MH10329324,29324,"SCHENK, Lynn",103,House,(CA-49),California,CA,49,100,,-0.256,-0.297,0.791,86,958,-224.73975
2017-02-02 23:34:42,MH10315051,15051,"PACKARD, Ronald C.",103,House,(CA-48),California,CA,48,200,,0.419,0.152,0.784,92,886,-215.31303
2017-02-02 23:34:42,MH10315601,15601,"COX, Charles Christopher",103,House,(CA-47),California,CA,47,200,,0.54,-0.236,0.822,71,907,-178.16509
2017-02-02 23:34:42,MH10314414,14414,"DORNAN, Robert Kenneth",103,House,(CA-46),California,CA,46,200,,0.49,-0.111,0.836,64,896,-160.29943
2017-02-02 23:34:42,MH10315621,15621,"ROHRABACHER, Dana",103,House,(CA-45),California,CA,45,200,,0.628,-0.398,0.819,76,964,-192.577
2017-02-02 23:34:42,MH10315040,15040,"McCANDLESS, Alfred A.",103,House,(CA-44),California,CA,44,200,,0.474,-0.225,0.766,103,929,-247.8319
2017-02-02 23:34:42,MH10329323,29323,"CALVERT, Ken",103,House,(CA-43),California,CA,43,200,,0.346,0.197,0.805,68,925,-200.912
2017-02-02 23:34:42,MH10310573,10573,"BROWN, George Edward, Jr.",103,House,(CA-42),California,CA,42,100,,-0.506,-0.028,0.829,60,830,-156.05511
2017-02-02 23:34:42,MH10329322,29322,"KIM, Jay C.",103,House,(CA-41),California,CA,41,200,,0.39,-0.084,0.817,77,969,-196.06667
2017-02-02 23:34:42,MH10314644,14644,"LEWIS, Charles Jeremy (Jerry)",103,House,(CA-40),California,CA,40,200,,0.348,-0.101,0.655,164,928,-393.11774
2017-02-02 23:34:42,MH10329321,29321,"ROYCE, Edward Randall",103,House,(CA-39),California,CA,39,200,,0.667,-0.37,0.843,72,943,-161.131
2017-02-02 23:34:42,MH10329320,29320,"HORN, John Stephen (Steve)",103,House,(CA-38),California,CA,38,200,,0.167,-0.651,0.703,150,932,-328.39374
2017-02-02 23:34:42,MH10329319,29319,"TUCKER, Walter R., III",103,House,(CA-37),California,CA,37,100,,-0.479,0.291,0.829,65,808,-151.1599
2017-02-02 23:34:42,MH10329318,29318,"HARMAN, Jane L.",103,House,(CA-36),California,CA,36,100,,-0.262,-0.12,0.76,108,915,-250.59698
2017-02-02 23:34:42,MH10329106,29106,"WATERS, Maxine",103,House,(CA-35),California,CA,35,100,,-0.661,-0.078,0.871,56,924,-127.774
2017-02-02 23:34:42,MH10315070,15070,"TORRES, Esteban Edward",103,House,(CA-34),California,CA,34,100,,-0.487,0.012,0.853,63,890,-141.06465
2017-02-02 23:34:42,MH10329317,29317,"ROYBAL-ALLARD, Lucille",103,House,(CA-33),California,CA,33,100,,-0.472,-0.205,0.889,54,959,-113.297
2017-02-02 23:34:42,MH10314620,14620,"DIXON, Julian Carey",103,House,(CA-32),California,CA,32,100,,-0.458,-0.076,0.869,62,938,-131.91629
2017-02-02 23:34:42,MH10315423,15423,"HOUGHTON, Amory, Jr.",103,House,(NY-31),New York,NY,31,200,,0.154,-0.281,0.592,240,919,-481.11782
2017-02-02 23:34:42,MH10314879,14879,"MARTÍNEZ, Matthew G.",103,House,(CA-31),California,CA,31,100,,-0.341,0.106,0.821,76,911,-179.89285
2017-02-02 23:34:42,MH10339305,39305,"JOHNSON, Eddie Bernice",103,House,(TX-30),Texas,TX,30,100,,-0.486,0.206,0.843,70,951,-162.176
2017-02-02 23:34:42,MH10329381,29381,"QUINN, John Francis (Jack)",103,House,(NY-30),New York,NY,30,200,,0.198,-0.223,0.721,145,941,-307.28499
2017-02-02 23:34:42,MH10329316,29316,"BECERRA, Xavier",103,House,(CA-30),California,CA,30,100,,-0.512,-0.283,0.835,44,1000,-180.668
2017-02-02 23:34:42,MH10339304,39304,"GREEN, Raymond Eugene (Gene)",103,House,(TX-29),Texas,TX,29,100,,-0.322,0.447,0.757,109,902,-250.849
2017-02-02 23:34:42,MH10314248,14248,"LaFALCE, John Joseph",103,House,(NY-29),New York,NY,29,100,,-0.357,0.112,0.736,109,926,-283.81031
2017-02-02 23:34:42,MH10314280,14280,"WAXMAN, Henry Arnold",103,House,(CA-29),California,CA,29,100,,-0.473,-0.343,0.875,49,911,-121.57436
2017-02-02 23:34:42,MH10339303,39303,"TEJEDA, Frank",103,House,(TX-28),Texas,TX,28,100,,-0.277,0.961,0.811,80,966,-202.46785
2017-02-02 23:34:42,MH10315444,15444,"SLAUGHTER, Louise McIntosh",103,House,(NY-28),New York,NY,28,100,,-0.464,-0.11,0.854,64,956,-151.296
2017-02-02 23:34:42,MH10314813,14813,"DREIER, David Timothy",103,House,(CA-28),California,CA,28,200,,0.478,-0.084,0.849,61,940,-153.71738
2017-02-02 23:34:42,MH10315049,15049,"ORTIZ, Solomon P.",103,House,(TX-27),Texas,TX,27,100,,-0.272,0.712,0.792,100,933,-217.55904
2017-02-02 23:34:42,MH10315618,15618,"PAXON, L. William",103,House,(NY-27),New York,NY,27,200,,0.472,-0.167,0.847,68,966,-160.7683
2017-02-02 23:34:42,MH10314040,14040,"MOORHEAD, Carlos John",103,House,(CA-27),California,CA,27,200,,0.465,-0.119,0.851,64,964,-155.96354
2017-02-02 23:34:42,MH10315125,15125,"ARMEY, Richard Keith",103,House,(TX-26),Texas,TX,26,200,,0.635,-0.089,0.877,43,947,-124.67646
2017-02-02 23:34:42,MH10329380,29380,"HINCHEY, Maurice Dunlea",103,House,(NY-26),New York,NY,26,100,,-0.575,-0.007,0.859,65,928,-141.44894
2017-02-02 23:34:42,MH10315005,15005,"BERMAN, Howard Lawrence",103,House,(CA-26),California,CA,26,100,,-0.404,-0.286,0.871,54,870,-120.26341
2017-02-02 23:34:42,MH10315001,15001,"ANDREWS, Michael Allen",103,House,(TX-25),Texas,TX,25,100,,-0.135,0.32,0.724,132,885,-286.33787
2017-02-02 23:34:42,MH10315630,15630,"WALSH, James T.",103,House,(NY-25),New York,NY,25,200,,0.208,-0.19,0.69,149,954,-353.63233
2017-02-02 23:34:42,MH10329315,29315,"McKEON, Howard P. (Buck)",103,House,(CA-25),California,CA,25,200,,0.396,0.208,0.827,57,938,-178.53526
2017-02-02 23:34:42,MH10314626,14626,"FROST, Jonas Martin",103,House,(TX-24),Texas,TX,24,100,,-0.316,0.354,0.815,66,886,-181.70689
2017-02-02 23:34:42,MH10339316,39316,"McHUGH, John Michael",103,House,(NY-24),New York,NY,24,200,,0.225,-0.063,0.731,122,951,-298.43906
2017-02-02 23:34:42,MH10314405,14405,"BEILENSON, Anthony Charles",103,House,(CA-24),California,CA,24,100,,-0.44,-0.605,0.805,80,947,-205.66542
2017-02-02 23:34:42,MH10339302,39302,"BONILLA, Henry",103,House,(TX-23),Texas,TX,23,200,,0.4,0.136,0.774,103,961,-246.71509
2017-02-02 23:34:42,MH10315007,15007,"BOEHLERT, Sherwood Louis",103,House,(NY-23),New York,NY,23,200,,0.103,-0.718,0.721,139,953,-311.40217
2017-02-02 23:34:42,MH10329337,29337,"HASTINGS, Alcee Lamar",103,House,(FL-23),Florida,FL,23,100,,-0.565,0.147,0.857,59,836,-128.527
2017-02-02 23:34:42,MH10315413,15413,"GALLEGLY, Elton W.",103,House,(CA-23),California,CA,23,200,,0.402,-0.1,0.83,72,921,-171.5833
2017-02-02 23:34:42,MH10315094,15094,"DeLAY, Thomas Dale",103,House,(TX-22),Texas,TX,22,200,,0.593,0.059,0.834,69,943,-170.68407
2017-02-02 23:34:42,MH10314662,14662,"SOLOMON, Gerald Brooks Hunt",103,House,(NY-22),New York,NY,22,200,,0.492,-0.333,0.818,79,930,-187.27621
2017-02-02 23:34:42,MH10314860,14860,"SHAW, Eugene Clay, Jr.",103,House,(FL-22),Florida,FL,22,200,,0.3,-0.142,0.776,99,940,-238.84393
2017-02-02 23:34:42,MH10329314,29314,"HUFFINGTON, Michael",103,House,(CA-22),California,CA,22,200,,0.332,-0.541,0.745,121,901,-264.78022
2017-02-02 23:34:42,MH10315445,15445,"SMITH, Lamar Seeligson",103,House,(TX-21),Texas,TX,21,200,,0.423,0.058,0.82,73,945,-187.292
2017-02-02 23:34:42,MH10315056,15056,"RIDGE, Thomas Joseph",103,House,(PA-21),Pennsylvania,PA,21,200,,0.186,-0.669,0.718,121,807,-267.27694
2017-02-02 23:34:42,MH10315614,15614,"McNULTY, Michael Robert",103,House,(NY-21),New York,NY,21,100,,-0.369,0.369,0.736,120,927,-284.75794
2017-02-02 23:34:42,MH10329336,29336,"DIAZ-BALART, Lincoln",103,House,(FL-21),Florida,FL,21,200,,0.243,-0.105,0.599,205,955,-490.18497
2017-02-02 23:34:42,MH10314669,14669,"THOMAS, William Marshall",103,House,(CA-21),California,CA,21,200,,0.371,-0.277,0.774,113,933,-239.36557
2017-02-02 23:34:42,MH10310520,10520,"GONZÁLEZ, Henry B.",103,House,(TX-20),Texas,TX,20,100,,-0.538,0.558,0.804,92,965,-210.58386
2017-02-02 23:34:42,MH10314441,14441,"MURPHY, Austin John",103,House,(PA-20),Pennsylvania,PA,20,100,,-0.081,-0.357,0.514,301,872,-580.25449
2017-02-02 23:34:42,MH10314015,14015,"GILMAN, Benjamin Arthur",103,House,(NY-20),New York,NY,20,200,,0.043,-0.425,0.628,223,961,-447.23867
2017-02-02 23:34:42,MH10315021,15021,"DURBIN, Richard Joseph",103,House,(IL-20),Illinois,IL,20,100,,-0.366,-0.358,0.82,81,965,-190.99
2017-02-02 23:34:42,MH10329335,29335,"DEUTSCH, Peter R.",103,House,(FL-20),Florida,FL,20,100,,-0.324,-0.115,0.814,80,958,-196.80664
