date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,party_noun,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2017-02-06 16:38:20,MH09414007,14007,"BURGENER, Clair Walter",94,House,(CA-43),California,CA,43,200,,0.281,0.019,0.738,138,1020,-309.56249
2017-02-06 16:38:20,MH09410633,10633,"VAN DEERLIN, Lionel",94,House,(CA-42),California,CA,42,100,,-0.401,-0.005,0.711,148,974,-332.17848
2017-02-06 16:38:20,MH09410249,10249,"WILSON, Robert Carlton (Bob)",94,House,(CA-41),California,CA,41,200,,0.264,-0.265,0.647,193,932,-406.4783
2017-02-06 16:38:20,MH09414020,14020,"HINSHAW, Andrew Jackson",94,House,(CA-40),California,CA,40,200,,0.265,0.011,0.695,51,359,-130.36368
2017-02-06 16:38:20,MH09414289,14289,"LUNDINE, Stanley Nelson",94,House,(NY-39),New York,NY,39,100,,-0.31,-0.273,0.736,53,426,-130.73888
2017-02-06 16:38:20,MH09412017,12017,"HASTINGS, James Fred",94,House,(NY-39),New York,NY,39,200,,0.234,-0.26,0.707,71,483,-167.63309
2017-02-06 16:38:20,MH09411055,11055,"WIGGINS, Charles Edward",94,House,(CA-39),California,CA,39,200,,0.359,-0.284,0.644,206,919,-403.92864
2017-02-06 16:38:20,MH09413020,13020,"KEMP, Jack French",94,House,(NY-38),New York,NY,38,200,,0.3,-0.133,0.713,144,993,-336.11897
2017-02-06 16:38:20,MH09414266,14266,"PATTERSON, Jerry Mumford",94,House,(CA-38),California,CA,38,100,,-0.367,0.007,0.756,114,990,-277.34217
2017-02-06 16:38:20,MH09411038,11038,"PETTIS, Jerry Lyle",94,House,(CA-37),California,CA,37,200,,0.173,-0.043,,,,
2017-02-06 16:38:20,MH09414264,14264,"NOWAK, Henry James",94,House,(NY-37),New York,NY,37,100,,-0.332,-0.123,0.79,104,1043,-245.38349
2017-02-06 16:38:20,MH09414287,14287,"PETTIS, Shirley Neil",94,House,(CA-37),California,CA,37,200,,0.209,-0.179,0.723,124,893,-289.61085
2017-02-06 16:38:20,MH09414248,14248,"LaFALCE, John Joseph",94,House,(NY-36),New York,NY,36,100,,-0.357,0.112,0.722,143,995,-323.74553
2017-02-06 16:38:20,MH09410573,10573,"BROWN, George Edward, Jr.",94,House,(CA-36),California,CA,36,100,,-0.506,-0.028,0.728,111,918,-291.72868
2017-02-06 16:38:20,MH09410712,10712,"CONABLE, Barber Benjamin, Jr.",94,House,(NY-35),New York,NY,35,200,,0.371,-0.658,0.672,192,983,-391.35766
2017-02-06 16:38:20,MH09414250,14250,"LLOYD, James Fredrick",94,House,(CA-35),California,CA,35,100,,-0.218,-0.032,0.678,190,1039,-403.36616
2017-02-06 16:38:20,MH09410596,10596,"HORTON, Frank Jefferson",94,House,(NY-34),New York,NY,34,200,,-0.004,-0.359,0.687,171,935,-350.34929
2017-02-06 16:38:20,MH09414229,14229,"HANNAFORD, Mark Warren",94,House,(CA-34),California,CA,34,100,,-0.295,-0.043,0.717,156,1015,-337.91032
2017-02-06 16:38:20,MH09414061,14061,"WALSH, William Francis",94,House,(NY-33),New York,NY,33,200,,0.068,-0.092,0.681,186,1000,-383.98724
2017-02-06 16:38:20,MH09410580,10580,"CLAWSON, Delwin Morgan",94,House,(CA-33),California,CA,33,200,,0.483,0.132,0.79,98,962,-227.13006
2017-02-06 16:38:20,MH09410733,10733,"HANLEY, James Michael",94,House,(NY-32),New York,NY,32,100,,-0.306,0.147,0.779,104,1036,-258.14978
2017-02-06 16:38:20,MH09412001,12001,"ANDERSON, Glenn Malcolm",94,House,(CA-32),California,CA,32,100,,-0.269,-0.052,0.606,232,1023,-511.86951
2017-02-06 16:38:20,MH09414038,14038,"MITCHELL, Donald Jerome",94,House,(NY-31),New York,NY,31,200,,0.097,-0.163,0.691,167,1016,-375.97439
2017-02-06 16:38:20,MH09410640,10640,"WILSON, Charles Herbert",94,House,(CA-31),California,CA,31,100,,-0.39,0.357,0.681,143,827,-318.17185
2017-02-06 16:38:20,MH09410749,10749,"McEWEN, Robert Cameron",94,House,(NY-30),New York,NY,30,200,,0.234,-0.052,0.664,198,947,-387.3511
2017-02-06 16:38:20,MH09413010,13010,"DANIELSON, George Elmore",94,House,(CA-30),California,CA,30,100,,-0.477,0.256,0.749,132,1045,-301.87802
2017-02-06 16:38:20,MH09414267,14267,"PATTISON, Edward Worthington",94,House,(NY-29),New York,NY,29,100,,-0.323,-0.4,0.727,132,1017,-324.82424
2017-02-06 16:38:20,MH09410595,10595,"HAWKINS, Augustus Freeman (Gus)",94,House,(CA-29),California,CA,29,100,,-0.517,-0.369,0.797,76,903,-204.89699
2017-02-06 16:38:20,MH09409017,9017,"STRATTON, Samuel Studdiford",94,House,(NY-28),New York,NY,28,100,,-0.139,0.208,0.641,213,1014,-450.32114
2017-02-06 16:38:20,MH09414008,14008,"BURKE, Yvonne Brathwaite",94,House,(CA-28),California,CA,28,100,,-0.576,-0.177,0.829,65,962,-180.17606
2017-02-06 16:38:20,MH09414253,14253,"McHUGH, Matthew Francis",94,House,(NY-27),New York,NY,27,100,,-0.353,-0.227,0.793,108,1027,-237.99751
2017-02-06 16:38:20,MH09410505,10505,"BELL, Alphonzo",94,House,(CA-27),California,CA,27,200,,0.183,-0.336,0.684,117,657,-249.48535
2017-02-06 16:38:20,MH09414015,14015,"GILMAN, Benjamin Arthur",94,House,(NY-26),New York,NY,26,200,,0.043,-0.425,0.672,215,1040,-413.09476
2017-02-06 16:38:20,MH09410553,10553,"ROUSSELOT, John Harbin",94,House,(CA-26),California,CA,26,200,,0.601,0.164,0.769,112,980,-257.04529
2017-02-06 16:38:20,MH09414261,14261,"MYERS, Gary Arthur",94,House,(PA-25),Pennsylvania,PA,25,200,,0.291,-0.576,0.587,264,1051,-560.71604
2017-02-06 16:38:20,MH09412013,12013,"FISH, Hamilton, Jr.",94,House,(NY-25),New York,NY,25,200,,0.07,-0.423,0.692,175,1008,-370.81105
2017-02-06 16:38:20,MH09410621,10621,"ROYBAL, Edward R.",94,House,(CA-25),California,CA,25,100,,-0.61,-0.141,0.797,93,1005,-228.23231
2017-02-06 16:38:20,MH09414037,14037,"MILFORD, Dale",94,House,(TX-24),Texas,TX,24,100,,0.012,0.639,0.669,167,889,-357.39477
2017-02-06 16:38:20,MH09410778,10778,"VIGORITO, Joseph Phillip",94,House,(PA-24),Pennsylvania,PA,24,100,,-0.311,0.216,0.736,132,980,-300.69091
2017-02-06 16:38:20,MH09410760,10760,"OTTINGER, Richard Lawrence",94,House,(NY-24),New York,NY,24,100,,-0.391,-0.771,0.791,105,1047,-245.39294
2017-02-06 16:38:20,MH09414275,14275,"SIMON, Paul Martin",94,House,(IL-24),Illinois,IL,24,100,,-0.397,-0.224,0.732,135,1007,-313.57158
2017-02-06 16:38:20,MH09414280,14280,"WAXMAN, Henry Arnold",94,House,(CA-24),California,CA,24,100,,-0.473,-0.343,0.846,62,926,-154.85627
2017-02-06 16:38:20,MH09411023,11023,"KAZEN, Abraham, Jr.",94,House,(TX-23),Texas,TX,23,100,,-0.219,0.747,0.693,181,1052,-386.02496
2017-02-06 16:38:20,MH09410598,10598,"JOHNSON, Albert Walter",94,House,(PA-23),Pennsylvania,PA,23,200,,0.197,-0.021,0.709,148,946,-325.17859
2017-02-06 16:38:20,MH09414260,14260,"MOTTL, Ronald Milton",94,House,(OH-23),Ohio,OH,23,100,,0.021,-0.29,0.433,394,1012,-846.68431
2017-02-06 16:38:20,MH09493033,93033,"PEYSER, Peter A.",94,House,(NY-23),New York,NY,23,200,,-0.055,-0.314,0.711,99,675,-229.83312
2017-02-06 16:38:20,MH09407610,7610,"PRICE, Charles Melvin",94,House,(IL-23),Illinois,IL,23,100,,-0.429,0.346,0.802,93,1034,-228.42716
2017-02-06 16:38:20,MH09410790,10790,"REES, Thomas Mankell",94,House,(CA-23),California,CA,23,100,,-0.484,-0.273,0.639,148,847,-379.63887
2017-02-06 16:38:20,MH09414290,14290,"PAUL, Ronald Ernest",94,House,(TX-22),Texas,TX,22,200,,0.863,-0.505,0.689,62,407,-151.32373
2017-02-06 16:38:20,MH09401577,1577,"CASEY, Robert Randolph",94,House,(TX-22),Texas,TX,22,100,,-0.098,0.783,0.698,84,510,-183.0989
2017-02-06 16:38:20,MH09406685,6685,"MORGAN, Thomas Ellsworth",94,House,(PA-22),Pennsylvania,PA,22,100,,-0.396,0.226,0.789,106,995,-236.37039
2017-02-06 16:38:20,MH09409623,9623,"VANIK, Charles Albert",94,House,(OH-22),Ohio,OH,22,100,,-0.366,-0.374,0.773,107,994,-256.28944
2017-02-06 16:38:20,MH09410705,10705,"BINGHAM, Jonathan Brewster",94,House,(NY-22),New York,NY,22,100,,-0.509,-0.488,0.823,78,1045,-204.17569
2017-02-06 16:38:20,MH09408474,8474,"SHIPLEY, George Edward",94,House,(IL-22),Illinois,IL,22,100,,-0.284,0.515,0.663,172,956,-392.81174
2017-02-06 16:38:20,MH09414040,14040,"MOORHEAD, Carlos John",94,House,(CA-22),California,CA,22,200,,0.465,-0.119,0.737,130,1013,-309.01037
2017-02-06 16:38:20,MH09414247,14247,"KRUEGER, Robert Charles",94,House,(TX-21),Texas,TX,21,100,,-0.117,0.4,0.603,243,962,-486.24284
2017-02-06 16:38:20,MH09402513,2513,"DENT, John Herman",94,House,(PA-21),Pennsylvania,PA,21,100,,-0.384,0.445,0.685,153,919,-347.45708
2017-02-06 16:38:20,MH09412030,12030,"STOKES, Louis",94,House,(OH-21),Ohio,OH,21,100,,-0.578,-0.312,0.865,51,961,-139.36479
2017-02-06 16:38:20,MH09413004,13004,"BADILLO, Herman",94,House,(NY-21),New York,NY,21,100,,-0.599,-0.617,0.852,64,896,-143.16765
2017-02-06 16:38:20,MH09414033,14033,"MADIGAN, Edward Rell",94,House,(IL-21),Illinois,IL,21,200,,0.247,-0.396,0.686,160,963,-363.25391
2017-02-06 16:38:20,MH09410511,10511,"CORMAN, James Charles",94,House,(CA-21),California,CA,21,100,,-0.53,0.098,0.828,61,977,-183.92348
2017-02-06 16:38:20,MH09410520,10520,"GONZÁLEZ, Henry B.",94,House,(TX-20),Texas,TX,20,100,,-0.538,0.558,0.57,226,961,-540.70858
2017-02-06 16:38:20,MH09411067,11067,"GAYDOS, Joseph Matthew",94,House,(PA-20),Pennsylvania,PA,20,100,,-0.278,0.398,0.655,182,967,-409.82757
2017-02-06 16:38:20,MH09413043,13043,"STANTON, James Vincent",94,House,(OH-20),Ohio,OH,20,100,,-0.305,0.026,0.748,107,770,-223.48041
2017-02-06 16:38:20,MH09413001,13001,"ABZUG, Bella Savitzky",94,House,(NY-20),New York,NY,20,100,,-0.597,-0.802,0.855,57,932,-146.24888
2017-02-06 16:38:20,MH09410517,10517,"FINDLEY, Paul",94,House,(IL-20),Illinois,IL,20,200,,0.246,-0.525,0.645,197,937,-411.09797
2017-02-06 16:38:20,MH09412037,12037,"GOLDWATER, Barry Morris, Jr.",94,House,(CA-20),California,CA,20,200,,0.355,-0.025,0.742,113,930,-277.99969
2017-02-06 16:38:20,MH09405924,5924,"MAHON, George Herman",94,House,(TX-19),Texas,TX,19,100,,-0.168,0.867,0.7,173,1055,-376.32373
2017-02-06 16:38:20,MH09414288,14288,"GOODLING, William Franklin",94,House,(PA-19),Pennsylvania,PA,19,200,,0.336,-0.494,0.65,211,1021,-440.43418
2017-02-06 16:38:20,MH09412044,12044,"CARNEY, Charles Joseph",94,House,(OH-19),Ohio,OH,19,100,,-0.479,0.292,0.763,117,1013,-274.51047
2017-02-06 16:38:20,MH09413035,13035,"RANGEL, Charles B.",94,House,(NY-19),New York,NY,19,100,,-0.514,-0.341,0.85,53,956,-154.9777
2017-02-06 16:38:20,MH09401087,1087,"BROOMFIELD, William S.",94,House,(MI-19),Michigan,MI,19,200,,0.227,-0.309,0.695,154,947,-344.74063
2017-02-06 16:38:20,MH09411041,11041,"RAILSBACK, Thomas Fisher",94,House,(IL-19),Illinois,IL,19,200,,0.103,-0.446,0.688,158,940,-351.90785
2017-02-06 16:38:20,MH09414071,14071,"LAGOMARSINO, Robert John",94,House,(CA-19),California,CA,19,200,,0.378,-0.267,0.702,168,1052,-372.36913
2017-02-06 16:38:20,MH09414027,14027,"JORDAN, Barbara Charline",94,House,(TX-18),Texas,TX,18,100,,-0.522,0.253,0.788,100,1022,-242.90897
2017-02-06 16:38:20,MH09413050,13050,"HEINZ, Henry John, III",94,House,(PA-18),Pennsylvania,PA,18,200,,0.078,-0.735,0.706,117,743,-258.30514
2017-02-06 16:38:20,MH09404247,4247,"HAYS, Wayne Levere",94,House,(OH-18),Ohio,OH,18,100,,-0.304,0.355,0.703,103,666,-234.34094
2017-02-06 16:38:20,MH09412019,12019,"KOCH, Edward Irving",94,House,(NY-18),New York,NY,18,100,,-0.464,-0.657,0.84,78,1034,-180.05045
2017-02-06 16:38:20,MH09414206,14206,"BLANCHARD, James Johnston",94,House,(MI-18),Michigan,MI,18,100,,-0.352,-0.143,0.773,117,1050,-270.09161
