date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,party_noun,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2017-02-01 15:43:13,MS05101613,1613,"CHACE, Jonathan",51,Senate,(RI),Rhode Island,RI,0,200,,0.414,-0.435,,,,
2017-02-01 15:43:13,MS05106011,6011,"MARSTON, Gilman",51,Senate,(NH),New Hampshire,NH,0,200,,0.302,-0.072,,,,
2017-02-01 15:43:13,MS05101509,1509,"CARLISLE, John Griffin",51,Senate,(KY),Kentucky,KY,0,100,,-0.491,-0.456,,,,
2017-02-01 15:43:13,MS05100560,560,"BECK, James Burnie",51,Senate,(KY),Kentucky,KY,0,100,,-0.484,-0.033,,,,
2017-02-01 15:43:13,MS05101502,1502,"CAREY, Joseph Maull",51,Senate,(WY),Wyoming,WY,0,200,,0.375,-0.183,0.818,9,112,-22.49271
2017-02-01 15:43:13,MS05109842,9842,"WARREN, Francis Emroy",51,Senate,(WY),Wyoming,WY,0,200,,0.48,-0.29,0.783,13,114,-27.87346
2017-02-01 15:43:13,MS05108239,8239,"SAWYER, Philetus",51,Senate,(WI),Wisconsin,WI,0,200,,0.419,-0.158,0.824,49,487,-94.42872
2017-02-01 15:43:13,MS05108800,8800,"SPOONER, John Coit",51,Senate,(WI),Wisconsin,WI,0,200,,0.288,-0.373,0.793,36,371,-86.01958
2017-02-01 15:43:13,MS05105173,5173,"KENNA, John Edward",51,Senate,(WV),West Virginia,WV,0,100,,-0.392,-0.122,0.833,16,156,-28.58005
2017-02-01 15:43:13,MS05103081,3081,"FAULKNER, Charles James",51,Senate,(WV),West Virginia,WV,0,100,,-0.389,-0.387,0.816,29,299,-60.89065
2017-02-01 15:43:13,MS05108819,8819,"SQUIRE, Watson Carvosso",51,Senate,(WA),Washington,WA,0,200,,0.305,0.217,0.827,17,210,-39.79076
2017-02-01 15:43:13,MS05100113,113,"ALLEN, John Beard",51,Senate,(WA),Washington,WA,0,200,,0.366,0.29,0.815,34,440,-89.93754
2017-02-01 15:43:13,MS05100422,422,"BARBOUR, John Strode, Jr.",51,Senate,(VA),Virginia,VA,0,100,,-0.385,-0.291,0.822,20,232,-45.36146
2017-02-01 15:43:13,MS05102325,2325,"DANIEL, John Warwick",51,Senate,(VA),Virginia,VA,0,100,,-0.457,0.018,0.802,26,261,-57.48643
