date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2016-10-19 13:04:34,MS02310398,10398,"WRIGHT, Silas, Jr.",23,Senate,(NY),New York,NY,0,555,-0.41,-0.36,0.784,18,185,-45.10591
2016-10-19 13:04:34,MS02310120,10120,"WILKINS, William",23,Senate,(PA),Pennsylvania,PA,0,555,-0.095,0.708,0.74,9,100,-30.1336
2016-10-19 13:04:34,MS02310029,10029,"WHITE, Hugh Lawson",23,Senate,(TN),Tennessee,TN,0,555,-0.172,-0.183,0.653,35,206,-87.8832
2016-10-19 13:04:34,MS02309903,9903,"WEBSTER, Daniel",23,Senate,(MA),Massachusetts,MA,0,1275,0.447,0.182,0.82,16,172,-34.07484
2016-10-19 13:04:34,MS02309710,9710,"WAGGAMAN, George Augustus",23,Senate,(LA),Louisiana,LA,0,1275,0.486,-0.298,0.643,31,138,-61.00305
2016-10-19 13:04:34,MS02309542,9542,"TYLER, John",23,Senate,(VA),Virginia,VA,0,1275,-0.003,-0.834,0.739,21,153,-46.19335
2016-10-19 13:04:34,MS02309482,9482,"TROUP, George Michael",23,Senate,(GA),Georgia,GA,0,555,-0.239,-0.193,0.686,31,179,-67.5118
2016-10-19 13:04:34,MS02309411,9411,"TOMLINSON, Gideon",23,Senate,(CT),Connecticut,CT,0,1275,0.383,0.065,0.839,15,204,-35.71513
2016-10-19 13:04:34,MS02309396,9396,"TIPTON, John",23,Senate,(IN),Indiana,IN,0,555,-0.162,0.987,0.696,34,195,-70.65016
2016-10-19 13:04:34,MS02309172,9172,"TALLMADGE, Nathaniel Pitcher",23,Senate,(NY),New York,NY,0,555,-0.169,0.827,0.674,36,178,-70.16079
2016-10-19 13:04:34,MS02309124,9124,"SWIFT, Benjamin",23,Senate,(VT),Vermont,VT,0,1275,0.272,0.141,0.71,32,188,-64.49646
2016-10-19 13:04:34,MS02308803,8803,"SPRAGUE, Peleg",23,Senate,(ME),Maine,ME,0,1275,0.409,-0.071,0.822,8,113,-22.10425
2016-10-19 13:04:34,MS02308752,8752,"SOUTHARD, Samuel Lewis",23,Senate,(NJ),New Jersey,NJ,0,1275,0.619,0.596,0.891,7,172,-19.92101
2016-10-19 13:04:34,MS02308670,8670,"SMITH, Nathan",23,Senate,(CT),Connecticut,CT,0,1275,0.448,-0.01,0.843,14,194,-33.17605
2016-10-19 13:04:34,MS02308510,8510,"SILSBEE, Nathaniel",23,Senate,(MA),Massachusetts,MA,0,1275,0.404,0.305,0.844,17,182,-30.82265
