date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,party_noun,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2017-02-01 15:43:13,MH02205837,5837,"LUMPKIN, Wilson",22,House,(GA-00),Georgia,GA,98,555,,-0.446,-0.178,,,,
2017-02-01 15:43:13,MH02207281,7281,"PEARCE, Dutee Jerauld",22,House,(RI-00),Rhode Island,RI,98,1275,,0.183,-0.661,0.717,55,396,-131.63111
2017-02-01 15:43:13,MH02201256,1256,"BURGES, Tristam",22,House,(RI-00),Rhode Island,RI,98,1275,,0.478,0.032,0.793,30,287,-66.51309
2017-02-01 15:43:13,MH02208749,8749,"SOUTHARD, Isaac",22,House,(NJ-00),New Jersey,NJ,98,1275,,0.329,0.423,0.715,57,365,-122.50339
2017-02-01 15:43:13,MH02204706,4706,"HUGHES, Thomas Hurst",22,House,(NJ-00),New Jersey,NJ,98,1275,,0.653,0.244,0.854,29,436,-68.77278
2017-02-01 15:43:13,MH02202054,2054,"COOPER, Richard Matlack",22,House,(NJ-00),New Jersey,NJ,98,1275,,0.288,0.287,0.705,80,411,-143.64223
2017-02-01 15:43:13,MH02201972,1972,"CONDICT, Lewis",22,House,(NJ-00),New Jersey,NJ,98,1275,,0.212,0.587,0.75,36,329,-94.73599
2017-02-01 15:43:13,MH02207720,7720,"RANDOLPH, James Fitz",22,House,(NJ-00),New Jersey,NJ,98,1275,,0.336,0.104,0.775,35,316,-80.46395
2017-02-01 15:43:13,MH02201975,1975,"CONDIT, Silas",22,House,(NJ-00),New Jersey,NJ,98,1275,,0.267,0.044,0.757,41,328,-91.33419
2017-02-01 15:43:13,MH02201058,1058,"BRODHEAD, John",22,House,(NH-00),New Hampshire,NH,98,555,,-0.483,-0.876,0.743,46,320,-95.03358
2017-02-01 15:43:13,MH02204016,4016,"HAMMONS, Joseph",22,House,(NH-00),New Hampshire,NH,98,555,,-0.603,-0.798,0.725,29,156,-50.23277
2017-02-01 15:43:13,MH02201637,1637,"CHANDLER, Thomas",22,House,(NH-00),New Hampshire,NH,98,555,,-0.367,-0.577,0.593,110,395,-206.55148
2017-02-01 15:43:13,MH02209910,9910,"WEEKS, John Wingate",22,House,(NH-00),New Hampshire,NH,98,555,,-0.415,-0.577,0.672,69,384,-152.46081
2017-02-01 15:43:13,MH02204089,4089,"HARPER, Joseph Morrill",22,House,(NH-00),New Hampshire,NH,98,555,,-0.401,-0.563,0.702,72,398,-140.81945
2017-02-01 15:43:13,MH02204667,4667,"HUBBARD, Henry",22,House,(NH-00),New Hampshire,NH,98,555,,-0.405,-0.536,0.696,73,391,-141.57147
2017-02-01 15:43:13,MH02206899,6899,"NEWNAN, Daniel",22,House,(GA-00),Georgia,GA,98,555,,-0.349,0.912,0.728,54,355,-112.71901
2017-02-01 15:43:13,MH02205413,5413,"LAMAR, Henry Graybill",22,House,(GA-00),Georgia,GA,98,555,,-0.563,0.746,0.834,25,387,-70.03933
2017-02-01 15:43:13,MH02210105,10105,"WILDE, Richard Henry",22,House,(GA-00),Georgia,GA,98,555,,-0.153,0.811,0.662,66,303,-124.97789
