date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,party_noun,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2017-01-22 15:24:17,MH09110757,10757,"MINK, Patsy Takemoto",91,House,(HI-00),Hawaii,HI,98,100,,-0.513,-0.067,0.786,35,345,-82.91662
2017-01-22 15:24:17,MH09110605,10605,"MATSUNAGA, Spark Masayuki",91,House,(HI-00),Hawaii,HI,98,100,,-0.379,-0.032,0.795,32,334,-76.4421
2017-01-22 15:24:17,MH09102752,2752,"DULSKI, Thaddeus Joseph",91,House,(NY-41),New York,NY,41,100,,-0.25,0.098,0.798,28,338,-76.4787
2017-01-22 15:24:17,MH09110771,10771,"SMITH, Henry P., III",91,House,(NY-40),New York,NY,40,200,,0.23,-0.503,0.701,53,319,-113.16316
2017-01-22 15:24:17,MH09110748,10748,"McCARTHY, Richard Dean",91,House,(NY-39),New York,NY,39,100,,-0.286,-0.597,0.813,22,257,-53.11769
2017-01-22 15:24:17,MH09112017,12017,"HASTINGS, James Fred",91,House,(NY-38),New York,NY,38,200,,0.234,-0.26,0.748,34,285,-82.74656
2017-01-22 15:24:17,MH09110777,10777,"TUNNEY, John Varick",91,House,(CA-38),California,CA,38,100,,-0.311,-0.212,0.771,17,155,-40.4104
2017-01-22 15:24:17,MH09110712,10712,"CONABLE, Barber Benjamin, Jr.",91,House,(NY-37),New York,NY,37,200,,0.371,-0.658,0.749,36,334,-96.68643
2017-01-22 15:24:17,MH09110633,10633,"VAN DEERLIN, Lionel",91,House,(CA-37),California,CA,37,100,,-0.401,-0.005,0.745,40,313,-92.26666
2017-01-22 15:24:17,MH09110596,10596,"HORTON, Frank Jefferson",91,House,(NY-36),New York,NY,36,200,,-0.004,-0.359,0.72,46,315,-103.62882
2017-01-22 15:24:17,MH09110249,10249,"WILSON, Robert Carlton (Bob)",91,House,(CA-36),California,CA,36,200,,0.264,-0.265,0.737,37,286,-87.40401
2017-01-22 15:24:17,MH09109017,9017,"STRATTON, Samuel Studdiford",91,House,(NY-35),New York,NY,35,100,,-0.139,0.208,0.738,43,295,-89.46588
2017-01-22 15:24:17,MH09112043,12043,"SCHMITZ, John George",91,House,(CA-35),California,CA,35,200,,0.896,0.444,0.838,15,124,-21.87886
2017-01-22 15:24:17,MH09109578,9578,"UTT, James Boyd",91,House,(CA-35),California,CA,35,200,,0.484,0.246,0.727,21,121,-38.6523
2017-01-22 15:24:17,MH09110733,10733,"HANLEY, James Michael",91,House,(NY-34),New York,NY,34,100,,-0.306,0.147,0.814,22,323,-66.52069
2017-01-22 15:24:17,MH09110594,10594,"HANNA, Richard Thomas",91,House,(CA-34),California,CA,34,100,,-0.347,0.043,0.717,35,257,-85.34291
2017-01-22 15:24:17,MH09107995,7995,"ROBISON, Howard Winfield",91,House,(NY-33),New York,NY,33,200,,0.263,-0.755,0.741,38,322,-96.45976
2017-01-22 15:24:17,MH09111038,11038,"PETTIS, Jerry Lyle",91,House,(CA-33),California,CA,33,200,,0.173,-0.043,0.747,38,295,-86.08414
2017-01-22 15:24:17,MH09107467,7467,"PIRNIE, Alexander",91,House,(NY-32),New York,NY,32,200,,0.141,-0.251,0.754,35,318,-89.70874
2017-01-22 15:24:17,MH09104592,4592,"HOSMER, Craig",91,House,(CA-32),California,CA,32,200,,0.276,-0.292,0.716,37,299,-100.05117
2017-01-22 15:24:17,MH09110749,10749,"McEWEN, Robert Cameron",91,House,(NY-31),New York,NY,31,200,,0.234,-0.052,0.719,52,295,-97.49072
2017-01-22 15:24:17,MH09110640,10640,"WILSON, Charles Herbert",91,House,(CA-31),California,CA,31,100,,-0.39,0.357,0.71,34,240,-82.21109
2017-01-22 15:24:17,MH09110530,10530,"KING, Carleton James",91,House,(NY-30),New York,NY,30,200,,0.322,0.017,0.745,41,284,-83.74359
2017-01-22 15:24:17,MH09110621,10621,"ROYBAL, Edward R.",91,House,(CA-30),California,CA,30,100,,-0.61,-0.141,0.834,23,310,-56.4069
2017-01-22 15:24:17,MH09111009,11009,"BUTTON, Daniel Evan",91,House,(NY-29),New York,NY,29,200,,-0.028,-0.995,0.754,29,255,-72.03175
2017-01-22 15:24:17,MH09110573,10573,"BROWN, George Edward, Jr.",91,House,(CA-29),California,CA,29,100,,-0.506,-0.028,0.63,51,235,-108.54197
2017-01-22 15:24:17,MH09112013,12013,"FISH, Hamilton, Jr.",91,House,(NY-28),New York,NY,28,200,,0.07,-0.423,0.726,40,294,-94.16382
2017-01-22 15:24:17,MH09110505,10505,"BELL, Alphonzo",91,House,(CA-28),California,CA,28,200,,0.183,-0.336,0.728,34,252,-79.89157
2017-01-22 15:24:17,MH09110763,10763,"REINECKE, Edwin",91,House,(CA-27),California,CA,27,200,,0.234,-0.004,,,,
2017-01-22 15:24:17,MH09103409,3409,"FULTON, James Grove",91,House,(PA-27),Pennsylvania,PA,27,200,,0.012,-0.503,0.688,54,338,-126.63302
2017-01-22 15:24:17,MH09112024,12024,"McKNEALLY, Martin Boswell",91,House,(NY-27),New York,NY,27,200,,0.105,-0.062,0.731,43,260,-81.63852
