date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,party_noun,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2017-02-01 14:51:13,MH06601274,1274,"BURKE, William Joseph",66,House,(PA-00),Pennsylvania,PA,99,200,,0.037,-0.294,0.641,30,125,-55.54977
2017-02-01 14:51:13,MH06603478,3478,"GARLAND, Mahlon Morris",66,House,(PA-00),Pennsylvania,PA,99,200,,0.369,-0.722,0.764,15,133,-35.87148
2017-02-01 14:51:13,MH06609792,9792,"WALTERS, Anderson Howell",66,House,(PA-00),Pennsylvania,PA,99,200,,0.387,0.204,0.714,30,178,-59.85508
2017-02-01 14:51:13,MH06602130,2130,"CRAGO, Thomas Spencer",66,House,(PA-00),Pennsylvania,PA,99,200,,0.31,-0.565,0.744,21,179,-52.96452
2017-02-01 14:51:13,MH06606065,6065,"MASON, William Ernest",66,House,(IL-00),Illinois,IL,99,200,,0.307,-0.132,0.632,22,96,-43.98303
2017-02-01 14:51:13,MH06610420,10420,"YATES, Richard",66,House,(IL-00),Illinois,IL,99,200,,0.41,0.187,0.704,28,177,-62.17682
2017-02-01 14:51:13,MH06607781,7781,"REED, Daniel Alden",66,House,(NY-43),New York,NY,43,200,,0.547,-0.021,0.81,14,171,-36.02363
2017-02-01 14:51:13,MH06606394,6394,"MEAD, James Michael",66,House,(NY-42),New York,NY,42,100,,-0.446,-0.487,0.686,27,167,-63.0362
2017-02-01 14:51:13,MH06605877,5877,"MacGREGOR, Clarence",66,House,(NY-41),New York,NY,41,200,,0.455,-0.191,0.68,46,224,-86.4948
2017-02-01 14:51:13,MH06602491,2491,"DEMPSEY, Stephen Wallace",66,House,(NY-40),New York,NY,40,200,,0.433,-0.369,0.762,20,148,-40.15061
2017-02-01 14:51:13,MH06608195,8195,"SANDERS, Archie Dovell",66,House,(NY-39),New York,NY,39,200,,0.457,-0.078,0.731,22,170,-53.16369
2017-02-01 14:51:13,MH06602776,2776,"DUNN, Thomas Byrne",66,House,(NY-38),New York,NY,38,200,,0.562,-0.302,0.748,21,174,-50.44526
2017-02-01 14:51:13,MH06604602,4602,"HOUGHTON, Alanson Bigelow",66,House,(NY-37),New York,NY,37,200,,0.493,-0.192,0.782,24,198,-48.71409
2017-02-01 14:51:13,MH06603723,3723,"GOULD, Norman Judd",66,House,(NY-36),New York,NY,36,200,,0.639,-0.592,0.733,19,126,-39.08775
2017-02-01 14:51:13,MH06605909,5909,"MAGEE, Walter Warren",66,House,(NY-35),New York,NY,35,200,,0.422,-0.361,0.792,19,234,-54.47628
2017-02-01 14:51:13,MH06604427,4427,"HILL, William Henry",66,House,(NY-34),New York,NY,34,200,,0.361,0.098,0.772,19,127,-32.89725
2017-02-01 14:51:13,MH06608733,8733,"SNYDER, Homer Peter",66,House,(NY-33),New York,NY,33,200,,0.454,-0.737,0.749,21,149,-43.02199
2017-02-01 14:51:13,MH06691449,91449,"CAMPBELL, Guy Edgar",66,House,(PA-32),Pennsylvania,PA,32,100,,-0.043,-0.596,0.711,33,216,-73.56665
2017-02-01 14:51:13,MH06606762,6762,"MOTT, Luther Wright",66,House,(NY-32),New York,NY,32,200,,0.411,-0.162,0.79,20,206,-48.47186
2017-02-01 14:51:13,MH06606688,6688,"MORIN, John Mary",66,House,(PA-31),Pennsylvania,PA,31,200,,0.291,-0.778,0.767,8,85,-22.56887
