date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,party_noun,dim1,dim2,geo_mean_probability,number_of_errors,number_of_votes,log_likelihood
2017-01-14 19:10:01,MS00903582,3582,"GILES, William Branch",9,Senate,(VA),Virginia,VA,0,13,,0.018,0.066,0.765,11,89,-23.78894
2017-01-14 19:10:01,MS00907792,7792,"REED, Philip",9,Senate,(MD),Maryland,MD,0,13,,0.309,-0.34,0.694,11,65,-23.72006
2017-01-14 19:10:01,MS00901810,1810,"CLAY, Henry",9,Senate,(KY),Kentucky,KY,0,13,,0.262,0.544,0.597,31,112,-57.77929
2017-01-14 19:10:01,MS00906472,6472,"MILLEDGE, John",9,Senate,(GA),Georgia,GA,0,13,,-0.014,-0.187,0.651,14,74,-31.77263
2017-01-14 19:10:01,MS00904854,4854,"JACKSON, James",9,Senate,(GA),Georgia,GA,0,13,,-0.32,-0.18,0.774,9,98,-25.06894
2017-01-14 19:10:01,MS00906625,6625,"MOORE, Andrew",9,Senate,(VA),Virginia,VA,0,13,,-0.244,-0.45,0.742,10,80,-23.8938
2017-01-14 19:10:01,MS00908639,8639,"SMITH, Israel",9,Senate,(VT),Vermont,VT,0,13,,0.014,-0.983,0.604,25,81,-40.86455
2017-01-14 19:10:01,MS00900956,956,"BRADLEY, Stephen Row",9,Senate,(VT),Vermont,VT,0,13,,0.09,-0.202,0.622,18,70,-33.27594
2017-01-14 19:10:01,MS00908608,8608,"SMITH, Daniel",9,Senate,(TN),Tennessee,TN,0,13,,-0.222,0.239,0.746,10,79,-23.17805
2017-01-14 19:10:01,MS00900174,174,"ANDERSON, Joseph Inslee",9,Senate,(TN),Tennessee,TN,0,13,,-0.21,0.023,0.709,10,60,-20.64943
2017-01-14 19:10:01,MS00903423,3423,"GAILLARD, John",9,Senate,(SC),South Carolina,SC,0,13,,-0.126,-0.418,0.708,13,73,-25.20419
2017-01-14 19:10:01,MS00909088,9088,"SUMTER, Thomas",9,Senate,(SC),South Carolina,SC,0,13,,-0.687,-0.663,0.677,17,74,-28.82269
2017-01-14 19:10:01,MS00904656,4656,"HOWLAND, Benjamin",9,Senate,(RI),Rhode Island,RI,0,13,,-0.178,-0.22,0.774,7,78,-19.93665
2017-01-14 19:10:01,MS00903104,3104,"FENNER, James",9,Senate,(RI),Rhode Island,RI,0,13,,-0.444,0.277,0.815,5,45,-9.19019
2017-01-14 19:10:01,MS00905744,5744,"LOGAN, George",9,Senate,(PA),Pennsylvania,PA,0,13,,-0.075,-0.458,0.689,14,73,-27.15696
2017-01-14 19:10:01,MS00905890,5890,"MACLAY, Samuel",9,Senate,(PA),Pennsylvania,PA,0,13,,-0.382,-0.905,0.773,7,81,-20.88335
2017-01-14 19:10:01,MS00908645,8645,"SMITH, John",9,Senate,(OH),Ohio,OH,0,13,,-0.125,0.099,0.529,22,65,-41.44193
2017-01-14 19:10:01,MS00910379,10379,"WORTHINGTON, Thomas",9,Senate,(OH),Ohio,OH,0,13,,-0.178,-0.147,0.649,18,80,-34.54897
2017-01-14 19:10:01,MS00908977,8977,"STONE, David",9,Senate,(NC),North Carolina,NC,0,13,,-0.232,-0.973,0.597,14,50,-25.78891
2017-01-14 19:10:01,MS00909517,9517,"TURNER, James",9,Senate,(NC),North Carolina,NC,0,13,,-0.473,-0.881,0.754,11,74,-20.92693
2017-01-14 19:10:01,MS00906577,6577,"MITCHILL, Samuel Latham",9,Senate,(NY),New York,NY,0,13,,0.089,0.362,0.677,16,75,-29.2801
2017-01-14 19:10:01,MS00908647,8647,"SMITH, John",9,Senate,(NY),New York,NY,0,13,,-0.047,-0.062,0.617,15,75,-36.23711
2017-01-14 19:10:01,MS00905303,5303,"KITCHELL, Aaron",9,Senate,(NJ),New Jersey,NJ,0,13,,0.059,-0.355,0.598,23,83,-42.6608
2017-01-14 19:10:01,MS00901974,1974,"CONDIT, John",9,Senate,(NJ),New Jersey,NJ,0,13,,-0.234,0.321,0.73,13,81,-25.49225
2017-01-14 19:10:01,MS00907493,7493,"PLUMER, William",9,Senate,(NH),New Hampshire,NH,0,1,,0.843,-0.537,0.655,20,84,-35.59308
2017-01-14 19:10:01,MS00903610,3610,"GILMAN, Nicholas",9,Senate,(NH),New Hampshire,NH,0,13,,0.387,0.055,0.689,14,80,-29.84419
2017-01-14 19:10:01,MS00900034,34,"ADAMS, John Quincy",9,Senate,(MA),Massachusetts,MA,0,1,,0.479,-0.519,0.652,22,83,-35.53513
2017-01-14 19:10:01,MS00907428,7428,"PICKERING, Timothy",9,Senate,(MA),Massachusetts,MA,0,1,,0.646,-0.409,0.818,3,84,-16.84673
2017-01-14 19:10:01,MS00910396,10396,"WRIGHT, Robert",9,Senate,(MD),Maryland,MD,0,13,,0.054,0.222,0.652,12,54,-23.10247
2017-01-14 19:10:01,MS00908678,8678,"SMITH, Samuel",9,Senate,(MD),Maryland,MD,0,13,,0.032,0.169,0.664,13,79,-32.39244
2017-01-14 19:10:01,MS00900020,20,"ADAIR, John",9,Senate,(KY),Kentucky,KY,0,13,,-0.251,-0.051,0.398,22,57,-52.54462
2017-01-14 19:10:01,MS00909366,9366,"THRUSTON, Buckner",9,Senate,(KY),Kentucky,KY,0,13,,-0.059,0.514,0.708,11,66,-22.74502
2017-01-14 19:10:01,MS00900379,379,"BALDWIN, Abraham",9,Senate,(GA),Georgia,GA,0,13,,-0.165,-0.373,0.695,14,70,-25.49798
2017-01-14 19:10:01,MS00900524,524,"BAYARD, James Asheton, Sr.",9,Senate,(DE),Delaware,DE,0,1,,0.619,-0.47,0.838,2,50,-8.86031
2017-01-14 19:10:01,MS00910043,10043,"WHITE, Samuel",9,Senate,(DE),Delaware,DE,0,1,,0.605,0.189,0.804,2,73,-15.92799
2017-01-14 19:10:01,MS00909452,9452,"TRACY, Uriah",9,Senate,(CT),Connecticut,CT,0,1,,0.727,0.328,0.75,8,75,-21.56606
2017-01-14 19:10:01,MS00904433,4433,"HILLHOUSE, James",9,Senate,(CT),Connecticut,CT,0,1,,0.691,-0.249,0.745,11,79,-23.30226
