date_generated,congress,chamber,party_code,party_name,n_members,median_dim1,median_dim2,mean_dim1,mean_dim2,all_parties_median_dim1,all_parties_median_dim2,all_parties_mean_dim1,all_parties_mean_dim2,all_parties_n_members
2016-10-26 15:00:34,9,Senate,13,Democratic-Republican Party,30,-0.125,-0.166,-0.112,-0.166,-0.047,-0.187,0.035,-0.178,37
2016-10-26 15:00:34,9,President,13,Democratic-Republican Party,1,0.018,0.51,0.018,0.51,0.018,0.51,0.018,0.51,1
2016-10-26 15:00:34,10,House,1,Federalist Party,27,0.603,-0.421,0.529,-0.382,-0.021,-0.026,0.041,-0.024,148
2016-10-26 15:00:34,10,House,13,Democratic-Republican Party,121,-0.099,0.066,-0.068,0.056,-0.021,-0.026,0.041,-0.024,148
2016-10-26 15:00:34,10,Senate,1,Federalist Party,7,0.618,-0.243,0.625,-0.236,-0.036,-0.01,0.033,-0.054,38
2016-10-26 15:00:34,10,Senate,13,Democratic-Republican Party,31,-0.066,0.066,-0.101,-0.014,-0.036,-0.01,0.033,-0.054,38
2016-10-26 15:00:34,10,President,13,Democratic-Republican Party,1,0.018,0.51,0.018,0.51,0.018,0.51,0.018,0.51,1
2016-10-26 15:00:34,11,House,1,Federalist Party,51,0.586,-0.423,0.539,-0.402,0.02,-0.1,0.119,-0.06,154
2016-10-26 15:00:34,11,House,13,Democratic-Republican Party,103,-0.108,0.094,-0.089,0.109,0.02,-0.1,0.119,-0.06,154
2016-10-26 15:00:34,11,Senate,1,Federalist Party,10,0.643,-0.169,0.657,-0.203,-0.014,-0.041,0.098,-0.01,43
2016-10-26 15:00:34,11,Senate,13,Democratic-Republican Party,33,-0.066,0.066,-0.072,0.049,-0.014,-0.041,0.098,-0.01,43
2016-10-26 15:00:34,11,President,13,Democratic-Republican Party,1,0.137,0.729,0.137,0.729,0.137,0.729,0.137,0.729,1
2016-10-26 15:00:34,12,House,1,Federalist Party,37,0.601,-0.423,0.505,-0.417,-0.011,-0.021,0.056,-0.024,147
2016-10-26 15:00:34,12,House,13,Democratic-Republican Party,110,-0.103,0.106,-0.095,0.109,-0.011,-0.021,0.056,-0.024,147
2016-10-26 15:00:34,12,Senate,1,Federalist Party,6,0.593,-0.149,0.624,-0.173,-0.068,-0.041,0.026,-0.06,37
2016-10-26 15:00:34,12,Senate,13,Democratic-Republican Party,31,-0.126,0.021,-0.089,-0.038,-0.068,-0.041,0.026,-0.06,37
2016-10-26 15:00:34,12,President,13,Democratic-Republican Party,1,0.137,0.729,0.137,0.729,0.137,0.729,0.137,0.729,1
2016-10-26 15:00:34,13,House,1,Federalist Party,71,0.581,-0.384,0.526,-0.335,0.079,0.021,0.134,0.018,195
2016-10-26 15:00:34,13,House,13,Democratic-Republican Party,124,-0.086,0.218,-0.091,0.221,0.079,0.021,0.134,0.018,195
2016-10-26 15:00:34,13,Senate,1,Federalist Party,10,0.565,-0.24,0.595,-0.188,-0.083,-0.077,0.028,-0.05,46
2016-10-26 15:00:34,13,Senate,13,Democratic-Republican Party,36,-0.214,0.037,-0.129,-0.012,-0.083,-0.077,0.028,-0.05,46
2016-10-26 15:00:34,13,President,13,Democratic-Republican Party,1,0.137,0.729,0.137,0.729,0.137,0.729,0.137,0.729,1
2016-10-26 15:00:34,14,House,1,Federalist Party,65,0.586,-0.41,0.524,-0.363,0.097,0.006,0.134,0.015,198
2016-10-26 15:00:34,14,House,13,Democratic-Republican Party,133,-0.065,0.177,-0.057,0.2,0.097,0.006,0.134,0.015,198
2016-10-26 15:00:34,14,Senate,1,Federalist Party,15,0.521,-0.178,0.529,-0.197,0.128,-0.082,0.095,-0.048,44
2016-10-26 15:00:34,14,Senate,13,Democratic-Republican Party,29,-0.115,0.059,-0.129,0.028,0.128,-0.082,0.095,-0.048,44
2016-10-26 15:00:34,14,President,13,Democratic-Republican Party,1,0.137,0.729,0.137,0.729,0.137,0.729,0.137,0.729,1
2016-10-26 15:00:34,15,House,1,Federalist Party,40,0.485,-0.278,0.416,-0.261,0.123,0.115,0.097,0.044,194
2016-10-26 15:00:34,15,House,13,Democratic-Republican Party,154,0.023,0.16,0.015,0.123,0.123,0.115,0.097,0.044,194
2016-10-26 15:00:34,15,Senate,1,Federalist Party,13,0.521,-0.24,0.565,-0.288,0.123,-0.094,0.106,-0.027,46
2016-10-26 15:00:34,15,Senate,13,Democratic-Republican Party,33,-0.041,0.124,-0.074,0.076,0.123,-0.094,0.106,-0.027,46
2016-10-26 15:00:34,15,President,13,Democratic-Republican Party,1,0.131,0.551,0.131,0.551,0.131,0.551,0.131,0.551,1
2016-10-26 15:00:34,16,House,1,Federalist Party,28,0.369,0.165,0.258,0.015,0.098,0.227,0.063,0.173,200
2016-10-26 15:00:34,16,House,13,Democratic-Republican Party,172,0.084,0.262,0.031,0.198,0.098,0.227,0.063,0.173,200
2016-10-26 15:00:34,16,Senate,1,Federalist Party,10,0.601,-0.247,0.597,-0.278,0.127,-0.011,0.128,-0.013,51
2016-10-26 15:00:34,16,Senate,13,Democratic-Republican Party,41,-0.029,0.045,0.013,0.052,0.127,-0.011,0.128,-0.013,51
2016-10-26 15:00:34,16,President,13,Democratic-Republican Party,1,0.131,0.551,0.131,0.551,0.131,0.551,0.131,0.551,1
2016-10-26 15:00:34,17,House,1,Federalist Party,35,0.36,0.149,0.276,0.042,0.16,0.119,0.087,0.075,198
2016-10-26 15:00:34,17,House,13,Democratic-Republican Party,163,0.106,0.116,0.046,0.082,0.16,0.119,0.087,0.075,198
2016-10-26 15:00:34,17,Senate,1,Federalist Party,5,0.577,-0.24,0.567,-0.21,0.12,0.018,0.129,0.016,53
2016-10-26 15:00:34,17,Senate,13,Democratic-Republican Party,48,0.034,0.049,0.083,0.04,0.12,0.018,0.129,0.016,53
2016-10-26 15:00:34,17,President,13,Democratic-Republican Party,1,0.131,0.551,0.131,0.551,0.131,0.551,0.131,0.551,1
2016-10-26 15:00:34,18,House,8000,Adams-Clay Federalist Party,15,0.289,0.043,0.245,-0.194,0.135,0.166,0.084,0.095,217
2016-10-26 15:00:34,18,House,7777,Crawford Republican Party,55,-0.304,-0.232,-0.194,-0.191,0.135,0.166,0.084,0.095,217
2016-10-26 15:00:34,18,House,1346,Jackson Republican Party,64,0.042,0.46,-0.001,0.417,0.135,0.166,0.084,0.095,217
2016-10-26 15:00:34,18,House,13,Democratic-Republican Party,3,0.256,0.629,0.344,0.61,0.135,0.166,0.084,0.095,217
2016-10-26 15:00:34,18,House,6000,Crawford Federalist Party,2,0.203,-0.139,0.203,-0.139,0.135,0.166,0.084,0.095,217
2016-10-26 15:00:34,18,House,7000,Jackson Federalist Party,7,0.154,0.341,0.132,0.371,0.135,0.166,0.084,0.095,217
2016-10-26 15:00:34,18,House,8888,Adams-Clay Republican Party,71,0.281,0.109,0.324,0.045,0.135,0.166,0.084,0.095,217
2016-10-26 15:00:34,18,Senate,8888,Adams-Clay Republican Party,14,0.233,0.363,0.229,0.432,0.043,0.041,0.116,0.054,53
2016-10-26 15:00:34,18,Senate,7777,Crawford Republican Party,22,0.076,-0.001,0.103,-0.065,0.043,0.041,0.116,0.054,53
2016-10-26 15:00:34,18,Senate,1346,Jackson Republican Party,12,-0.183,-0.086,-0.161,-0.045,0.043,0.041,0.116,0.054,53
2016-10-26 15:00:34,18,Senate,8000,Adams-Clay Federalist Party,5,0.569,-0.254,0.522,-0.246,0.043,0.041,0.116,0.054,53
2016-10-26 15:00:34,18,President,13,Democratic-Republican Party,1,0.131,0.551,0.131,0.551,0.131,0.551,0.131,0.551,1
2016-10-26 15:00:34,19,House,555,Jackson Party,112,-0.19,0.283,-0.183,0.179,0.061,0.166,0.021,0.106,224
2016-10-26 15:00:34,19,House,22,Adams Party,112,0.226,0.07,0.224,0.033,0.061,0.166,0.021,0.106,224
2016-10-26 15:00:34,19,Senate,7777,Crawford Republican Party,1,0.919,0.37,0.919,0.37,0.123,0.059,0.105,0.08,58
2016-10-26 15:00:34,19,Senate,1346,Jackson Republican Party,1,-0.499,0.867,-0.499,0.867,0.123,0.059,0.105,0.08,58
2016-10-26 15:00:34,19,Senate,555,Jackson Party,31,-0.143,-0.224,-0.099,-0.213,0.123,0.059,0.105,0.08,58
2016-10-26 15:00:34,19,Senate,22,Adams Party,25,0.369,0.37,0.35,0.401,0.123,0.059,0.105,0.08,58
2016-10-26 15:00:34,19,President,22,Adams Party,1,0.396,-0.146,0.396,-0.146,0.396,-0.146,0.396,-0.146,1
2016-10-26 15:00:34,20,House,555,Jackson Party,118,-0.222,0.243,-0.214,0.17,0.021,0.154,0.01,0.135,222
2016-10-26 15:00:34,20,House,22,Adams Party,104,0.28,0.118,0.264,0.095,0.021,0.154,0.01,0.135,222
2016-10-26 15:00:34,20,Senate,555,Jackson Party,30,-0.073,-0.229,-0.096,-0.181,0.12,0.124,0.092,0.102,53
2016-10-26 15:00:34,20,Senate,22,Adams Party,23,0.369,0.552,0.337,0.472,0.12,0.124,0.092,0.102,53
2016-10-26 15:00:34,20,President,22,Adams Party,1,0.396,-0.146,0.396,-0.146,0.396,-0.146,0.396,-0.146,1
2016-10-26 15:00:34,21,House,26,Anti Masonic Party,5,0.268,0.138,0.279,0.147,-0.079,0.099,-0.053,0.066,220
2016-10-26 15:00:34,21,House,555,Jackson Party,142,-0.265,0.051,-0.243,0.0,-0.079,0.099,-0.053,0.066,220
2016-10-26 15:00:34,21,House,1275,Anti-Jackson Party,73,0.293,0.149,0.293,0.188,-0.079,0.099,-0.053,0.066,220
2016-10-26 15:00:34,21,Senate,555,Jackson Party,30,-0.098,-0.188,-0.158,-0.143,0.032,0.139,0.079,0.099,53
2016-10-26 15:00:34,21,Senate,1275,Anti-Jackson Party,23,0.393,0.37,0.387,0.414,0.032,0.139,0.079,0.099,53
2016-10-26 15:00:34,21,President,555,Jackson Party,1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,1
2016-10-26 15:00:34,22,House,26,Anti Masonic Party,17,0.248,-0.031,0.259,-0.009,-0.1,0.05,-0.064,0.042,218
2016-10-26 15:00:34,22,House,555,Jackson Party,130,-0.291,-0.085,-0.279,-0.061,-0.1,0.05,-0.064,0.042,218
2016-10-26 15:00:34,22,House,44,Nullifier Party,4,-0.315,0.906,-0.346,0.802,-0.1,0.05,-0.064,0.042,218
2016-10-26 15:00:34,22,House,1275,Anti-Jackson Party,67,0.293,0.203,0.289,0.21,-0.1,0.05,-0.064,0.042,218
2016-10-26 15:00:34,22,Senate,555,Jackson Party,29,-0.162,0.053,-0.206,0.106,0.003,0.165,0.053,0.139,54
2016-10-26 15:00:34,22,Senate,44,Nullifier Party,3,-0.04,-0.571,-0.032,-0.567,0.003,0.165,0.053,0.139,54
2016-10-26 15:00:34,22,Senate,1275,Anti-Jackson Party,22,0.406,0.303,0.406,0.278,0.003,0.165,0.053,0.139,54
2016-10-26 15:00:34,22,President,555,Jackson Party,1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,1
2016-10-26 15:00:34,23,House,26,Anti Masonic Party,26,0.315,-0.018,0.328,-0.057,-0.16,0.013,-0.085,-0.008,258
2016-10-26 15:00:34,23,House,555,Jackson Party,150,-0.266,-0.266,-0.266,-0.188,-0.16,0.013,-0.085,-0.008,258
2016-10-26 15:00:34,23,House,44,Nullifier Party,10,-0.381,0.881,-0.405,0.79,-0.16,0.013,-0.085,-0.008,258
2016-10-26 15:00:34,23,House,1275,Anti-Jackson Party,72,0.186,0.253,0.188,0.273,-0.16,0.013,-0.085,-0.008,258
2016-10-26 15:00:34,23,Senate,555,Jackson Party,25,-0.273,-0.023,-0.301,0.109,-0.001,0.109,0.024,0.117,56
2016-10-26 15:00:34,23,Senate,1275,Anti-Jackson Party,29,0.383,0.179,0.311,0.137,-0.001,0.109,0.024,0.117,56
2016-10-26 15:00:34,23,Senate,44,Nullifier Party,2,-0.082,-0.061,-0.082,-0.061,-0.001,0.109,0.024,0.117,56
2016-10-26 15:00:34,23,President,555,Jackson Party,1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,1
2016-10-26 15:00:34,24,House,555,Jackson Party,148,-0.282,-0.36,-0.296,-0.312,-0.2,-0.069,-0.139,-0.064,254
2016-10-26 15:00:34,24,House,44,Nullifier Party,8,-0.465,0.857,-0.454,0.804,-0.2,-0.069,-0.139,-0.064,254
2016-10-26 15:00:34,24,House,26,Anti Masonic Party,16,0.356,-0.079,0.349,-0.142,-0.2,-0.069,-0.139,-0.064,254
2016-10-26 15:00:34,24,House,1275,Anti-Jackson Party,80,0.08,0.316,0.077,0.318,-0.2,-0.069,-0.139,-0.064,254
2016-10-26 15:00:34,24,House,29,Whig Party,2,0.17,0.199,0.17,0.199,-0.2,-0.069,-0.139,-0.064,254
2016-10-26 15:00:34,24,Senate,555,Jackson Party,34,-0.343,-0.011,-0.379,0.071,-0.172,0.165,-0.097,0.107,63
2016-10-26 15:00:34,24,Senate,1275,Anti-Jackson Party,27,0.272,0.179,0.257,0.165,-0.172,0.165,-0.097,0.107,63
2016-10-26 15:00:34,24,Senate,44,Nullifier Party,2,-0.082,-0.061,-0.082,-0.061,-0.172,0.165,-0.097,0.107,63
2016-10-26 15:00:34,24,President,555,Jackson Party,1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,-0.249,-0.1,1
2016-10-26 15:00:34,25,House,100,Democratic Party,133,-0.282,-0.419,-0.297,-0.362,-0.176,-0.06,-0.104,-0.056,257
2016-10-26 15:00:34,25,House,328,Independent,1,-0.066,0.366,-0.066,0.366,-0.176,-0.06,-0.104,-0.056,257
2016-10-26 15:00:34,25,House,44,Nullifier Party,6,-0.514,0.809,-0.509,0.733,-0.176,-0.06,-0.104,-0.056,257
2016-10-26 15:00:34,25,House,26,Anti Masonic Party,7,0.398,-0.142,0.37,-0.131,-0.176,-0.06,-0.104,-0.056,257
2016-10-26 15:00:34,25,House,29,Whig Party,110,0.174,0.253,0.121,0.271,-0.176,-0.06,-0.104,-0.056,257
2016-10-26 15:00:34,25,Senate,100,Democratic Party,40,-0.34,-0.125,-0.365,-0.039,-0.256,0.065,-0.18,0.059,59
2016-10-26 15:00:34,25,Senate,29,Whig Party,19,0.181,0.182,0.209,0.264,-0.256,0.065,-0.18,0.059,59
2016-10-26 15:00:34,25,President,100,Democratic Party,1,0.104,-0.961,0.104,-0.961,0.104,-0.961,0.104,-0.961,1
2016-10-26 15:00:34,26,House,112,Conservative Party,2,-0.353,0.287,-0.353,0.287,-0.173,-0.051,-0.097,-0.051,256
2016-10-26 15:00:34,26,House,26,Anti Masonic Party,6,0.381,-0.226,0.367,-0.176,-0.173,-0.051,-0.097,-0.051,256
2016-10-26 15:00:34,26,House,100,Democratic Party,128,-0.297,-0.455,-0.321,-0.37,-0.173,-0.051,-0.097,-0.051,256
2016-10-26 15:00:34,26,House,29,Whig Party,120,0.208,0.234,0.122,0.289,-0.173,-0.051,-0.097,-0.051,256
2016-10-26 15:00:34,26,Senate,100,Democratic Party,32,-0.369,-0.17,-0.39,-0.103,-0.213,0.045,-0.111,0.062,60
2016-10-26 15:00:34,26,Senate,29,Whig Party,28,0.251,0.174,0.207,0.25,-0.213,0.045,-0.111,0.062,60
2016-10-26 15:00:34,26,President,100,Democratic Party,1,0.104,-0.961,0.104,-0.961,0.104,-0.961,0.104,-0.961,1
2016-10-26 15:00:34,27,House,328,Independent,1,-0.576,0.741,-0.576,0.741,-0.109,0.044,-0.07,0.044,259
2016-10-26 15:00:34,27,House,329,Ind. Democratic Party,1,-0.109,-0.17,-0.109,-0.17,-0.109,0.044,-0.07,0.044,259
2016-10-26 15:00:34,27,House,100,Democratic Party,106,-0.348,-0.336,-0.363,-0.27,-0.109,0.044,-0.07,0.044,259
2016-10-26 15:00:34,27,House,29,Whig Party,151,0.177,0.177,0.14,0.261,-0.109,0.044,-0.07,0.044,259
2016-10-26 15:00:34,27,Senate,100,Democratic Party,25,-0.372,-0.161,-0.405,-0.136,-0.143,0.068,-0.057,0.082,59
2016-10-26 15:00:34,27,Senate,29,Whig Party,34,0.251,0.259,0.2,0.242,-0.143,0.068,-0.057,0.082,59
2016-10-26 15:00:34,27,President,29,Whig Party,1,0.253,-0.968,0.253,-0.968,0.253,-0.968,0.253,-0.968,1
2016-10-26 15:00:34,28,House,100,Democratic Party,150,-0.28,-0.284,-0.298,-0.256,-0.142,-0.069,-0.131,-0.08,234
2016-10-26 15:00:34,28,House,329,Ind. Democratic Party,1,0.171,0.041,0.171,0.041,-0.142,-0.069,-0.131,-0.08,234
2016-10-26 15:00:34,28,House,403,Law and Order Party,2,0.177,0.159,0.177,0.159,-0.142,-0.069,-0.131,-0.08,234
2016-10-26 15:00:34,28,House,603,Ind. Whig Party,1,-0.093,0.537,-0.093,0.537,-0.142,-0.069,-0.131,-0.08,234
2016-10-26 15:00:34,28,House,29,Whig Party,80,0.252,0.205,0.171,0.236,-0.142,-0.069,-0.131,-0.08,234
2016-10-26 15:00:34,28,Senate,403,Law and Order Party,1,0.354,-0.356,0.354,-0.356,-0.233,-0.012,-0.123,0.048,60
2016-10-26 15:00:34,28,Senate,100,Democratic Party,30,-0.411,-0.221,-0.422,-0.122,-0.233,-0.012,-0.123,0.048,60
2016-10-26 15:00:34,28,Senate,29,Whig Party,29,0.217,0.247,0.17,0.239,-0.233,-0.012,-0.123,0.048,60
2016-10-26 15:00:34,28,President,29,Whig Party,1,0.253,-0.968,0.253,-0.968,0.253,-0.968,0.253,-0.968,1
2016-10-26 15:00:34,29,House,100,Democratic Party,150,-0.289,-0.23,-0.328,-0.222,-0.178,-0.058,-0.144,-0.052,238
2016-10-26 15:00:34,29,House,29,Whig Party,82,0.232,0.194,0.174,0.251,-0.178,-0.058,-0.144,-0.052,238
2016-10-26 15:00:34,29,House,310,American Party,6,0.145,0.032,0.128,0.06,-0.178,-0.058,-0.144,-0.052,238
2016-10-26 15:00:34,29,Senate,1111,Liberty Party,1,0.907,0.283,0.907,0.283,-0.28,0.111,-0.144,0.09,66
2016-10-26 15:00:34,29,Senate,100,Democratic Party,39,-0.429,-0.083,-0.429,-0.017,-0.28,0.111,-0.144,0.09,66
2016-10-26 15:00:34,29,Senate,29,Whig Party,26,0.28,0.223,0.245,0.242,-0.28,0.111,-0.144,0.09,66
2016-10-26 15:00:34,29,President,100,Democratic Party,1,-0.659,-0.509,-0.659,-0.509,-0.659,-0.509,-0.659,-0.509,1
2016-10-26 15:00:34,30,House,100,Democratic Party,114,-0.338,-0.218,-0.349,-0.217,-0.11,-0.046,-0.07,-0.015,235
2016-10-26 15:00:34,30,House,328,Independent,1,0.553,-0.597,0.553,-0.597,-0.11,-0.046,-0.07,-0.015,235
2016-10-26 15:00:34,30,House,329,Ind. Democratic Party,2,-0.129,-0.493,-0.129,-0.493,-0.11,-0.046,-0.07,-0.015,235
2016-10-26 15:00:34,30,House,310,American Party,1,0.013,0.235,0.013,0.235,-0.11,-0.046,-0.07,-0.015,235
2016-10-26 15:00:34,30,House,29,Whig Party,117,0.241,0.086,0.197,0.193,-0.11,-0.046,-0.07,-0.015,235
2016-10-26 15:00:34,30,Senate,329,Ind. Democratic Party,1,0.109,-0.795,0.109,-0.795,-0.267,0.038,-0.179,-0.022,72
2016-10-26 15:00:34,30,Senate,100,Democratic Party,47,-0.397,-0.174,-0.381,-0.177,-0.267,0.038,-0.179,-0.022,72
2016-10-26 15:00:34,30,Senate,29,Whig Party,24,0.211,0.246,0.204,0.314,-0.267,0.038,-0.179,-0.022,72
2016-10-26 15:00:34,30,President,100,Democratic Party,1,-0.659,-0.509,-0.659,-0.509,-0.659,-0.509,-0.659,-0.509,1
2016-10-26 15:00:34,31,House,100,Democratic Party,119,-0.374,-0.17,-0.387,-0.184,-0.136,-0.046,-0.063,-0.034,243
2016-10-26 15:00:34,31,House,328,Independent,1,0.015,0.244,0.015,0.244,-0.136,-0.046,-0.063,-0.034,243
2016-10-26 15:00:34,31,House,300,Free Soil Party,9,0.427,-0.811,0.388,-0.814,-0.136,-0.046,-0.063,-0.034,243
2016-10-26 15:00:34,31,House,310,American Party,1,0.013,0.235,0.013,0.235,-0.136,-0.046,-0.063,-0.034,243
2016-10-26 15:00:34,31,House,29,Whig Party,113,0.301,0.15,0.241,0.182,-0.136,-0.046,-0.063,-0.034,243
2016-10-26 15:00:34,31,Senate,300,Free Soil Party,2,0.211,-0.872,0.211,-0.872,-0.249,0.098,-0.133,0.026,70
2016-10-26 15:00:34,31,Senate,100,Democratic Party,40,-0.377,-0.161,-0.374,-0.133,-0.249,0.098,-0.133,0.026,70
2016-10-26 15:00:34,31,Senate,29,Whig Party,28,0.243,0.241,0.185,0.316,-0.249,0.098,-0.133,0.026,70
2016-10-26 15:00:34,32,House,100,Democratic Party,129,-0.303,-0.173,-0.305,-0.192,-0.151,-0.072,-0.09,-0.065,239
2016-10-26 15:00:34,32,House,329,Ind. Democratic Party,3,-0.227,0.023,-0.174,-0.019,-0.151,-0.072,-0.09,-0.065,239
2016-10-26 15:00:34,32,House,300,Free Soil Party,4,0.478,-0.805,0.454,-0.792,-0.151,-0.072,-0.09,-0.065,239
2016-10-26 15:00:34,32,House,46,States Rights Party,3,-0.421,0.083,-0.452,0.064,-0.151,-0.072,-0.09,-0.065,239
2016-10-26 15:00:34,32,House,603,Ind. Whig Party,1,0.022,0.736,0.022,0.736,-0.151,-0.072,-0.09,-0.065,239
2016-10-26 15:00:34,32,House,4444,Constitutional Unionist Party,10,-0.409,0.331,-0.41,0.302,-0.151,-0.072,-0.09,-0.065,239
2016-10-26 15:00:34,32,House,29,Whig Party,89,0.289,0.178,0.248,0.096,-0.151,-0.072,-0.09,-0.065,239
2016-10-26 15:00:34,32,Senate,300,Free Soil Party,3,0.314,-0.795,0.254,-0.664,-0.259,0.095,-0.184,0.033,73
2016-10-26 15:00:34,32,Senate,100,Democratic Party,44,-0.384,-0.054,-0.378,-0.119,-0.259,0.095,-0.184,0.033,73
2016-10-26 15:00:34,32,Senate,29,Whig Party,26,0.101,0.293,0.093,0.371,-0.259,0.095,-0.184,0.033,73
2016-10-26 15:00:34,33,House,100,Democratic Party,157,-0.311,-0.106,-0.3,-0.113,-0.163,-0.106,-0.132,-0.106,239
2016-10-26 15:00:34,33,House,328,Independent,1,0.101,-0.222,0.101,-0.222,-0.163,-0.106,-0.132,-0.106,239
