date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RS1130001,113,Senate,1,2013-01-24,,78,16,A resolution to improve procedures for the consideration of legislation and nominations in the Senate.,,,Internal Organization,,Miscellaneous Policy,32.826310363148174,-17.729723526658162,0.514,-0.857,0.21,-0.037,0.562,0.926,-20.396088,Resolution Agreed to
2016-10-19 13:03:23,RS1130002,113,Senate,2,2013-01-24,,86,9,A resolution amending the Standing Rules of the Senate.,,,Internal Organization,,Miscellaneous Policy,9.722570988099921,-6.758658586693351,0.614,-0.789,0.195,-0.116,0.222,0.926,-17.292036,Resolution Agreed to
2016-10-19 13:03:23,RS1130003,113,Senate,3,2013-01-28,,35,62,To offset the cost of the bill with rescissions and discretionary cap reductions.,,,Budget Special Interest,,Government Management,30.674177260258094,-9.245027860269685,0.27,-0.963,-0.297,0.056,0.771,0.918,-19.269148,Amendment Rejected
2016-10-19 13:03:23,RS1130004,113,Senate,4,2013-01-28,CQ,63,36,"A bill making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes.",,,Budget Special Interest,,Government Management,7.0077432024931845,-2.2095408972961437,0.199,-0.815,0.458,-0.378,0.889,0.96,-14.91425,Bill Passed
2016-10-19 13:03:23,RS1130005,113,Senate,5,2013-01-29,,95,3,"John Forbes Kerry, of Massachusetts, to be Secretary of State",,,Foreign Policy Resolutions,,Foreign and Defense Policy,65.49833503751469,-65.43333836743966,0.998,-0.066,1.744,-0.154,0.0,0.969,-9.74305,Nomination Confirmed
2016-10-19 13:03:23,RS1130006,113,Senate,6,2013-01-31,,54,44,To require that any debt limit increase be balanced by equal spending cuts over the next decade.,Debt Ceilings,,Budget General Interest,,Government Management,3.817230947943229,-0.11512303671277335,-0.225,-0.974,0.363,-0.55,0.977,0.99,-8.49674,Motion to Table Agreed to
2016-10-19 13:03:23,RS1130007,113,Senate,7,2013-01-31,,52,46,"To amend title 31, United States Code, to provide for automatic continuing resolutions.",Debt Ceilings,,Budget General Interest,,Government Management,-5.246874329644341,0.2513373578846003,0.212,-0.861,0.303,0.334,0.913,0.959,-12.254207,Motion to Table Agreed to
2016-10-19 13:03:23,RS1130008,113,Senate,8,2013-01-31,,53,45,To protect Social Security benefits and military pay and require that the United States Government prioritize all obligations on the debt held by the public in the event that the debt limit is reached.,Debt Ceilings,,Budget General Interest,,Government Management,5.486866665154336,-0.31050093327586475,0.038,-0.102,0.647,-0.682,1.0,1.0,-0.169779,Motion to Table Agreed to
2016-10-19 13:03:23,RS1130009,113,Senate,9,2013-01-31,,79,19,"To prohibit the sale, lease, transfer, retransfer, or delivery of F-16 aircraft, M1 tanks, or certain other defense articles or services to the Government of Egypt.",,,Defense Policy Budget,Foreign Policy Resolutions,Foreign and Defense Policy,-12.926264310603214,8.704629387755709,0.656,0.225,1.931,0.864,0.105,0.827,-28.61361,Motion to Table Agreed to
2016-10-19 13:03:23,RS1130010,113,Senate,10,2013-01-31,,53,45,"A bill to ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.",Debt Ceilings,,Budget General Interest,,Government Management,5.486866665154336,-0.31050093327586475,0.038,-0.102,0.647,-0.682,1.0,1.0,-0.169779,Motion to Table Agreed to
2016-10-19 13:03:23,RS1130011,113,Senate,11,2013-01-31,,64,34,"A bill to ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.",Debt Ceilings,,Budget General Interest,,Government Management,-21.266158427935476,6.608889291349481,0.349,-0.813,0.239,0.065,0.676,0.888,-22.83601,Bill Passed
2016-10-19 13:03:23,RS1130012,113,Senate,12,2013-02-04,,85,8,A bill to reauthorize the Violence Against Women Act of 1994.,Women's Equality,,Domestic Social Policy,Budget Special Interest,Civil Liberties,-87.45143291233578,67.1134090741479,0.774,-0.574,1.633,0.108,0.125,0.925,-14.467591,Motion to Proceed Agreed to
2016-10-19 13:03:23,RS1130013,113,Senate,13,2013-02-07,,34,65,In the nature of a substitute.,Women's Equality,,Domestic Social Policy,Budget Special Interest,Civil Liberties,-2.254947935518412,0.4789114541859493,-0.22,0.975,-0.262,-0.672,0.794,0.929,-22.476059,Amendment Rejected
2016-10-19 13:03:23,RS1130014,113,Senate,14,2013-02-11,,31,59,To reaffirm the inalienable rights of every American citizen guaranteed by the Constitution of the United States.,Women's Equality,,Domestic Social Policy,Indian Affairs,Civil Liberties,491.6130766290523,-125.34510838715022,0.253,-0.967,-0.425,0.005,0.935,0.978,-7.273068,Amendment Rejected
