date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-22 01:59:02,RS1010001,101,Senate,1,1989-01-25,,100,0,"James Addison Baker, III, of Texas, to be Secretary of State",,,Government Organization,Foreign Policy Resolutions,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010002,101,Senate,2,1989-01-25,,100,0,"Elizabeth Hanford Dole, of Kansas, to be Secretary of Labor",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010003,101,Senate,3,1989-01-25,,100,0,"Richard G. Darman, of Virginia, to be Director of the Office of Management and Budget",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010004,101,Senate,4,1989-01-31,,101,0,"Carla Anderson Hills, of California, to be United States Trade Representative, with the rank of Ambassador",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010005,101,Senate,5,1989-01-31,,101,0,"Robert Adam Mosbacher, of Texas, to be Secretary of Commerce",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010006,101,Senate,6,1989-01-31,,101,0,"Samuel Knox Skinner, of Illinois, to be Secretary of Transportation",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010007,101,Senate,7,1989-02-02,,101,0,"Manuel Lujan, Jr., of New Mexico, to be Secretary of the Interior",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010008,101,Senate,8,1989-02-02,,101,0,"Michael J. Boskin, of California, to be a Member of the Council of Economic Advisers",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010009,101,Senate,9,1989-02-02,,101,0,"Jack Kemp, of New York, to be Secretary of Housing and Urban Development",Housing/Housing Programs/Rent Control,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010010,101,Senate,10,1989-02-02,,101,0,"William Kane Reilly, of Virginia, to be Administrator of the Environmental Protection Agency",Pollution and Environmental Protection,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010011,101,Senate,11,1989-02-02,,95,5,"Disapproving the recommendations of the President relating to rates of pay of certain officers and employees of the Federal Government, and for other purposes.",Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,-5.761090741746707,-3.648729330376057,-0.742,0.626,-0.255,-0.256,0.0,0.95,-17.913832
2017-01-22 01:59:02,RS1010012,101,Senate,12,1989-02-02,,94,6,"A joint resolution disapproving the increases in executive, legislative, and judicial salaries recommended by the President under section 225 of the Federal Salary Act of 1967.",Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,-3.187178644478712,-2.0574378067599595,-0.777,0.419,-0.259,-0.47,0.0,0.94,-20.537666
2017-01-22 01:59:02,RS1010013,101,Senate,13,1989-02-08,,101,0,"Clayton Yeutter, of Nebraska, to be Secretary of Agriculture",Agriculture,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010014,101,Senate,14,1989-02-28,,50,47,To strike the provision in the Resolution that would abolish the present spending cap on use of the Frank by Senators.,,,Internal Organization,Budget Special Interest,Government Management,9.639472090765732,0.04933173510495814,0.098,0.994,0.105,-0.063,0.489,0.753,-52.063005
2017-01-22 01:59:02,RS1010015,101,Senate,15,1989-02-28,,62,36,To reduce funding.,,,Internal Organization,Budget Special Interest,Government Management,31.511101869123845,-5.181976548593472,0.133,-0.991,0.158,-0.029,0.472,0.806,-39.630986
2017-01-22 01:59:02,RS1010016,101,Senate,16,1989-03-01,,99,1,"Louis W. Sullivan, of Georgia, to be Secretary of Health and Human Services",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RS1010017,101,Senate,17,1989-03-01,,100,0,"Admiral James D. Watkins, United States Navy, Retired, of California, to be Secretary of Energy",Energy,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
