date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 00:25:07,RS0490001,49,Senate,1,1885-03-11,,38,23,"TO PASS A RESOLUTION THAT HENRY W. BLAIR, APPOINTED A SENATOR FROM NEW HAMPSHIRE BE NOW SWORN IN.",,,Internal Organization,,Miscellaneous Policy,-0.094,-0.224,-0.665,-0.587,0.957,0.984,-0.065145,0.999
2017-01-23 00:25:07,RS0490002,49,Senate,2,1885-03-17,,47,7,"TO AMEND A SENATE RESOLUTION PROVIDING THAT IN VIEW OF THE SPECIAL AND IMPORTANT INTERESTS OF THE U.S. IN CONJUNCTION WITH THOSE OF THE REPUBLIC OF NICARAGUA AND COSTA RICA IN THE INTER-OCEANIC TRANSIT ACROSS THE CONTINENT, IN PROGRESS OF CONSTRUCTION, AY INVASION OF THE TERRITORY OF NICARAGUA AND COSTA RICA BY THE FORCES OF GUATEMALA IS REGARDED AS AN ACT OF UNFRIENDLY AND HOSTILE INTERFERENCE WITH THE RIGHTS OF THE U.S., NICARAGUA AND COSTA RICA.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.289,0.84,-0.23,0.41,0.143,0.889,-11.288237,0.811
2017-01-23 00:25:07,RS0490003,49,Senate,3,1885-03-18,,13,45,"TO RECONSIDER VOTE BY WHICH SENATE ADOPTED A RESOLUTION RELATIVE TO INVASION OF NICARAGUA, COSTA RICA AND SAN SALVADOR.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.46,-0.082,0.269,0.18,0.385,0.862,-15.352099,0.767
2017-01-23 00:25:07,RS0490004,49,Senate,4,1885-03-18,,26,30,"TO AMEND THE RESOLUTION RELATIVE TO INVASION OF NICARAGUA, COSTA RICA AND SAN SALVADOR BY PROVIDING THAT THE PRESIDENT OF THE U.S. BE AUTHORIZED TO LIFT THE INJUNCTION OF SECRECY OF THE RESOLUTION PASSED BY THE SENATE ON MARCH 17, 1885, WHENEVER IN HIS JDGMENT, THE INTERESTS OF THE GOVERNMENT REQUIRE ITS PUBLICATION.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.06,0.367,0.083,-0.119,0.538,0.786,-28.416162,0.602
2017-01-23 00:25:07,RS0490005,49,Senate,5,1885-03-18,,32,26,"TO REMOVE INJUNCTION OF SECRECY ON A RESOLUTION RELATIVE TO THE INVASION OF NICARAGUA, COSTA RICA AND SAN SALVADOR.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.238,-0.971,-0.096,0.064,0.5,0.776,-29.177757,0.605
2017-01-23 00:25:07,RS0490006,49,Senate,6,1885-03-18,,26,25,"TO PASS A RESOLUTION AUTHORIZING THE COMMITTEE ON AGRICULTURE AND FORESTRY TO SIT DURING THE RECESS OF CONGRESS TO CONSIDER THE BEST MEANS OF PRESERVING THE FORESTS IN THE PUBLIC DOMAIN, AND TO EMPLOY A CLERK FOR THAT PURPOSE.",Agriculture,Parks and Conservation,Budget Special Interest,Government Organization,Agriculture,0.11,-0.869,-0.215,-0.15,0.84,0.922,-11.531247,0.798
2017-01-23 00:25:07,RS0490007,49,Senate,7,1885-03-20,,40,17,"TO PASS A RESOLUTION PROVIDING FOR THE EXTENSION OF TIME FOR THE APPROVAL OF THE NECESSARY LEGISLATION TO CARRY INTO EFFECT THE TREATY BETWEEN THE U.S. AND MEXICO DATED JANUARY 20, 1883.",Treaties,,Foreign Policy Resolutions,Regulation Special Interest,Foreign and Defense Policy,0.671,0.741,0.066,-0.023,0.0,0.702,-34.178378,0.549
2017-01-23 00:25:07,RS0490008,49,Senate,8,1885-03-26,,30,29,TO POSTPONE UNTIL THE SECOND TUESDAY IN DECEMBER THE RESOLUTION PROVIDING FOR A CONVENTION BETWEEN THE U.S. AND MEXICO RELATIVE TO THE CLAIMS OF BENJAMIN WEIL AND LA ABRA SILVER MINING COMPANY AGAINST MEXICO.,,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.381,0.051,-0.034,0.28,0.276,0.644,-35.967855,0.544
2017-01-23 00:25:07,RS0490009,49,Senate,9,1885-04-02,,37,34,TO TABLE THE NOMINATION OF JOHN O. HENDERSON AS COLLECTOR OF INTERNAL REVENUE FOR THE ELEVENTH DISTRICT OF INDIANA.,,,Government Organization,,Government Management,-0.059,-0.126,-0.69,-0.382,1.0,1.0,-0.024618,1.0
2017-01-23 00:25:07,RS0490010,49,Senate,10,1885-12-07,,30,34,"TO AMEND A RESOLUTION THAT JOHN SHERMAN, SENATOR FROM OHIO, BE ELECTED PRESIDENT PRO TEMPORE OF THE SENATE, BY SUBSTITUTING THE NAME OF SENATOR ISHAM HARRIS OF TENNESSEE FOR SHERMAN'S.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.101,-0.11,0.691,0.495,1.0,1.0,-0.084606,0.999
