date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-03 12:30:56,RH1130001,113,House,1,2013-01-03,,Election of the Speaker,JOHN BOEHNER ELECTED SPEAKER OF THE HOUSE,220,192,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.061,0.358,-0.747,0.288,1.0,1.0,-0.318,0.999
2017-02-03 12:30:56,RH1130002,113,House,2,2013-01-03,,On Motion to Table the Motion to Refer,Adopting rules for the One Hundred Thirteenth Congress.,224,187,,,Internal Organization,,Miscellaneous Policy,0.056,0.197,-0.732,0.309,1.0,1.0,-0.303,0.999
2017-02-03 12:30:56,RH1130003,113,House,3,2013-01-03,,On Ordering the Previous Question,Adopting rules for the One Hundred Thirteenth Congress.,227,191,,,Internal Organization,,Miscellaneous Policy,0.155,0.562,-0.724,0.438,0.995,0.998,-5.311,0.987
2017-02-03 12:30:56,RH1130004,113,House,4,2013-01-03,,On Motion to Commit,Adopting rules for the One Hundred Thirteenth Congress.,194,229,,,Internal Organization,,Miscellaneous Policy,0.135,0.976,0.771,-0.249,0.995,0.998,-4.794,0.989
2017-02-03 12:30:56,RH1130005,113,House,5,2013-01-03,,On Agreeing to the Resolution,Adopting rules for the One Hundred Thirteenth Congress.,228,196,,,Internal Organization,,Miscellaneous Policy,0.168,0.695,-0.721,0.461,0.995,0.998,-5.347,0.987
2017-02-03 12:30:56,RH1130006,113,House,6,2013-01-04,,On Motion to Suspend the Rules and Pass,To temporarily increase the borrowing authority of the Federal Emergency Management Agency for carrying out the National Flood Insurance Program.,354,67,Public Safety,,Budget Special Interest,,Government Management,0.586,-0.254,1.333,-0.592,0.373,0.9,-92.378,0.803
2017-02-03 12:30:56,RH1130007,113,House,7,2013-01-14,,On Motion to Suspend the Rules and Pass,"To improve and streamline disaster assistance for Hurricane Sandy, and for other purposes.",403,0,,,Budget Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-02-03 12:30:56,RH1130008,113,House,8,2013-01-14,,On Approving the Journal,APPROVE JOURNAL,300,95,,,Internal Organization,,Miscellaneous Policy,0.776,-0.423,0.067,-0.114,-0.042,0.749,-218.53,0.575
2017-02-03 12:30:56,RH1130009,113,House,9,2013-01-14,,On Motion to Adjourn,ADJOURN,4,397,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-03 12:30:56,RH1130010,113,House,10,2013-01-15,,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 152) making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes.",293,127,,,Budget Special Interest,,Government Management,-0.277,0.186,-0.21,0.13,0.465,0.838,-119.665,0.752
2017-02-03 12:30:56,RH1130011,113,House,11,2013-01-15,,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 152) making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes.",367,52,,,Budget Special Interest,,Government Management,-0.2,0.98,-0.142,0.294,-0.154,0.857,-127.406,0.738
2017-02-03 12:30:56,RH1130012,113,House,12,2013-01-15,,On Motion to Adjourn,ADJOURN,0,419,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-03 12:30:56,RH1130013,113,House,13,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",162,259,,,Budget Special Interest,,Government Management,0.317,-0.516,-0.198,0.056,0.735,0.898,-114.652,0.762
2017-02-03 12:30:56,RH1130014,113,House,14,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",327,91,,,Budget Special Interest,,Government Management,0.536,-0.003,1.335,-0.435,0.516,0.895,-100.597,0.786
2017-02-03 12:30:56,RH1130015,113,House,15,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",221,197,,,Budget Special Interest,,Government Management,0.23,-0.35,-0.223,-0.374,0.893,0.95,-55.947,0.875
2017-02-03 12:30:56,RH1130016,113,House,16,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",206,214,,,Budget Special Interest,,Government Management,0.218,-0.153,-0.218,-0.115,0.879,0.94,-66.666,0.853
2017-02-03 12:30:56,RH1130017,113,House,17,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",202,217,,,Budget Special Interest,,Government Management,0.21,0.059,-1.213,-1.476,0.896,0.95,-62.126,0.862
2017-02-03 12:30:56,RH1130018,113,House,18,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",216,205,,,Budget Special Interest,,Government Management,0.178,-0.473,-0.243,-0.092,0.917,0.96,-49.653,0.889
2017-02-03 12:30:56,RH1130019,113,House,19,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",208,212,,,Budget Special Interest,,Government Management,0.349,-0.902,-0.261,-0.236,0.856,0.929,-70.255,0.846
2017-02-03 12:30:56,RH1130020,113,House,20,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",223,198,Public Lands,,Budget Special Interest,,Government Management,0.039,0.17,-0.237,-0.339,0.934,0.969,-38.921,0.912
2017-02-03 12:30:56,RH1130021,113,House,21,2013-01-15,,On Agreeing to the Amendment,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",228,192,,,Budget Special Interest,,Government Management,0.234,0.965,1.334,0.166,0.849,0.931,-79.799,0.827
2017-02-03 12:30:56,RH1130022,113,House,22,2013-01-15,CQ,On Passage,"Making supplemental appropriations for the fiscal
year ending September 30, 2013, to improve and
streamline disaster assistance for Hurricane
Sandy, and for other purposes.",242,180,,,Budget Special Interest,,Government Management,0.324,-0.344,1.355,0.379,0.817,0.922,-83.097,0.821
2017-02-03 12:30:56,RH1130023,113,House,23,2013-01-22,,On Motion to Suspend the Rules and Pass,Pandemic and All-Hazards Preparedness Reauthorization Act of 2013,395,29,Public Health,,Domestic Social Policy,Budget Special Interest,Social Welfare,0.782,-0.228,1.514,-0.326,0.138,0.941,-62.962,0.862
2017-02-03 12:30:56,RH1130024,113,House,24,2013-01-22,,On Motion to Adjourn,ADJOURN,0,416,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-03 12:30:56,RH1130025,113,House,25,2013-01-23,,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 325) to ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.",232,193,Debt Ceilings,,Budget General Interest,,Government Management,-0.024,0.287,-0.706,0.625,0.984,0.993,-7.548,0.982
2017-02-03 12:30:56,RH1130026,113,House,26,2013-01-23,,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 325) to ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.",234,190,Debt Ceilings,,Budget General Interest,,Government Management,-0.038,0.156,-1.298,-0.091,0.963,0.983,-21.445,0.951
2017-02-03 12:30:56,RH1130027,113,House,27,2013-01-23,,On Approving the Journal,APPROVE JOURNAL,291,129,,,Internal Organization,,Miscellaneous Policy,0.793,-0.609,0.022,-0.175,0.0,0.693,-252.659,0.548
2017-02-03 12:30:56,RH1130028,113,House,28,2013-01-23,,On Motion to Recommit with Instructions,"No Budget, No Pay Act of 2013",151,277,Debt Ceilings,,Budget General Interest,,Government Management,0.164,0.986,0.164,-0.276,0.669,0.883,-131.619,0.735
2017-02-03 12:30:56,RH1130029,113,House,29,2013-01-23,CQ,On Passage,"No Budget, No Pay Act of 2013",285,144,Debt Ceilings,,Budget General Interest,,Government Management,-0.593,0.805,-0.176,-0.312,0.451,0.816,-188.351,0.645
2017-02-03 12:30:56,RH1130030,113,House,30,2013-02-04,,On Motion to Suspend the Rules and Pass,"To amend title IV of the Public Health Service Act to provide for a National Pediatric Research Network, including with respect to pediatric rare diseases or conditions.",375,27,"Children (aid, infant mortality, etc.)",Public Health,Budget Special Interest,,Social Welfare,0.724,-0.507,1.261,-0.115,0.185,0.945,-47.857,0.888
2017-02-03 12:30:56,RH1130031,113,House,31,2013-02-04,,On Motion to Suspend the Rules and Pass,To amend the Public Health Service Act to reauthorize support for graduate medical education programs in children's hospitals.,352,50,"Children (aid, infant mortality, etc.)",Public Health,Budget Special Interest,,Social Welfare,0.661,-0.696,1.039,0.207,0.36,0.92,-95.204,0.789
2017-02-03 12:30:56,RH1130032,113,House,32,2013-02-05,,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 444) to require that, if the President's fiscal year 2014 budget does not achieve balance in a fiscal year covered by such budget, the President shall submit a supplemental unified budget by April 1, 2013, whch identifies a fiscal year in which balance is achieved, and for other purposes.",229,188,Budget resolution ,,Budget General Interest,Government Organization,Government Management,0.167,-0.812,-0.668,-0.841,0.979,0.99,-10.779,0.974
2017-02-03 12:30:56,RH1130033,113,House,33,2013-02-05,,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 444) to require that, if the President's fiscal year 2014 budget does not achieve balance in a fiscal year covered by such budget, the President shall submit a supplemental unified budget by April 1, 2013, whch identifies a fiscal year in which balance is achieved, and for other purposes.",228,189,Budget resolution ,,Budget General Interest,Government Organization,Government Management,0.12,0.822,-0.964,0.928,0.984,0.993,-14.848,0.965
