date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-03 12:30:56,RH1150001,115,House,1,2017-01-03,,Election of the Speaker,Election of the Speaker,239,194,,,,,,-0.146,0.989,-0.486,-0.439,0.995,0.998,-6.373,0.985
2017-02-03 12:30:56,RH1150002,115,House,2,2017-01-03,,Table Motion to Refer,Adopting rules for the One Hundred Fifteenth Congress.,228,184,,,,,,0.017,0.047,-0.715,0.118,1.0,1.0,-0.227,0.999
2017-02-03 12:30:56,RH1150003,115,House,3,2017-01-03,,On Ordering the Previous Question,Adopting rules for the One Hundred Fifteenth Congress.,237,193,,,,,,0.016,0.045,-0.715,0.12,1.0,1.0,-0.23,0.999
2017-02-03 12:30:56,RH1150004,115,House,4,2017-01-03,,Motion to Commit,Adopting rules for the One Hundred Fifteenth Congress.,193,236,,,,,,0.016,0.045,0.715,-0.12,1.0,1.0,-0.23,0.999
2017-02-03 12:30:56,RH1150005,115,House,5,2017-01-03,,On Agreeing to the Resolution,Adopting rules for the One Hundred Fifteenth Congress.,234,193,,,,,,-0.198,0.98,-0.482,-0.638,0.984,0.993,-11.989,0.972
2017-02-03 12:30:56,RH1150006,115,House,6,2017-01-04,,On Motion to Recommit with Instructions,"To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for ""midnight rules"", and for other purposes.",183,236,,,,,,-0.057,-0.011,0.717,-0.096,0.995,0.998,-2.13,0.995
2017-02-03 12:30:56,RH1150007,115,House,7,2017-01-04,,On Passage,"To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for ""midnight rules"", and for other purposes.",238,184,,,,,,-0.1,0.129,-0.619,-0.862,0.984,0.993,-6.102,0.986
2017-02-03 12:30:56,RH1150008,115,House,8,2017-01-05,,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 26) to amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law, and providin for consideration of the resolution (H",235,188,,,,,,0.246,-0.969,-0.461,-0.525,0.989,0.995,-12.765,0.97
2017-02-03 12:30:56,RH1150009,115,House,9,2017-01-05,,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 26) to amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law, and providin for consideration of the resolution (H",231,187,,,,,,-0.013,0.592,-0.688,-0.517,0.995,0.998,-4.053,0.99
2017-02-03 12:30:56,RH1150010,115,House,10,2017-01-05,,On Agreeing to the Resolution,"Objecting to United Nations Security Council Resolution 2334 as an obstacle to Israeli-Palestinian peace, and for other purposes.",342,80,,,,,,-0.263,-0.438,-0.144,-0.433,0.312,0.87,-120.688,0.751
2017-02-03 12:30:56,RH1150011,115,House,11,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",235,185,,,,,,-0.031,0.108,-0.662,-0.644,0.995,0.998,-1.539,0.996
2017-02-03 12:30:56,RH1150012,115,House,12,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",193,230,,,,,,0.228,-0.382,0.657,1.05,0.969,0.986,-13.53,0.969
2017-02-03 12:30:56,RH1150013,115,House,13,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",190,233,,,,,,0.124,0.992,0.385,-0.143,0.984,0.993,-14.358,0.967
2017-02-03 12:30:56,RH1150014,115,House,14,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",186,232,,,,,,-0.031,0.113,0.663,0.64,0.995,0.998,-1.555,0.996
2017-02-03 12:30:56,RH1150015,115,House,15,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",192,231,,,,,,0.063,0.587,0.741,0.43,0.984,0.993,-9.082,0.979
2017-02-03 12:30:56,RH1150016,115,House,16,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",190,234,,,,,,0.017,0.045,0.715,-0.12,1.0,1.0,-0.229,0.999
2017-02-03 12:30:56,RH1150017,115,House,17,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",194,231,,,,,,0.022,1.0,0.321,0.094,0.969,0.986,-23.294,0.947
2017-02-03 12:30:56,RH1150018,115,House,18,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",190,235,,,,,,0.017,0.045,0.715,-0.12,1.0,1.0,-0.23,0.999
2017-02-03 12:30:56,RH1150019,115,House,19,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",193,232,,,,,,0.075,0.008,0.296,-0.035,0.984,0.993,-16.987,0.961
2017-02-03 12:30:56,RH1150020,115,House,20,2017-01-05,,On Agreeing to the Amendment,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",230,193,,,,,,0.116,-0.779,-0.709,0.077,0.979,0.991,-11.532,0.973
2017-02-03 12:30:56,RH1150021,115,House,21,2017-01-05,,On Motion to Recommit with Instructions,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",190,235,,,,,,0.017,0.045,0.715,-0.12,1.0,1.0,-0.23,0.999
2017-02-03 12:30:56,RH1150022,115,House,22,2017-01-05,,On Passage,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",237,187,,,,,,-0.043,0.076,-0.622,-0.846,0.995,0.998,-3.011,0.993
2017-02-03 12:30:56,RH1150023,115,House,23,2017-01-09,,On Motion to Suspend the Rules and Pass,To amend the Public Health Service Act to distribute maternity care health professionals to health professional shortage areas identified as in need of maternity care health services.,405,0,,,,,,0,0,0,0,,,0,
2017-02-03 12:30:56,RH1150024,115,House,24,2017-01-09,,On Motion to Suspend the Rules and Pass,To amend the Controlled Substances Act with regard to the provision of emergency medical services.,404,0,,,,,,0,0,0,0,,,0,
2017-02-03 12:30:56,RH1150025,115,House,25,2017-01-10,,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 5) to reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysisof potential impacts on small entities of rules, and for other purposes, and providing for consideration of the bill (H.R",234,179,,,,,,0.084,-0.996,-0.484,-0.251,0.994,0.998,-7.8,0.981
2017-02-03 12:30:56,RH1150026,115,House,26,2017-01-10,,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 5) to reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysisof potential impacts on small entities of rules, and for other purposes, and providing for consideration of the bill (H.R",233,183,,,,,,0.017,0.047,-0.715,0.116,1.0,1.0,-0.232,0.999
2017-02-03 12:30:56,RH1150027,115,House,27,2017-01-10,,On Approving the Journal,JOURNAL,248,162,,,,,,-0.726,-0.688,-0.075,0.206,0.117,0.651,-267.367,0.521
2017-02-03 12:30:56,RH1150028,115,House,28,2017-01-10,,On Agreeing to the Amendment,To clarify the definition of general solicitation under Federal securities law.,167,249,,,,,,-0.141,0.99,0.358,-0.002,0.91,0.964,-39.264,0.91
2017-02-03 12:30:56,RH1150029,115,House,29,2017-01-10,,On Agreeing to the Amendment,To clarify the definition of general solicitation under Federal securities law.,163,253,,,,,,-0.226,-0.179,0.649,-0.698,0.945,0.978,-28.518,0.934
2017-02-03 12:30:56,RH1150030,115,House,30,2017-01-10,,On Passage,To clarify the definition of general solicitation under Federal securities law.,344,73,,,,,,-0.408,0.525,-0.559,0.052,0.507,0.914,-76.152,0.833
2017-02-03 12:30:56,RH1150031,115,House,31,2017-01-11,,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 78) to improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders; providing for consideration of the bill (H.R. 238) to reauthorize the Commodty Futures Trading Commission, to better protect futures customers, to provide end-users with market certainty, to make basic reforms to ensure transparency and accountability at the Commission, to help farmers, ranchers, and end-users manage risks, to he...",232,168,,,,,,0.019,0.052,-0.715,0.108,1.0,1.0,-0.225,0.999
2017-02-03 12:30:56,RH1150032,115,House,32,2017-01-11,,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 78) to improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders; providing for consideration of the bill (H.R. 238) to reauthorize the Commodty Futures Trading Commission, to better protect futures customers, to provide end-users with market certainty, to make basic reforms to ensure transparency and accountability at the Commission, to help farmers, ranchers, and end-users manage risks, to he...",233,170,,,,,,-0.174,0.985,-0.478,-0.441,0.988,0.995,-8.246,0.98
2017-02-03 12:30:56,RH1150033,115,House,33,2017-01-11,,On Motion to Suspend the Rules and Pass,"To amend title 5, United States Code, to codify the Presidential Innovation Fellows Program, and for other purposes.",386,17,,,,,,-0.933,-0.36,-0.409,-1.903,0.0,0.958,-44.867,0.895
2017-02-03 12:30:56,RH1150034,115,House,34,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",237,185,,,,,,0.023,-0.303,-0.612,-0.836,0.989,0.995,-7.769,0.982
2017-02-03 12:30:56,RH1150035,115,House,35,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",260,161,,,,,,-0.339,0.591,-0.207,-0.287,0.795,0.922,-96.531,0.795
2017-02-03 12:30:56,RH1150036,115,House,36,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",189,231,,,,,,-0.07,0.412,0.272,0.29,0.979,0.99,-21.231,0.951
2017-02-03 12:30:56,RH1150037,115,House,37,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",190,232,,,,,,-0.012,0.582,0.688,0.518,0.995,0.998,-4.057,0.99
2017-02-03 12:30:56,RH1150038,115,House,38,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",188,234,,,,,,-0.029,0.109,0.663,0.641,0.995,0.998,-1.573,0.996
2017-02-03 12:30:56,RH1150039,115,House,39,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",190,233,,,,,,-0.184,0.792,0.604,0.931,0.989,0.995,-9.595,0.978
2017-02-03 12:30:56,RH1150040,115,House,40,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",195,227,,,,,,-0.194,0.981,0.384,0.599,0.959,0.981,-30.084,0.931
2017-02-03 12:30:56,RH1150041,115,House,41,2017-01-11,,On Agreeing to the Amendment,"To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents, to clarify the nature of judicial review of agency interpretations, to ensure complete analysis of potential impacts on small entities of rules,and for other purposes.",188,235,,,,,,-0.029,0.109,0.663,0.641,0.995,0.998,-1.573,0.996
