date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 15:42:25,RH0350001,35,House,1,1857-12-07,,,ELEC. SPEAKER,212,6,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.988,-0.157,-0.288,0.777,0.0,0.972,-25.176,0.891
2017-02-01 15:42:25,RH0350002,35,House,2,1857-12-07,,,ELEC. CLERK,212,6,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.257,0.781,0.165,0.504,0.167,0.977,-23.589,0.897
2017-02-01 15:42:25,RH0350003,35,House,3,1857-12-07,,,ELEC. DOORKEEPER,206,0,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 15:42:25,RH0350004,35,House,4,1857-12-07,,,ELEC. SGT-AT-ARMS,213,0,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 15:42:25,RH0350005,35,House,5,1857-12-09,,,APPT. COMM. TO STUDY PRINTING,117,94,,,Internal Organization,,Miscellaneous Policy,0.038,0.306,0.256,-0.257,0.926,0.967,-25.005,0.888
2017-02-01 15:42:25,RH0350006,35,House,6,1857-12-09,,,APPT. COMM. TO STUDY PRINTING,82,126,,,Internal Organization,,Miscellaneous Policy,0.352,0.84,-0.53,0.929,0.951,0.981,-12.777,0.94
2017-02-01 15:42:25,RH0350007,35,House,7,1857-12-09,,,APPT. COMM. TO STUDY PRINTING,91,118,,,Internal Organization,,Miscellaneous Policy,0.012,0.31,-0.261,0.16,0.901,0.957,-26.507,0.881
2017-02-01 15:42:25,RH0350008,35,House,8,1857-12-09,,,APPT. COMM. TO STUDY PRINTING,120,82,,,Internal Organization,,Miscellaneous Policy,0.055,0.013,0.486,-0.048,0.927,0.97,-10.916,0.947
2017-02-01 15:42:25,RH0350009,35,House,9,1857-12-09,,,ELEC. PRINTER,210,4,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 15:42:25,RH0350010,35,House,10,1857-12-10,,,OPEN EACH SESSION W/PRAYER BY WASH. CLERGYMAN,119,94,,,Internal Organization,,Miscellaneous Policy,0.324,-0.946,-0.119,-0.325,0.447,0.756,-114.137,0.585
2017-02-01 15:42:25,RH0350011,35,House,11,1857-12-14,,,MEET IN NEW HALL TOMORROW,149,61,,,Internal Organization,,Miscellaneous Policy,-0.365,-0.931,-0.044,-0.108,0.033,0.719,-124.254,0.553
2017-02-01 15:42:25,RH0350012,35,House,12,1857-12-15,,,LAND GRANTS FOR COLLEGES,105,89,Public Lands,,Budget Special Interest,,Government Management,-0.027,-0.03,0.271,0.096,0.854,0.933,-36.098,0.83
2017-02-01 15:42:25,RH0350013,35,House,13,1857-12-18,,,EMPLOYEE A CLERK FOR A COMM.,115,84,,,Internal Organization,,Miscellaneous Policy,-0.642,-0.612,-0.017,-0.059,0.048,0.598,-134.296,0.509
2017-02-01 15:42:25,RH0350014,35,House,14,1857-12-19,,,APPT. COMM. ON TRANSCONTINENTAL RR & TELEGRAPH,94,99,,,Internal Organization,,Miscellaneous Policy,-0.148,-0.296,0.183,-0.099,0.787,0.896,-52.191,0.763
2017-02-01 15:42:25,RH0350015,35,House,15,1857-12-19,,,APPT. COMM. ON TRANSCONTINENTAL RR & TELEGRAPH,95,107,,,Internal Organization,,Miscellaneous Policy,-0.059,-0.016,-0.226,0.098,0.874,0.941,-36.984,0.833
2017-02-01 15:42:25,RH0350016,35,House,16,1857-12-21,,,"ADJOURN UNTIL JAN. 4, 1858",98,89,,,Internal Organization,,Miscellaneous Policy,0.022,-0.182,-0.04,-0.261,0.303,0.668,-116.402,0.537
2017-02-01 15:42:25,RH0350017,35,House,17,1857-12-22,,,ISSUE $20M OF TREASURY NOTES,119,86,Banking and Finance,,Budget General Interest,,Government Management,0.15,0.225,0.151,-0.316,0.802,0.917,-54.425,0.767
