date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 05:20:49,RS0080001,8,Senate,1,1803-10-20,,,RATIFY TREATY W/ FRANCE,24,7,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.526,0.042,0.713,-0.179,1.0,1.0,-0.521161,0.983
2017-02-01 05:20:49,RS0080002,8,Senate,2,1803-10-26,,,GIVE EFFECT TO U.S. LAWS IN LA.,26,6,,,Domestic Social Policy,,Civil Liberties,0.276,-0.874,0.547,-1.182,1.0,1.0,-2.127095,0.936
2017-02-01 05:20:49,RS0080003,8,Senate,3,1803-10-31,,,SENATE CLOTHING FOR MOURNING S. ADAMS AND E PENDLETON,21,10,,,Internal Organization,,Miscellaneous Policy,-0.197,-0.98,0.428,-1.126,0.8,0.935,-5.485655,0.838
2017-02-01 05:20:49,RS0080004,8,Senate,4,1803-11-03,,,ACQUIRE MONEY FOR LA. PURCHASE,26,5,Public Lands,,Budget Special Interest,,Government Management,0.32,0.88,0.264,0.471,0.6,0.935,-4.019891,0.878
2017-02-01 05:20:49,RS0080005,8,Senate,5,1803-11-04,,,LA. PURCHASE,9,22,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.846,-0.531,-0.072,-0.127,0.0,0.71,-17.062634,0.577
2017-02-01 05:20:49,RS0080006,8,Senate,6,1803-11-04,,,DESIGNATE PRES. AND VICE PRES. CANDIDATES,12,19,Constitutional Amendments,,Government Organization,,Government Management,0.311,0.95,-0.254,0.179,0.75,0.903,-5.448517,0.839
2017-02-01 05:20:49,RS0080007,8,Senate,7,1803-11-14,,,DESIGNATE PRES. AND VICE PRES. CANDIDATES,9,22,Constitutional Amendments,,Government Organization,,Government Management,-0.036,0.982,-0.225,-0.391,0.556,0.871,-5.844409,0.828
2017-02-01 05:20:49,RS0080008,8,Senate,8,1803-11-14,,,SET UP COMMITTEE TO AMEND CONSTIT.,9,22,Constitutional Amendments,,Government Organization,,Government Management,-0.036,0.982,-0.225,-0.391,0.556,0.871,-5.844409,0.828
2017-02-01 05:20:49,RS0080009,8,Senate,9,1803-11-16,,,TREATY W/ CHOCTAW INDIANS,28,0,Treaties,,Indian Affairs,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 05:20:49,RS0080010,8,Senate,10,1803-11-16,,,TREATY W/ DELEWARE INDIANS,30,0,Treaties,,Indian Affairs,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 05:20:49,RS0080011,8,Senate,11,1803-11-16,,,TREATY W/ EEL RIVER INDIANS,31,0,Treaties,,Indian Affairs,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 05:20:49,RS0080012,8,Senate,12,1803-11-16,,,TREATY W/ KUSKASKEAS INDIANS,29,0,Treaties,,Indian Affairs,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 05:20:49,RS0080013,8,Senate,13,1803-11-29,,,NO PRES. CANDID. RECEIVES VOTE MAJORITY HOUSE,12,19,Constitutional Amendments,,Government Organization,,Government Management,0.648,-0.718,-0.263,-1.04,0.583,0.839,-8.386729,0.763
2017-02-01 05:20:49,RS0080014,8,Senate,14,1803-11-29,,,NO PRES. CANDID. RECEIVES VOTE MAJORITY HOUSE,21,10,Constitutional Amendments,,Government Organization,,Government Management,0.627,-0.777,0.255,0.599,0.6,0.871,-6.561092,0.809
2017-02-01 05:20:49,RS0080015,8,Senate,15,1803-12-02,,,HOW TO CHOOSE PRES. & V-PRES. ACTING AS PRES.,22,10,Constitutional Amendments,,Government Organization,,Government Management,0.286,0.093,0.722,0.026,0.9,0.969,-0.030735,0.999
2017-02-01 05:20:49,RS0080016,8,Senate,16,1803-12-02,,,AMEND CONSTITUTION,21,10,Constitutional Amendments,,Government Organization,,Government Management,0.276,0.255,0.726,0.068,0.9,0.968,-0.035916,0.999
2017-02-01 05:20:49,RS0080017,8,Senate,17,1803-12-12,,,CAN'T BE PRES. TWO YEARS IN A ROW,4,25,Constitutional Amendments,,Government Organization,,Government Management,0.967,-0.002,-0.127,-0.486,0.0,0.862,-10.548614,0.695
2017-02-01 05:20:49,RS0080018,8,Senate,18,1803-12-12,,,AMEND CONSTITUTION (PROC),7,23,Constitutional Amendments,,Government Organization,,Government Management,0.493,0.039,-0.654,0.77,1.0,1.0,-0.730945,0.976
2017-02-01 05:20:49,RS0080019,8,Senate,19,1803-12-13,,,UNIFORM BANKRUPTCY LAW (PROC),14,17,,,Domestic Social Policy,,Civil Liberties,0.967,0.255,0.054,-0.512,0.286,0.677,-18.163813,0.557
2017-02-01 05:20:49,RS0080020,8,Senate,20,1803-12-13,,,UNIFORM BANKRUPTCY LAW (PROC),17,13,,,Domestic Social Policy,,Civil Liberties,0.996,0.023,-0.024,0.503,0.154,0.633,-17.588688,0.556
2017-02-01 05:20:49,RS0080021,8,Senate,21,1803-12-14,,,SALARIES OF GOV. EMPLOY.,10,17,,,Budget Special Interest,,Government Management,0.846,0.533,-0.137,0.289,0.3,0.741,-11.757942,0.647
2017-02-01 05:20:49,RS0080022,8,Senate,22,1803-12-15,,,SALARIES OF GOV. EMPLOY.,11,16,,,Budget Special Interest,,Government Management,0.363,0.932,-0.138,0.099,0.455,0.778,-11.54548,0.652
2017-02-01 05:20:49,RS0080023,8,Senate,23,1803-12-15,,,SALARIES OF GOV. EMPLOY.,22,5,,,Budget Special Interest,,Government Management,-0.038,-0.995,0.048,-0.408,0.2,0.852,-9.1815,0.712
2017-02-01 05:20:49,RS0080024,8,Senate,24,1803-12-19,,,ADMISSION TO SENATE FLOOR,12,16,,,Internal Organization,,Miscellaneous Policy,0.971,0.084,0.023,-0.893,0.333,0.714,-13.538315,0.617
2017-02-01 05:20:49,RS0080025,8,Senate,25,1803-12-19,,,ADMISSION TO SENATE FLOOR,12,16,,,Internal Organization,,Miscellaneous Policy,0.968,0.136,0.044,-0.966,0.417,0.75,-15.790088,0.569
2017-02-01 05:20:49,RS0080026,8,Senate,26,1803-12-19,,,ADMISSION TO SENATE FLOOR,7,20,,,Internal Organization,,Miscellaneous Policy,0.786,0.589,-0.008,-0.333,0.0,0.741,-15.688931,0.559
2017-02-01 05:20:49,RS0080027,8,Senate,27,1803-12-23,,,ADJOURN (PROC),9,11,,,Internal Organization,,Miscellaneous Policy,-0.033,-0.999,-0.054,0.023,0.0,0.55,-12.814482,0.527
2017-02-01 05:20:49,RS0080028,8,Senate,28,1803-12-29,,,HOUSE PAY,18,6,Congressional Pay and Benefits,,Budget Special Interest,Internal Organization,Government Management,0.703,-0.711,0.175,0.442,0.333,0.833,-7.514042,0.731
2017-02-01 05:20:49,RS0080029,8,Senate,29,1804-01-05,,,EXTEND U.S. LAW TO LA. PURCHASE,18,8,,,Domestic Social Policy,,Civil Liberties,-0.32,-0.935,-0.178,0.072,0.0,0.692,-12.427164,0.62
2017-02-01 05:20:49,RS0080030,8,Senate,30,1804-01-05,,,EXTEND U.S. LAW TO LA. PURCHASE,10,17,,,Domestic Social Policy,,Civil Liberties,0.393,-0.92,-0.172,-0.254,0.8,0.926,-7.448141,0.759
2017-02-01 05:20:49,RS0080031,8,Senate,31,1804-01-09,,,AMEND CONVENTION W/ SPAIN SO THAT U.S. CITIZENS COMPENSATE,8,18,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.084,-0.996,-0.218,0.238,0.875,0.962,-4.284282,0.848
2017-02-01 05:20:49,RS0080032,8,Senate,32,1804-01-09,,,RATIFY CONVENTION W/ SPAIN,21,7,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.126,-0.992,0.207,-0.346,0.714,0.929,-4.86709,0.84
2017-02-01 05:20:49,RS0080033,8,Senate,33,1804-01-10,,,U.S. CANNOT TAX LA. W/OUT LA.'S CONSENT,4,21,Tax rates,,Budget Special Interest,,Government Management,0.319,0.948,-0.204,-0.215,0.25,0.88,-4.447405,0.837
2017-02-01 05:20:49,RS0080034,8,Senate,34,1804-01-10,,,U.S. CANNOT TAX LA. W/OUT LA.'S CONSENT,4,21,Tax rates,,Budget Special Interest,,Government Management,0.319,0.948,-0.204,-0.215,0.25,0.88,-4.447405,0.837
2017-02-01 05:20:49,RS0080035,8,Senate,35,1804-01-10,,,U.S. CAN TAX LA.,0,24,Tax rates,,Budget Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 05:20:49,RS0080036,8,Senate,36,1804-01-11,,,NO DEATH PENALTY FOR CRIMES COMMITTED AGAINST US AT SEA,9,20,,,Domestic Social Policy,,Civil Liberties,-0.047,-0.999,0.091,0.196,0.111,0.724,-15.525741,0.585
2017-02-01 05:20:49,RS0080037,8,Senate,37,1804-01-12,,,IMPEACHMENT OF J. PICKERING JUDGE IN N.H. (PROC),7,20,Impeachment of President,,Domestic Social Policy,,Civil Liberties,0.946,0.325,-0.057,-0.12,0.0,0.741,-16.305309,0.547
2017-02-01 05:20:49,RS0080038,8,Senate,38,1804-01-12,,,IMPEACHMENT OF J. PICKERING JUDGE IN N.H.,24,4,Impeachment of President,,Domestic Social Policy,,Civil Liberties,0.525,-0.638,0.233,-0.51,0.5,0.929,-3.50629,0.882
2017-02-01 05:20:49,RS0080039,8,Senate,39,1804-01-13,,,TAX LA.,21,3,Tax rates,,Budget Special Interest,,Government Management,0.459,-0.655,0.423,-1.565,0.333,0.917,-2.201258,0.912
2017-02-01 05:20:49,RS0080040,8,Senate,40,1804-01-14,,,TAX LA.,20,3,Tax rates,,Budget Special Interest,,Government Management,0.55,0.828,1.497,0.805,0.667,0.957,-3.649822,0.853
2017-02-01 05:20:49,RS0080041,8,Senate,41,1804-01-16,,,SPLIT LA. INTO 2 TERRITORIES,10,20,,,Government Organization,,Government Management,0.711,-0.622,-0.137,-0.532,0.3,0.767,-13.154883,0.645
2017-02-01 05:20:49,RS0080042,8,Senate,42,1804-01-16,,,ESTABLISH EXECUT. GOV. OF LA.,12,18,,,Government Organization,,Government Management,0.623,0.782,0.088,-0.339,0.167,0.667,-17.051723,0.566
2017-02-01 05:20:49,RS0080043,8,Senate,43,1804-01-17,,,ESTABLISH LA. GOV.,11,16,,,Government Organization,,Government Management,0.873,-0.488,-0.069,-0.379,0.182,0.667,-15.566252,0.562
2017-02-01 05:20:49,RS0080044,8,Senate,44,1804-01-24,,,ESTABLISH LA. GOV.,13,15,,,Government Organization,,Government Management,-0.616,-0.788,0.075,-0.34,0.154,0.607,-17.241474,0.54
2017-02-01 05:20:49,RS0080045,8,Senate,45,1804-01-26,,,FORBID SLAVES IN LA. EXCEPT THOSE OF MIGRANTS,7,21,Slavery,,Domestic Social Policy,,Civil Liberties,-0.949,-0.234,0.059,0.078,0.0,0.75,-17.498543,0.535
2017-02-01 05:20:49,RS0080046,8,Senate,46,1804-01-26,,,NO IMPORT OF SLAVES TO LA.,21,6,Slavery,,Domestic Social Policy,,Civil Liberties,-0.786,0.541,-0.115,-0.119,-0.167,0.741,-15.536674,0.562
2017-02-01 05:20:49,RS0080047,8,Senate,47,1804-01-30,,,NO IMPORT OF SLAVES TO LA.,12,16,Slavery,,Domestic Social Policy,,Civil Liberties,-0.401,-0.916,-0.044,0.22,0.167,0.643,-17.759529,0.53
2017-02-01 05:20:49,RS0080048,8,Senate,48,1804-01-30,,,NO IMPORT OF SLAVES TO LA.,21,7,Slavery,,Domestic Social Policy,,Civil Liberties,0.884,0.45,0.019,0.376,0.0,0.75,-16.433059,0.556
2017-02-01 05:20:49,RS0080049,8,Senate,49,1804-01-31,,,NO IMPORT OF SLAVES TO LA.,12,16,Slavery,,Domestic Social Policy,,Civil Liberties,0.191,0.056,0.073,-0.503,0.25,0.679,-14.610102,0.593
2017-02-01 05:20:49,RS0080050,8,Senate,50,1804-02-01,,,FORBID SLAVES IN LA. EXCEPT THOSE OF MIGRANTS,18,11,Slavery,,Domestic Social Policy,,Civil Liberties,-0.442,0.892,-0.044,0.015,0.0,0.621,-19.326089,0.514
2017-02-01 05:20:49,RS0080051,8,Senate,51,1804-02-02,,,ESTABLISH GOV. OF LA.,15,9,,,Government Organization,,Government Management,0.669,0.743,-0.029,0.229,-0.222,0.542,-14.73413,0.541
2017-02-01 05:20:49,RS0080052,8,Senate,52,1804-02-07,,,SLAVE POLICY IN LA.,11,15,Slavery,,Domestic Social Policy,,Civil Liberties,-0.387,-0.922,-0.222,0.724,0.455,0.769,-11.005707,0.655
2017-02-01 05:20:49,RS0080053,8,Senate,53,1804-02-07,,,SELECTION OF JURORS IN LA.,19,8,Judiciary,,Domestic Social Policy,,Government Management,-0.247,-0.969,0.433,-1.318,0.5,0.852,-5.24287,0.824
2017-02-01 05:20:49,RS0080054,8,Senate,54,1804-02-09,,,RATIFY CONVENTION W/ BRITAIN SO THAT BOUNDARIES ARE FIXED,9,20,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.182,-0.983,-0.423,1.098,0.778,0.931,-3.948103,0.873
2017-02-01 05:20:49,RS0080055,8,Senate,55,1804-02-09,,,RATIFY U.S.-BRITAIN TREATY,29,0,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 05:20:49,RS0080056,8,Senate,56,1804-02-10,,,ESTABLISH GOV. IN LA.,5,18,,,Government Organization,,Government Management,-0.852,-0.445,0.185,-1.063,0.4,0.87,-8.147884,0.702
2017-02-01 05:20:49,RS0080057,8,Senate,57,1804-02-13,,,ESTABLISH GOV. IN LA.,12,13,,,Government Organization,,Government Management,0.498,-0.863,-0.063,-0.223,0.167,0.6,-14.973723,0.549
2017-02-01 05:20:49,RS0080058,8,Senate,58,1804-02-13,,,SALARIES OF LA. GOVT. EMPOY.,12,14,,,Budget Special Interest,,Government Management,0.981,0.193,0.046,-0.653,0.333,0.692,-14.87213,0.564
2017-02-01 05:20:49,RS0080059,8,Senate,59,1804-02-15,,,SALARIES OF LA. GOVT. EMPLOY.,17,8,,,Budget Special Interest,,Government Management,0.838,-0.545,0.089,0.121,0.375,0.8,-12.979921,0.595
2017-02-01 05:20:49,RS0080060,8,Senate,60,1804-02-17,,,FORBID SLAVES IN LA. EXCEPT THOSE OF MIGRANTS,8,19,Slavery,,Domestic Social Policy,,Civil Liberties,0.792,0.606,0.071,-0.773,0.125,0.741,-15.481202,0.564
2017-02-01 05:20:49,RS0080061,8,Senate,61,1804-02-17,,,SLAVES BROUGHT INTO LA. DO NOT OBTAIN FREEDOM,9,18,Slavery,,Domestic Social Policy,,Civil Liberties,-0.111,0.134,0.092,-0.289,0.222,0.741,-14.819504,0.578
