date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-15 03:24:53,RH0690001,69,House,1,1925-12-07,,400,13,"TO ELECT A SPEAKER OF THE HOUSE.  VOTES FOR NICOLAS LONGWORTH (REPUBLICAN) ARE CODED 2, VOTES FOR FINIS J. GARRET (DEMOCRAT) ARE CODED 1,  VOTES FOR HENRY A COOPER (REPUBLICAN) ARE CODED 5. (P.379-2)",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.7715596212306496,1.1851064175827242,0.376,0.895,0.256,1.919,0.077,0.971,-29.239522
2017-01-15 03:24:53,RH0690002,69,House,2,1925-12-07,,217,199,"TO ORDER PREVIOUS QUESTION ON AGREEING TO H. RES. 6, ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES IN FORCE AT THE CLOSE OF THE 68TH CONGRESS, FOR THE PRESENT HOUSE OF REPRESENTATIVES OF THE 69TH CONGRESS WITH AMENDMENTS.  (P.384-2)",,,Internal Organization,,Miscellaneous Policy,5.202083821050111,-0.7803750877890199,0.18,0.156,-0.322,0.358,0.949,0.976,-47.724182
2017-01-15 03:24:53,RH0690003,69,House,3,1925-12-07,,212,201,"TO PASS H. RES. 6, ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES IN FORCE AT THE CLOSE OF THE 68TH CONGRESS, FOR THE PRESENT HOUSE OF REPRESENTATIVES OF THE 69TH CONGRESS WITH AMENDMENTS.  (P.385- )",,,Internal Organization,,Miscellaneous Policy,3.2324617082235756,-0.3729655581539348,0.116,0.002,-0.707,1.265,0.95,0.976,-30.130329
2017-01-15 03:24:53,RH0690004,69,House,4,1925-12-18,,148,268,"TO RECOMMIT H. R. 1 (44 STAT 9, 2/26/26), A BILL REDUCING AND EQUALIZING TAXATION AND PROVIDING REVENUE, TO THE COM- MITTEE ON WAYS AND MEANS, WITH INSTRUCTIONS THAT COMMITTEE REPORT THE SAME BACK IMMEDIATELY WITH AMENDMENTS, FIXING SPECIFIC AMOUNTS ON TE TAX ON NET INCOMES COMMITTEE ONE FROM $100,000 TO $150,000 AND ON ESTATE OF $10,000,000 TO $50,000,000",Tax rates,,Budget General Interest,,Government Management,2.912206709111619,0.47145161919635503,0.176,0.984,0.143,-0.284,0.626,0.867,-135.143478
2017-01-15 03:24:53,RH0690005,69,House,5,1925-12-18,,392,27,"TO PASS H. R. 1 (44 STAT 9, 2/26/26), A BILL REDUCING AND EQUALIZING TAXATION AND PROVIDING REVENUE.  (P.1164-2)",Tax rates,,Budget General Interest,,Government Management,-0.5956419417568939,1.1138766842772416,0.579,0.769,0.1,0.971,0.115,0.945,-66.600313
2017-01-15 03:24:53,RH0690006,69,House,6,1926-01-04,,154,227,"TO RECOMMIT H. R. 5959, (3/2/26) TREASURY AND POST OFFICE APPROPRIATIONS FOR FISCAL 1927, TO THE COMMITTEE ON APPROPRIATIONS WITH INSTRUCTIONS TO REPORT THE BILL BACK IMMEDIATELY WITH AN AMENDMENT.  (P.1439-1)",,,Budget Special Interest,,Government Management,4.526360807837822,0.3997951009797277,-0.125,-0.166,0.216,-0.276,0.817,0.926,-75.988606
2017-01-15 03:24:53,RH0690007,69,House,7,1926-01-15,,270,145,"TO PASS H. R. 6773 (44 STAT 329, 4/28/26), A BILL AUTHORIZING THE SETTLEMENT OF THE INDEBTEDNESS OF THE KINGDOM OF ITALY TO THE UNITED STATES OF AMERICA. (P.2167-2)",,,Foreign Policy Budget,,Foreign and Defense Policy,1.0540045607896094,0.4520800912157922,-0.02,0.431,-0.158,0.867,0.812,0.935,-84.76635
2017-01-15 03:24:53,RH0690008,69,House,8,1926-01-16,,316,26,"TO PASS H. R. 6774 (44 STAT 376, 4/30/26), A BILL AUTHORIZING THE SETTLEMENT OF THE INDEBTEDNESS OF THE GOVERNMENT OF THE KINGDOM OF BELGIUM TO THE GOVERNMENT OF THE UNITED STATES.  (P.2232)",,,Foreign Policy Budget,,Foreign and Defense Policy,0.09440179414242827,0.9815246959397391,0.058,0.987,-0.015,0.919,0.0,0.926,-59.114133
2017-01-15 03:24:53,RH0690009,69,House,9,1926-01-16,,285,39,"TO PASS H. R. 6772 (44 STAT 385, 5/3/26), A BILL AUTHORIZING THE SETTLEMENT OF THE INDEBTEDNESS OF THE KINGDOM OF RUMANIA TO THE UNITED STATES.  (P.2242-2)",,,Foreign Policy Budget,,Foreign and Defense Policy,0.3398087283795115,0.9046598922485307,0.104,0.94,-0.049,0.834,0.026,0.885,-75.091465
2017-01-15 03:24:53,RH0690010,69,House,10,1926-01-16,,291,35,"TO PASS H. R. 6777, (5/3/26), A BILL AUTHORIZING THE SETTLEMENT OF INDEBTEDNESS OF THE REPUBLIC OF CZECHOSLOVAKIA TO THE UNITED STATES OF AMERICA.",,,Foreign Policy Budget,,Foreign and Defense Policy,0.24358925153770855,0.9248334164901272,0.169,0.966,-0.039,0.926,0.147,0.91,-68.46978
