date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RH0700011,70,House,11,1928-01-18,,318,11,"TO PASS H.R. 9052, A BILL TO AMEND SECTION 6 OF AN ACT OF 1896, REGARDING REPORTING OF U.S. MARSHALL'S FEES. (P. 1677-2, 1679-2)",Judiciary,,Budget Special Interest,,Government Management,2.089393427003672,1.6968073877103476,-0.367,0.93,-0.207,0.573,0.0,0.966,-35.992843,
2016-10-19 13:03:23,RH0700012,70,House,12,1928-01-24,,220,122,"TO AMEND H.R. 9481, (45 STAT. 573, APP. 5-16-28), A BILL MAKING APPROPRIATIONS FOR THE EXECUTIVE OFFICES AND SUNDRY INDEPENDENT EXECUTIVE BUREAUS, BOARDS, COMMISSIONS AND OFFICES FOR FISCAL 1929, BY INCREASING THE APPROPRIATION FOR THE SHIPPING BOARD.  (",,,Budget Special Interest,,Government Management,4.404791882535335,-1.2488398385101676,0.217,-0.293,0.115,-0.151,0.434,0.798,-147.172863,
2016-10-19 13:03:23,RH0700013,70,House,13,1928-01-26,,323,14,"TO PASS H.RES. 101, A BILL TO PROVIDE FUNDS FOR THE SUBCOMMITTEE OF THE COMMITTEE ON THE DISTRICT OF COLUMBIA, NOW ENGAGED IN AN INVESTIGATION OF THE DISTRICT OF COLUMBIA. (P. 2081-2)",Impeachments and Investigations,,D. C.,Budget Special Interest,Miscellaneous Policy,-0.7761329786629441,1.2375178616558151,0.766,0.643,0.208,1.55,0.0,0.958,-50.253903,
2016-10-19 13:03:23,RH0700014,70,House,14,1928-01-31,,328,0,"TO RESOLVE INTO THE COMMITTEE OF THE WHOLE FOR FURTHER CONSIDERATION OF H.R. 10286, (P. 181, APP. 3-23-28), A BILL MAKING APPROPRIATIONS FOR THE MILITARY AND NON MILITARY ACTIVITIES OF THE WAR DEPARTMENT FOR FISCAL 1929.",,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0,-14800000.0,0.547,0.0,
2016-10-19 13:03:23,RH0700015,70,House,15,1928-02-01,,141,192,"TO RECOMMIT TO THE COMMITTEE ON BANKING AND CURRENCY H.R. 6491, (45 STAT. 253, APP. 3-9-28), A BILL TO AMEND SECTION 8 OF AN ACT TO SUPPLEMENT EXISTING LAWS AGAINST UNLAWFUL RESTRAINTS OF TRADE, WITH INSTRUCTIONS TO REPEAL THE PROVISION PERMITTING INTERLCKING DIRECTORATES IN BANKS, WHICH ARE NOT IN SUBSTANTIAL COMPETITION WITH EACH OTHER",Banking and Finance,,Regulation Special Interest,,Government Management,1.5215245162875324,0.30234714445241195,0.402,0.914,0.161,-0.612,0.743,0.891,-90.309641,
2016-10-19 13:03:23,RH0700016,70,House,16,1928-02-06,,18,315,"TO AMEND H.R. 5818, (P. 99, APP. 3-7-28), A BILL TO CONSTRUCT AND OPERATE A BRIDGE ACROSS THE MISSISSIPPI RIVER AT OR NEAR THE CITY OF PRARIE CU CHIEN, WISCONSIN, WHICH AMENDMENT WOULD PREVENT AN ISSUE OF SECURITIES IN A GREATER AMOUNT THAN THE ESTIMATEDCOST OF CONSTRUCTION AND OPERATION OF BRIDGE PLUS 10%",Public Works,,Budget Special Interest,,Government Management,-3.6528525817638564,3.5479456897668444,0.945,0.096,-0.192,-0.304,0.056,0.949,-61.68307,
2016-10-19 13:03:23,RH0700017,70,House,17,1928-02-10,,282,109,"TO AMEND H.R. 10286 (P. 181, APP. 3-23-28), A BILL MAKING APPROPRIATIONS FOR THE MILITARY AND NON-MILITARY ACTIVITIES OF THE WAR DEPARTMENT FOR FISCAL 1929, BY INCREASING THE APPROPRIATION FOR THE ORGANIZED RESERVE, TO TRAIN MORE OFFICERS.  (P. 2647-2, 248-2)",,,Defense Policy Budget,,Foreign and Defense Policy,-5.120585811273007,2.628295505025998,0.641,-0.654,0.139,0.157,0.101,0.748,-201.30221,
2016-10-19 13:03:23,RH0700018,70,House,18,1928-02-10,,255,132,"TO AMEND H.R. 10286, BY APPROPRIATING $500,000 FOR THE OPERATION OF THE SMALL ARMS FIRING SCHOOL AND THE CONDUCTING OF NATIONAL MATCHES.  (P. 2849-2, 2850-1)",,,Defense Policy Budget,,Foreign and Defense Policy,-3.8821983488837333,1.725274562884053,0.507,-0.243,0.098,0.146,0.098,0.691,-218.214947,
2016-10-19 13:03:23,RH0700019,70,House,19,1928-02-10,,128,232,"TO RECOMMIT H.R. 10286 TO THE COMMITTEE ON APPROPRIATIONS, WITH INSTRUCTIONS TO ADD A SECTION PROHIBITING THE USE OF ANY PART OF THE APPROPRIATION TO TRANSPORT ARMED FORCES TO A FOREIGN COUNTRY.  (P. 2850-1,2)",,,Defense Policy Resolutions,,Foreign and Defense Policy,1.1933703452099609,0.47070160056844235,0.317,0.849,0.215,-1.042,0.748,0.911,-74.765723,
2016-10-19 13:03:23,RH0700020,70,House,20,1928-02-13,,322,0,"TO RESOLVE INTO THE COMMITTEE OF THE WHOLE FOR FURTHER CONSIDERATION OF H.R. 10635, (P. 93, APP. 3-5-28), A BILL MAKING APPROPRIATIONS FOR THE TREASURY AND POST OFFICE DEPARTMENTS FOR FISCAL 1929.  (P. 2909-2)",,,Budget Special Interest,,Government Management,,,0.0,0.0,0.0,0.0,-15100000.0,0.53,0.0,
2016-10-19 13:03:23,RH0700021,70,House,21,1928-02-15,,324,10,TO ORDER THE PREVIOUS QUESTION ON H.R. 10635.,,,Budget Special Interest,,Government Management,-5.6933132036085095,-4.441880329531097,-0.646,-0.764,-0.189,-0.192,0.1,0.973,-43.181882,
2016-10-19 13:03:23,RH0700022,70,House,22,1928-02-15,,74,296,TO RECOMMIT H.R. 10635 TO THE COMMITTEE ON APPROPRIATIONS WITH INSTRUCTIONS TO ADD A NEW SECTION PROVIDING THAT NO FUNDS APPROPRIATED HEREIN FOR ENFORCEMENT OF THE NATIONAL PROHIBITION ACT MAY BE USED IN PREPARATION OR ISSUE OF ANY PERMIT FOR THE REMOVALOR USE OF ANY INDUSTRIAL ALCOHOL KNOWN TO BE DENATURED BY ANY DEADLY POISONOUS DRUG,Temperance and Liquor,,Domestic Social Policy,,Social Welfare,-1.4528390950197156,-0.6277958906776102,-0.386,-0.067,0.105,0.418,0.554,0.911,-99.466818,
2016-10-19 13:03:23,RH0700023,70,House,23,1928-02-16,,331,0,"TO RESOLVE INTO THE COMMITTEE OF THE WHOLE FOR FURTHER CONSIDERATION OF H.R. 9285, A BILL TO PROVIDE FOR THE SETTLEMENT OF CLAIMS AGAINST THE U.S. ON ACCOUNT OF PROPERTY DAMAGE, PERSONAL INJURY OR DEATH.",Workplace conditions/8 hour day,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,-14600000.0,0.558,0.0,
2016-10-19 13:03:23,RH0700024,70,House,24,1928-02-17,,280,65,"TO PASS H.R. 9285, A BILL TO PROVIDE FOR THE SETTLEMENT OF CLAIMS AGAINST THE U.S. ON ACCOUNT OF PROPERTY DAMAGE, PERSONAL INJURY OR DEATH.",Workplace conditions/8 hour day,,Government Organization,,Government Management,2.118147156786681,1.2639052974027558,-0.634,-0.079,-0.167,0.456,0.078,0.828,-129.760406,
2016-10-19 13:03:23,RH0700025,70,House,25,1928-02-24,,148,156,"TO RECOMMIT TO THE COMMITTEE ON APPROPRIATIONS H.R. 11133, (P. 457, APP. 3-2-28), A BILL MAKING APPROPRIATIONS FOR THE DISTRICT OF COLUMBIA FOR FISCAL 1929, WITH INSTRUCTIONS TO STRIKE OUT CERTAIN SECTIONS.  (P. 3556-2)",,,D. C.,Budget Special Interest,Government Management,-23.134733017837757,3.030862622497286,0.14,-0.208,0.156,0.039,0.687,0.848,-113.034551,
2016-10-19 13:03:23,RH0700026,70,House,26,1928-02-28,,259,93,"TO RECEDE AND CONCUR IN SENATE AMENDMENT #51 TO H.R. 9136, (P. 100, APP. 3-7-28), A BILL MAKING APPROPRIATIONS FOR THE DEPARTMENT OF THE INTERIOR FOR FISCAL 1929, WHICH AMENDMENT APPROPRIATED $390,000 FOR HOWARD UNIVERSITY.  (P. 3710-2)",Education,,Budget Special Interest,,Government Management,2.50180073736394,0.9553517487731435,-0.473,-0.228,-0.542,1.253,0.75,0.934,-63.285675,
2016-10-19 13:03:23,RH0700027,70,House,27,1928-03-07,,321,12,"TO PASS H.R. 9830, (P. 297, APP. 4-21-28), A BILL AUTHORIZ- ING THE GREAT FALLS BRIDGE CO. TO CONSTRUCT AND OPERATE A BRIDGE ACROSS THE POTOMAC RIVER AT OR NEAR GREAT FALLS.",,,D. C.,Government Organization,Government Management,-1.0484537251768968,1.3863897519926938,0.524,0.837,0.122,0.673,0.0,0.964,-44.437914,
2016-10-19 13:03:23,RH0700028,70,House,28,1928-03-09,,225,166,"TO PASS S.J.RES. 47, A BILL PROPOSING AN AMENDMENT TO THE CONSTITUTION OF THE UNITED STATES FIXING THE COMMENCEMENT OF THE TERMS OF PRESIDENT, VICE PRESIDENT AND MEMBERS OF CONGRESS AND FIXING THE TIME OF THE ASSEMBLING OF CONGRESS.",Constitutional Amendments,,Government Organization,,Government Management,1.087530184599211,-0.2700241476793688,0.8,0.6,0.066,-0.351,0.309,0.707,-219.031207,
2016-10-19 13:03:23,RH0700029,70,House,29,1928-03-12,,243,143,"TO AMEND S. 231, (45 STAT. 373, APP. 3-28-28), A BILL CONTINUING FOR ONE YEAR THE POWERS AND AUTHORITY OF THE FEDERAL RADIO COMMISSION UNDER THE RADIO ACT OF 1927, BY REQUIRING THE LICENSING AUTHORITY TO MAKE EQUAL ALLOCATIONS AMONG DIFFERENT STATES AND ERRITORIES ACCORDING TO POPULATION",Radio/Television/Motion Pictures/Telecommunications,,Regulation General Interest,,Government Management,0.8119208728097308,-0.138350859604205,-0.39,-0.455,0.081,-0.577,0.455,0.797,-149.76768,
2016-10-19 13:03:23,RH0700030,70,House,30,1928-03-13,,321,14,"TO ORDER THE PREVIOUS QUESTION ON H.RES. 134, TO RESOLVE INTO THE COMMITTEE OF THE WHOLE FOR CONSIDERATION OF H.R. 11526, A BILL AUTHORIZING THE CONSTRUCTION OF CERTAIN NAVAL VESSELS.",,,Defense Policy Budget,,Foreign and Defense Policy,-0.4630016227585839,1.098944791906189,0.488,0.873,0.181,2.261,0.0,0.958,-37.19584,
2016-10-19 13:03:23,RH0700031,70,House,31,1928-03-20,,177,158,"TO SUSTAIN THE DECISION OF THE COMMITTEE OF THE WHOLE TO CONSIDER H.R. 8141, A BILL AUTHORIZING ADDITIONAL EMPLOYEES FOR THE FEDERAL POWER COMMISSION.",,,Budget Special Interest,,Government Management,2.7963827773988355,0.061886813342427946,0.024,0.129,-0.249,0.515,0.917,0.961,-40.593793,
2016-10-19 13:03:23,RH0700032,70,House,32,1928-03-21,,170,181,"TO PASS H.R. 8141, AUTHORIZING ADDITIONAL EMPLOYEES FOR THE FEDERAL POWER COMMISSION.",,,Budget Special Interest,,Government Management,2.529473266078084,-0.01492641614125989,-0.24,-0.622,-0.178,0.407,0.824,0.914,-101.360535,
2016-10-19 13:03:23,RH0700033,70,House,33,1928-03-23,,100,235,"TO AMEND S.J.RES. 3, (P.R. 18, APP. 3-28-28), A BILL TO EXTEND TO THE PERMANENT INTERNATIONAL ASSOCIATION OF ROAD CONGRESSES AN INVITATION TO HOLD ITS SIXTH SESSION IN THE U.S. AND TO PROVIDE FOR THE EXPENSES THEREOF, BY STRIKING OUT ON P. 2-LINE 3; ""NOTITHSTANDING THE PROVISIONS OF ANY OTHER ACT""; SO AS NOT TO CONFLICT WITH A GENERAL LAW REGARDING PER DIEM AND SUBSISTENCE ALLOWANCES",,,Foreign Policy Budget,,Foreign and Defense Policy,1.9751467323235667,0.8377532083284612,-0.533,-0.215,0.209,-0.612,0.566,0.871,-107.028988,
2016-10-19 13:03:23,RH0700034,70,House,34,1928-03-29,,250,92,"TO PASS H.RES. 149, PROVIDING FOR THE CONSIDERATION OF H.R. 279, (APP. 12-13-1928), A BILL TO AMEND AN ACT OF 1867, WHICH ACT PROVIDED TO INCORPORATE HOWARD UNIVERSITY IN THE DISTRICT OF COLUMBIA.",,,D. C.,Government Organization,Government Management,2.354419731903842,0.9371482891154025,-0.339,0.139,-0.506,1.243,0.769,0.938,-56.628965,
2016-10-19 13:03:23,RH0700035,70,House,35,1928-03-29,,243,106,"TO PASS H.R. 279, (APP. 12-13-28), A BILL TO AMEND AN ACT OF 1867 TO INCORPORATE HOWARD UNIVERSITY IN THE DISTRICT OF COLUMBIA.",,,D. C.,Government Organization,Government Management,2.2691963007926987,0.8607155686495801,-0.441,-0.14,-0.574,1.463,0.8,0.94,-55.942751,
2016-10-19 13:03:23,RH0700036,70,House,36,1928-04-06,,202,138,"TO STRIKE OUT THE ENACTING CLAUSE OF H.R. 8927, A BILL TO AMEND AN ACT OF 1918 ENTITLED, ""AN ACT TO PROMOTE EXPORT TRADE.""  (P. 6047-1)",,,Budget Special Interest,,Government Management,1.9460393067945878,-0.19224455029512424,0.014,-0.165,0.143,-0.425,0.739,0.894,-96.051925,
2016-10-19 13:03:23,RH0700037,70,House,37,1928-04-11,,249,69,"TO PASS H.J. RES. 200, (P. 42, APP. 5-12-1928), A BILL TO AMEND SEC. 10 OF AN ACT OF 1924, ENTITLED, ""AN ACT TO ESTABLISH THE UPPER MISS. RIVER WILD LIFE AND FISH REFUGE.""",Parks and Conservation,,Government Organization,,Government Management,2.715938851850783,1.2209873319255649,-0.338,0.303,-0.193,0.411,0.261,0.839,-93.94663,
2016-10-19 13:03:23,RH0700038,70,House,38,1928-04-20,,10,245,"TO ORDER A CALL OF THE HOUSE, MOTION MADE DURING CONSIDERAT- ION OF H.J.RES. 193, (P. 69, APP. 2-6-1928), A BILL TO APPOINT R.L. MARSTON OF MAINE AS A MEMBER OF THE BOARD OF MANAGERS OF THE NATIONAL HOME FOR DISABLED VOLUNTEER SOLDIERS.",,,Government Organization,,Government Management,-11.007655226229256,9.036848592839153,0.764,0.627,-0.177,-0.093,0.0,0.961,-44.076412,
2016-10-19 13:03:23,RH0700039,70,House,39,1928-04-24,,167,234,"TO RECOMMIT TO THE COMMITTEE ON FLOOD CONTROL S. 3740, (45 STAT. 534, APP. 5-15-1928), A BILL TO PROVIDE FOR CONTROL OF FLOODS ON THE MISSISSIPPI RIVER AND ITS TRIBUTARIES, WITH INSTRUCTIONS TO REPORT BACK A SUBSTITUTE BILL DIFFERING MAINLY IN ITS PROVISONS FOR THE ACQUISITION OF PROPERTY",Public Works,,Budget Special Interest,,Government Management,5.596104338098593,-0.959532520571831,0.12,-0.288,-0.179,0.185,0.665,0.86,-115.016511,
2016-10-19 13:03:23,RH0700040,70,House,40,1928-04-24,,281,117,"TO PASS S. 3740, (45 STAT. 534, APP. 5-15-28), A BILL TO PROVIDE FOR THE CONTROL OF FLOODS ON THE MISSISSIPPI RIVER AND ITS TRIBUTARIES.",Public Works,,Budget Special Interest,,Government Management,30.784120547929273,-10.886794553419032,0.353,-0.02,0.165,-0.031,0.291,0.791,-154.894455,
2016-10-19 13:03:23,RH0700041,70,House,41,1928-05-03,,177,214,"TO AMEND S. 3555, A BILL TO ESTABLISH A FEDERAL FARM BOARD TO AID IN THE CONTROL AND DISPOSITION OF SURPLUS AGRICULTURAL COMMODITIES IN INTERSTATE AND FOREIGN COMMERCE, BY OMITTING THE EQUALIZATION FEE PROVISION.  (P. 7649-2, P. 7650-3, 7725-1)",Agriculture,,Government Organization,,Agriculture,0.40064590927871785,-0.008001341538486362,0.931,0.365,-0.039,0.563,0.341,0.702,-207.03112,
2016-10-19 13:03:23,RH0700042,70,House,42,1928-05-03,,234,159,"TO PASS S. 3555, A BILL TO ESTABLISH A FEDERAL FARM BOARD, TO AID IN THE CONTROL AND DISPOSITION OF SURPLUS AGRICULTURAL COMMODITIES IN INTERSTATE AND FOREIGN COMMERCE.",Agriculture,,Government Organization,,Agriculture,0.28992125064834906,-0.039223613128898605,0.97,0.242,0.059,-1.177,0.484,0.79,-177.916454,
2016-10-19 13:03:23,RH0700043,70,House,43,1928-05-09,,170,157,TO ADJOURN.  (P. 8239-1),,,Internal Organization,,Miscellaneous Policy,1.0654153363477914,0.06334920070123995,0.652,0.758,-0.098,0.532,0.526,0.773,-143.740572,
2016-10-19 13:03:23,RH0700044,70,House,44,1928-05-14,,240,153,"TO AGREE TO THE REPORT OF THE CONFERENCE COMMITTEE ON S. 3555, A BILL TO ESTABLISH A FEDERAL FARM BOARD TO AID IN THE CONTROL AND DISPOSITION OF SURPLUS AGRICULTURAL COMMODITIES IN INTERSTATE AND FOREIGN COMMERCE.",Agriculture,,Government Organization,,Agriculture,0.35008423230019303,-0.06908086300818528,0.96,0.267,0.096,-1.586,0.516,0.811,-162.824089,
2016-10-19 13:03:23,RH0700045,70,House,45,1928-05-15,,308,42,"TO PASS H.R. 7729, (45 STAT. 1084, APP. 1-19-29), A BILL TO DIVEST MERCHANDISE PRODUCED BY PRISONERS OF ITS INTERSTATE CHARACTER IN CERTAIN CASES.",Union Regulation/Davis-Bacon/Situs Picketing,,Regulation Special Interest,,Social Welfare,7.244824287164982,-5.772887352441157,0.698,-0.716,0.119,-0.095,-0.024,0.877,-124.338106,
2016-10-19 13:03:23,RH0700046,70,House,46,1928-05-17,,291,58,"TO INSIST UPON ITS DISAGREEMENT TO SENATE AMENDMENT #1 TO H.R. 11133, (P. 457, APP. 5-21-28), A BILL MAKING APPROPRIATIONS FOR THE GOVERNMENT OF THE DISTRICT OF COLUMBIA FOR FISCAL 1929, WHICH AMENDMENT RELATED TO THE PROPERTY TAX RATE.  (P. 8982-1)",Tax rates,,D. C.,Budget Special Interest,Government Management,-1.5253670121651268,-1.145868415411022,-0.527,-0.342,-0.072,-0.273,0.155,0.859,-137.312706,
2016-10-19 13:03:23,RH0700047,70,House,47,1928-05-18,,296,49,"TO RESOLVE INTO THE COMMITTEE OF THE WHOLE FOR FURTHER CON- SIDERATION OF H.R. 11725, A BILL PROVIDING FOR THE REAPPORTIONMENT OF REPRESENATIVES IN CONGRESS.",Ratio of Representatives to Population,,Internal Organization,,Miscellaneous Policy,4.5754480540415425,2.405181917018457,-0.685,-0.729,-0.231,0.292,0.122,0.875,-116.644192,
2016-10-19 13:03:23,RH0700048,70,House,48,1928-05-18,,200,179,"TO RECOMMIT TO THE COMMITTEE ON CENSUS H.R. 11725, A BILL PROVIDING FOR THE REAPPORTIONMENT OF REPRESENATIVES IN CONGRESS.",Ratio of Representatives to Population,,Internal Organization,,Miscellaneous Policy,2.1512480397684497,0.03244047962900087,-0.393,-0.813,0.061,-0.164,0.212,0.627,-236.314877,
2016-10-19 13:03:23,RH0700049,70,House,49,1928-05-22,,328,43,"TO PASS OVER VETO OF THE PRESIDENT H.R. 5681, (45 STAT. 725, APP. 5-24-28), A BILL TO AMEND AN ACT OF 1925 FIXING THE COMPENSATION OF EMPLOYEES IN POST OFFICES.",,,Budget Special Interest,,Government Management,8.991440353571397,-5.156138120828554,0.568,-0.049,0.185,-0.119,0.116,0.897,-99.076221,
2016-10-19 13:03:23,RH0700050,70,House,50,1928-05-22,,328,47,"TO PASS OVER VETO OF THE PRESIDENT H.R. 7900 (P. 495, APP. 5-25-28), A BILL GRANTING ALLOWANCES FOR RENT, FUEL, LIGHT, AND EQUIPMENT TO POSTMASTERS OF THE 4TH CLASS.",,,Budget Special Interest,,Government Management,4.00799102721312,-2.4386108227019703,0.577,-0.126,0.158,-0.228,0.255,0.906,-101.544668,
2016-10-19 13:03:23,RH0700051,70,House,51,1928-05-24,,255,104,"TO PASS OVER VETO OF THE PRESIDENT S. 777, (45 STAT. 735, P. 506, APP. 5-24-28), AN ACT MAKING ELIGBLE FOR RETIREMENT UNDER CERTAIN CONDITIONS OFFICERS AND FORMER OFFICERS OF THE ARMY, NAVY AND MARINE CORPS, OTHER THAN OFFICERS WHO INCURRED PHYSICAL DISAILITY IN LINE OF DUTY DURING WORLD WAR I.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-29.924274229594484,14.370455582863592,0.509,-0.861,0.119,0.023,0.135,0.748,-185.934662,
2016-10-19 13:03:23,RH0700052,70,House,52,1928-05-25,,220,155,"TO AGREE TO THE REPORT OF THE CONFERENCE COMMITTEE ON S.J.RES. 46, A BILL PROVIDING FOR THE COMPLETION OF DAM #2 AND THE STEAM PLANT AT NITRATE PLANT #2 IN THE VICINITY OF MUSCLE SHOALS FOR THE MANUFACTURE AND DISTRIBUTION OF FERTILIZER.",Public Works,,Budget Special Interest,,Government Management,1.8956091049304864,-0.40954690879141487,0.627,0.779,0.137,-0.418,0.548,0.813,-156.974116,
2016-10-19 13:03:23,RH0700053,70,House,53,1928-05-25,,172,255,"TO RECOMMIT TO THE COMMITTEE ON IRRIGATION AND RECLAMATION H.R. 5773, (45 STAT. 1057, APP. 12-21-28), A BILL TO PROVIDE FOR THE CONSTRUCTION OF WORKS FOR THE PROTECTION AND DEVELOPMENT OF THE LOWER COLORADO RIVER BASIN AND FOR THE APPROVAL OF THE COLORAD COMPACT.",,,Regulation Special Interest,,Government Management,3.4987713514631174,-1.1847198681335906,0.228,-0.387,-0.049,0.081,0.304,0.72,-257.365633,
2016-10-19 13:03:23,RH0700054,70,House,54,1928-05-25,,175,189,"TO PASS OVER VETO OF THE PRESIDENT S. 3674, A BILL TO AMEND AN ACT TO AID THE STATES IN THE CONSTRUCTION OF RURAL POST ROADS.",Public Works,,Budget Special Interest,,Government Management,11.154246276457489,-0.8033778133002227,-0.017,-0.993,0.081,-0.042,0.368,0.697,-210.846248,
2016-10-19 13:03:23,RH0700055,70,House,55,1928-12-10,,173,157,"TO PASS H.R. 10760 (P. 747, APP. 2-14-1929), A BILL TO AUTHORIZE THE SETTLEMENT OF THE INDEBTEDNESS OF THE HELLENIC REPUBLIC TO THE U.S. AND OF THE DIFFERENCES ARISING OUT OF THE TRIPARTITE AGREEMENT OF 1918.",,,Foreign Policy Budget,,Foreign and Defense Policy,1.5523689716723952,0.20610222199454775,-0.212,-0.123,-0.175,0.652,0.795,0.902,-74.895604,
2016-10-19 13:03:23,RH0700056,70,House,56,1928-12-18,,173,126,"TO CONCUR IN A SENATE AMENDMENT TO H.R. 5773 (45 ST. 1057, APP. 12-21-1928), A BILL TO PROVIDE FOR THE CONSTRUCTION OF WORKS FOR THE PROTECTION AND DEVELOPMENT OF THE LOWER COLORADO RIVER BASIN AND FOR THE APPROVAL OF THE COLORADO RIVER COMPACT.",,,Regulation Special Interest,,Government Management,13.144734669225999,-5.15331509415232,0.32,-0.947,0.05,-0.022,0.208,0.667,-189.807565,
2016-10-19 13:03:23,RH0700057,70,House,57,1929-01-07,,54,272,"TO STRIKE OUT THE ENACTING CLAUSE OF H.R. 14813, (P. 647, APP. 1-9-1929), A BILL TO AUTHORIZE AN APPROPRIATION FOR COMPLETING THE CADET MESS HALL OF THE U.S. MILITARY ACADEMY.",,,Defense Policy Budget,,Foreign and Defense Policy,0.23470019003603523,1.0146025142527026,-0.075,0.997,0.014,-0.345,0.038,0.843,-133.568633,
