date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 15:42:25,RH0330001,33,House,1,1853-12-05,,,ELEC. SPEAKER,178,18,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.433,-0.901,0.184,-0.031,0.333,0.938,-45.07,0.794
2017-02-01 15:42:25,RH0330002,33,House,2,1853-12-05,,,ELEC. CLERK,149,30,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.137,0.059,0.234,0.444,0.5,0.916,-35.703,0.818
2017-02-01 15:42:25,RH0330003,33,House,3,1853-12-06,,,HOW TO ELEC. CHAPLAINS,18,186,Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.652,-0.758,0.108,0.176,-0.333,0.882,-65.823,0.723
2017-02-01 15:42:25,RH0330004,33,House,4,1853-12-07,,,ELEC. PRINTER,190,20,Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.61,-0.778,-0.095,-0.249,-0.15,0.89,-65.022,0.734
2017-02-01 15:42:25,RH0330005,33,House,5,1853-12-07,,,ELEC. CHAPLAIN,116,33,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.769,0.625,0.092,-0.071,0.03,0.785,-78.636,0.59
2017-02-01 15:42:25,RH0330006,33,House,6,1853-12-07,,,ELEC. CHAPLAIN,173,23,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.687,0.622,0.124,-0.003,0.043,0.888,-73.488,0.687
2017-02-01 15:42:25,RH0330007,33,House,7,1853-12-08,,,EST. LIBRARIAN OF HOUSE,94,108,,,Internal Organization,,Miscellaneous Policy,0.447,-0.894,0.054,0.236,0.118,0.592,-130.972,0.521
2017-02-01 15:42:25,RH0330008,33,House,8,1853-12-12,,,SET UP ELECTION OF LIBRARIAN,98,100,,,Internal Organization,,Miscellaneous Policy,0.428,-0.904,-0.048,-0.152,0.255,0.631,-130.282,0.518
2017-02-01 15:42:25,RH0330009,33,House,9,1853-12-12,,,BUILD TRANSCONTINENTAL RR,126,72,Public Works,,Budget Special Interest,,Government Management,0.235,-0.849,0.254,0.405,0.597,0.854,-63.596,0.725
2017-02-01 15:42:25,RH0330010,33,House,10,1853-12-13,,,EST. LIBRARIAN OF HOUSE,97,94,,,Internal Organization,,Miscellaneous Policy,0.342,-0.94,0.053,0.131,0.309,0.66,-124.078,0.522
2017-02-01 15:42:25,RH0330011,33,House,11,1853-12-13,,,$1500 FOR HOUSE CLERK,106,93,,,Internal Organization,Budget Special Interest,Miscellaneous Policy,0.196,0.349,-0.031,0.168,0.172,0.613,-128.708,0.524
2017-02-01 15:42:25,RH0330012,33,House,12,1853-12-13,,,BUILD TRANSCONTINENTAL RR,118,75,Public Works,,Budget Special Interest,,Government Management,0.054,-0.34,0.181,0.313,0.533,0.819,-73.845,0.682
