date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-11 04:33:22,RH0600001,60,House,1,1907-12-02,,199,164,TO ORDER THE PREVIOUS QUESTION ON A RESOLUTION ADOPTING THE RULES OF THE 59TH CONGRESS AS THE RULES OF THE 60TH CONGRESS.,,,Internal Organization,,Miscellaneous Policy,-10.955336534902008,0.6901862016988265,0.063,0.0,-0.716,-0.378,1.0,1.0,-0.180156
2017-01-11 04:33:22,RH0600002,60,House,2,1907-12-02,,198,160,TO PASS A RESOLUTION PROVIDING THAT RULES GOVERNING THE 59TH CONGRESS BE ADOPTED AS THE RULES FOR THE 60TH CONGRESS.,,,Internal Organization,,Miscellaneous Policy,-12.438403143626624,0.7444817540377047,0.049,0.135,-0.714,-0.332,1.0,1.0,-0.166796
2017-01-11 04:33:22,RH0600003,60,House,3,1907-12-02,,374,0,"TO ELECT THE SPEAKER OF THE 60TH HOUSE.  VOTES FOR CANNON, J.G. (REP) ARE CODED AS 2, VOTES FOR WILLIAMS, J.S. (DEM) ARE CODED AS 1.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-11 04:33:22,RH0600004,60,House,4,1908-02-11,,121,102,"TO TABLE H. RES. 223, REQUESTING INFORMATION FROM THE SECRETARY OF STATE REGARDING THE CORRESPONDENCE RELATING TO NEGOTIATIONS WITH RUSSIA CONCERNING AMERICAN PASSPORTS.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,-10.81489751407849,0.6254491583024739,0.057,0.009,-0.733,-0.392,1.0,1.0,-0.206698
2017-01-11 04:33:22,RH0600005,60,House,5,1908-02-17,,120,111,"TO TABLE AN APPEAL ON H.R. 16882 (35 STAT 184, 5/22/08), MAKING APPROPRIATIONS FOR THE LEGISLATIVE, EXECUTIVE AND JUDICIAL EXPENSES OF THE GOVERNMENT FOR FISCAL YEAR JUNE 1909, IN ORDER TO STOP ACTION ON APPEAL AND AFFIRM DECISION OF SPEAKER THAT A MOTIO TO RECOMMIT WITH INSTRUCTIONS DOES NOT PERMIT AN AMENDMENT THAT ADDS NEW LEGISLATION.",,,Budget Special Interest,,Government Management,-11.130862112355901,0.33966413914596527,0.028,0.028,-0.714,-0.371,1.0,1.0,-0.065818
2017-01-11 04:33:22,RH0600006,60,House,6,1908-02-22,,99,119,TO AMEND A RESOLUTION PROVIDING COMPENSATION AND POLICE FORCE IN THE HOUSE OFFICE BUILDING BY REDUCING THE NUMBER OF POLICEMEN IN THE HOUSE OFFICE BUILDING FROM TWENTY-ONE TO TEN.,,,Internal Organization,Budget Special Interest,Government Management,3.159604740862101,-0.022139841783967135,0.051,0.139,0.118,-0.216,0.646,0.839,-82.425651
2017-01-11 04:33:22,RH0600007,60,House,7,1908-02-22,,132,79,"TO AMEND A RESOLUTION PROVIDING COMPENSATION AND POLICE FORCE IN THE HOUSE OFFICE BUILDING, BY REDUCING THE NUMBER OF POLICEMEN IN THE HOUSE OFFICE BUILDING FROM TWENTY-ONE TO FIFTEEN.",,,Internal Organization,Budget Special Interest,Government Management,1.9440952115830046,-0.42054153117992465,-0.278,-0.961,0.12,-0.357,0.443,0.791,-87.257228
2017-01-11 04:33:22,RH0600008,60,House,8,1908-03-13,,141,130,"TO AMEND H. R. 18347 (35 STAT 406, 5/27/08), A BILL MAKING APPROPRIATIONS FOR POST OFFICE DEPARTMENT FOR THE FISCAL YEAR ENDING 6/1909, BY INCREASING APPROPRIATION FOR PAY OF CERTAIN LETTER CARRIERS.",,,Budget Special Interest,,Government Management,0.33264226509878037,0.017728410183820695,-0.393,-0.113,-0.031,0.539,0.362,0.694,-148.579376
2017-01-11 04:33:22,RH0600009,60,House,9,1908-03-16,,259,5,"TO PASS H. R. 17296 (35 STAT 164, 5/18/08), A BILL PROVIDING FOR THE RESTORATION OF THE MOTTO ""IN GOD WE TRUST,"" ON CERTAIN DENOMINATIONS OF GOLD AND SILVER COINS OF THE U.S.",Religion,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-11 04:33:22,RH0600010,60,House,10,1908-03-20,,151,115,"TO TABLE H. RES. 302, REQUESTING THE PRESIDENT TO COMMUNICATE TO THE HOUSE ALL INFORMATION AND DATA IN REFERENCE TO THE ORGANIZATION OF CORPORATIONS ETC., ENGAGED IN INTERSTATE AND FOREIGN COMMERCE, REPORTED TO HIM BY THE VARIOUS GOVERNMENTAL DEPARTMENTS.",Interstate Commerce/Anti-trust/Restraint of Commerce,,Government Organization,,Government Management,-6.219160581854033,0.28348959811636887,0.203,-0.979,-0.457,-0.425,0.991,0.996,-7.586238
