date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 15:42:25,RS0010001,1,Senate,1,1789-07-17,,,EST. FED. JUDICIARY,14,6,Judiciary,,Government Organization,,Government Management,0.217,0.976,-0.301,0.58,0.6,0.895,-3.026,0.853
2017-02-01 15:42:25,RS0010002,1,Senate,2,1789-07-18,,,EST. DEPT. OF FOR. AFFAIRS,9,9,,,Government Organization,Foreign Policy Resolutions,Foreign and Defense Policy,-0.257,0.966,0.134,0.2,0.5,0.765,-8.356,0.612
2017-02-01 15:42:25,RS0010003,1,Senate,3,1789-07-18,,,EST. DEPT. OF FOR. AFFAIRS,10,9,,,Government Organization,Foreign Policy Resolutions,Foreign and Defense Policy,-0.259,0.966,-0.139,-0.209,0.5,0.778,-8.424,0.626
2017-02-01 15:42:25,RS0010004,1,Senate,4,1789-08-04,,,EST. DEPT. OF WAR,9,10,,,Government Organization,Defense Policy Resolutions,Foreign and Defense Policy,-0.206,0.978,0.145,0.203,0.5,0.778,-8.148,0.636
2017-02-01 15:42:25,RS0010005,1,Senate,5,1789-08-04,,,ORGAN. NW TERRS.,8,10,Public Lands,,Government Organization,,Government Management,-0.208,0.978,0.138,0.184,0.429,0.765,-8.06,0.622
2017-02-01 15:42:25,RS0010006,1,Senate,6,1789-08-18,,,$20000 NOT $40000 IND. NEGO. APPS.,12,7,,,Indian Affairs,Budget Special Interest,Government Management,-0.697,0.658,-0.502,-1.713,0.571,0.842,-6.174,0.723
2017-02-01 15:42:25,RS0010007,1,Senate,7,1789-08-25,,,EST. TREAS. DEPT.,10,10,Banking and Finance,,Government Organization,,Government Management,-0.101,-0.995,-0.103,0.178,0.5,0.75,-10.613,0.588
2017-02-01 15:42:25,RS0010008,1,Senate,8,1789-08-28,,,SENATE WORTH MORE THAN HOUSE,13,6,Congressional Pay and Benefits,,Internal Organization,,Miscellaneous Policy,-0.901,-0.107,-0.08,0.684,0.333,0.789,-8.85,0.628
2017-02-01 15:42:25,RS0010009,1,Senate,9,1789-08-28,,,RED. COMPENS. REPS. FROM $6 TO $5,6,13,Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,0.948,-0.176,-0.106,-0.559,0.167,0.737,-10.246,0.583
2017-02-01 15:42:25,RS0010010,1,Senate,10,1789-08-28,,,RED. COMPENS. SEN. FROM $6 TO $5,4,14,Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,-0.642,-0.079,0.132,-0.845,0.5,0.889,-5.083,0.754
2017-02-01 15:42:25,RS0010011,1,Senate,11,1789-09-02,,,RATIO OF REPS--1/30000 & 200 REPS.,6,12,Ratio of Representatives to Population,,Government Organization,,Miscellaneous Policy,0.923,0.385,-0.092,0.108,-0.2,0.647,-9.833,0.561
2017-02-01 15:42:25,RS0010012,1,Senate,12,1789-09-03,,,CONST. AMEND.,2,14,Constitutional Amendments,,Government Organization,,Government Management,-0.216,-0.156,0.729,0.515,1.0,1.0,-0.006,1.0
2017-02-01 15:42:25,RS0010013,1,Senate,13,1789-09-04,,,CONST. AMEND. ABT. RAISING ARMIES,6,9,Constitutional Amendments,,Government Organization,,Foreign and Defense Policy,0.198,-0.292,0.711,0.295,1.0,1.0,-1.413,0.904
2017-02-01 15:42:25,RS0010014,1,Senate,14,1789-09-07,,,SENATORS RCV. NO MORE THAN $6/DAY,12,5,Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,0.971,-0.226,0.072,0.211,-0.4,0.588,-10.408,0.542
2017-02-01 15:42:25,RS0010015,1,Senate,15,1789-09-09,,,CONST. AMEND.,8,8,Constitutional Amendments,,Government Organization,,Government Management,-0.544,0.839,0.073,0.245,0.286,0.667,-9.064,0.546
2017-02-01 15:42:25,RS0010016,1,Senate,16,1789-09-21,,,SALARY CHIEF JUSTICE SUP. CT.,9,9,Supreme Court,,Budget Special Interest,,Government Management,0.231,-0.321,-0.113,0.818,0.5,0.765,-5.371,0.729
2017-02-01 15:42:25,RS0010017,1,Senate,17,1789-09-24,,,GOVT. NOT IN PA.,8,10,,,Government Organization,,Government Management,0.638,-0.764,0.336,1.611,0.714,0.882,-3.322,0.823
2017-02-01 15:42:25,RS0010018,1,Senate,18,1789-09-24,,,GOVT. ON SUSQUEHANNAH RIVER,11,7,,,Government Organization,,Government Management,0.989,0.15,0.072,-0.297,0.143,0.647,-9.746,0.564
2017-02-01 15:42:25,RS0010019,1,Senate,19,1789-09-24,,,GOVT. IN PHILA. OR GERMANTOWN,9,9,,,Government Organization,,Government Management,-0.348,0.434,-0.257,-1.183,0.875,0.941,-5.13,0.74
2017-02-01 15:42:25,RS0010020,1,Senate,20,1789-09-25,,,CONT. GOVT. IN N.Y.,7,11,,,Government Organization,,Government Management,0.148,-0.316,0.481,1.373,1.0,1.0,-0.975,0.944
2017-02-01 15:42:25,RS0010021,1,Senate,21,1789-09-26,,,EST. SEAT OF GOVT.,10,7,,,Government Organization,,Government Management,0.278,-0.423,-0.29,-1.704,0.833,0.938,-1.555,0.907
2017-02-01 15:42:25,RS0010022,1,Senate,22,1790-01-25,,,SENATE RULE,10,8,,,Internal Organization,,Miscellaneous Policy,-1.0,-0.015,-0.009,0.589,0.25,0.667,-9.879,0.578
2017-02-01 15:42:25,RS0010023,1,Senate,23,1790-05-14,,,TRADE W/R.I. WHICH IS NOT IN U.S.,13,7,Tariffs,,Budget Special Interest,,Government Management,-0.05,-0.25,-1.944,-0.199,0.286,0.75,-8.682,0.648
2017-02-01 15:42:25,RS0010024,1,Senate,24,1790-05-17,,,TRADE W/R.I. WHICH IS NOT IN U.S.,13,8,Tariffs,,Budget Special Interest,,Government Management,0.002,-1.0,-1.799,-0.252,0.375,0.762,-8.354,0.672
