date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-25 03:21:58,RH0790001,79,House,1,1945-01-03,,224,166,ELECTION OF SPEAKER,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.008,-0.036,0.699,-1.317,1.0,1.0,-3.930244,0.99
2017-01-25 03:21:58,RH0790002,79,House,2,1945-01-03,CQ,208,186,H RES. 5.  RESOLUTION THAT THE RULES OF THE 78TH CONG. BE ADOPTED AS THE RULES OF THE 79TH CONG. RANKIN AMEND. ON ESTABLISHMENT HUAAC.,,,Internal Organization,,Miscellaneous Policy,-0.011,0.057,-0.217,-0.317,0.699,0.858,-127.153427,0.724
2017-01-25 03:21:58,RH0790003,79,House,3,1945-01-18,,254,55,H RES 88.  RESOLUTION PROVIDING THAT THE SPECIAL COMMITTEE TO INVESTIGATE ACTS OF EXECUTIVE AGENCIES WHICH EXCEED THEIR AUTHORITY IS AUTHORIZED TO CONTINUE THE INVESTIGATION BEGUN UNDER AUTHORITY OF H RES 102  78TH CONG.,Impeachments and Investigations,,Internal Organization,,Government Management,-0.353,-0.06,-0.242,-0.19,0.491,0.909,-64.412948,0.812
2017-01-25 03:21:58,RH0790004,79,House,4,1945-02-01,,184,231,HR 1752.  AMEND THE SELECTIVE TRAINING AND SERVICE ACT OF 1940.  ON SHORT MOTION TO RECOMMIT.,Selective Service (The Draft),,Defense Policy Resolutions,,Foreign and Defense Policy,0.543,0.84,-0.113,0.319,0.451,0.757,-200.497064,0.617
2017-01-25 03:21:58,RH0790005,79,House,5,1945-02-01,CQ,247,168,"HR 1752.  A BILL TO AMEND THE SELECTIVE TRAINING AND SERVICE ACT OF 1940, ON PASSAGE.",Selective Service (The Draft),,Defense Policy Resolutions,,Foreign and Defense Policy,0.653,0.758,0.113,-0.357,0.31,0.72,-208.950991,0.604
2017-01-25 03:21:58,RH0790006,79,House,6,1945-02-06,,201,163,"H RES 120.  RESOLUTION PROVIDING FOR THE CONSIDERATION OF H J RES 85, MAKING AN ADDITIONAL APPROPRIATION FOR THE FIS- CAL YEAR 1945 FOR THE CENSUS OF AGRICULTURE.",Agriculture,,Budget Special Interest,,Agriculture,-0.24,-0.513,0.279,-0.742,0.933,0.97,-40.939587,0.894
2017-01-25 03:21:58,RH0790007,79,House,7,1945-02-07,,189,203,H J RES 85.  ADDITIONAL APPROPRIATION FOR THE FISCAL YEAR 1945 FOR THE CENSUS OF AGRICULTURE.  TABER MOTION TO RE- COMMIT W/INSTRUCTIONS.,Agriculture,,Budget Special Interest,,Agriculture,-0.099,0.052,-0.373,0.714,0.942,0.972,-32.62811,0.92
2017-01-25 03:21:58,RH0790008,79,House,8,1945-02-07,,209,181,H J RES 85.  ON PASSAGE.,Agriculture,,Budget Special Interest,,Agriculture,-0.056,-0.016,0.276,-0.639,0.95,0.977,-34.591828,0.915
2017-01-25 03:21:58,RH0790009,79,House,9,1945-02-14,,323,66,S 340.  EXPRESS THE INTENT OF THE CONGRESS WITH REFERENCE TO THE REGULATION OF THE BUSINESS OF INSURANCE.  ON PASSAGE.,,,Regulation General Interest,,Government Management,-0.39,-0.034,-0.237,-0.153,0.364,0.892,-84.544556,0.805
2017-01-25 03:21:58,RH0790010,79,House,10,1945-02-15,,208,198,"H RES 137.  RESOLUTION PROVIDING FOR THE CONSIDERATION OF S 375, TO PROVIDE FOR THE EFFECTIVE ADMINISTRATION OF CERTAIN LENDING AGENCIES OF THE FED. GOV'T.",Banking and Finance,,Budget Special Interest,,Government Management,-0.065,0.007,0.773,-0.369,0.909,0.956,-32.650914,0.923
2017-01-25 03:21:58,RH0790011,79,House,11,1945-02-16,,200,210,S 375.  PROVIDE FOR THE EFFECTIVE ADMINISTRATION OF CERTAIN LENDING AGENCIES OF THE FED. GOV'T.  ON WILSON MOTION TO RECOMMIT.,Banking and Finance,,Budget Special Interest,,Government Management,-0.059,0.027,-0.926,0.3,0.91,0.956,-43.532293,0.899
2017-01-25 03:21:58,RH0790012,79,House,12,1945-02-16,,400,2,S 375.  ON PASSAGE.,Banking and Finance,,Budget Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-25 03:21:58,RH0790013,79,House,13,1945-03-07,,316,55,"H RES 168.  RESOLUTION PROVIDING THAT THE EXPENSES OF CON- DUCTING THE STUDIES AND INVESTIGATIONS AUTHORIZED BY H RES 5 (ABOVE), INCURRED BY HUAAC N OT TO EXCEED $50,000, SHALL BE PAID OUT OF THE CONTINGENT FUND OF THE HOUSE.",Communists/Communism/Unamerican Activities,,Internal Organization,Budget Special Interest,Government Management,-0.395,-0.156,-0.173,-0.271,0.309,0.898,-91.03281,0.782
2017-01-25 03:21:58,RH0790014,79,House,14,1945-03-07,,348,43,HR 2277.  INSURE ADEQUATE CARE FOR THE ARMED FORCES.  ON PASSAGE.,,,Defense Policy Budget,,Foreign and Defense Policy,0.491,0.29,0.178,0.05,0.163,0.908,-95.018163,0.784
2017-01-25 03:21:58,RH0790015,79,House,15,1945-03-08,,356,4,HR 2404.  INCREASE THE DEBT LIMIT OF THE U.S. ON PASSAGE.,Debt Ceilings,,Budget General Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
