date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-25 03:21:58,RH0700001,70,House,1,1927-12-05,,412,0,"TO ELECT A SPEAKER FOR THE 70TH HOUSE; NICHOLAS LONGWORTH (REP) VERSUS FINIS J. GARRETT (DEM.). VOTES FOR LONGWORTH ARE CODED 2, FOR GARRETT, 1.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-25 03:21:58,RH0700002,70,House,2,1927-12-05,,159,245,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 1, QUESTIONING THE RIGHT OF JAMES M. BECK OF PENNSYLVANIA TO BE SWORN IN, ON THE GROUNDS HE WAS NOT AN INHABITANT OF PENNSYLVANIA AT THE TIME OF HIS ELECTION.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-0.075,0.256,0.216,-0.162,0.836,0.935,-81.914799,0.816
2017-01-25 03:21:58,RH0700003,70,House,3,1927-12-15,,225,195,"TO AMEND H.R. 1, (45 STAT. 791, APP. 5-29-28), A BILL TO REDUCE AND EQUALIZE TAXATION AND PROVIDE REVENUE, BY PROVIDING A GRADUATED TAX ON CORPORATIONS WITH NET INCOMES UNDER $15,000.  (P. 714-2)",Tax rates,,Budget Special Interest,,Government Management,0.054,-0.289,0.242,-0.344,0.861,0.935,-74.834904,0.837
2017-01-25 03:21:58,RH0700004,70,House,4,1927-12-15,,218,197,"TO AMEND H.R. 1, BY FORBIDDING THE MAKING OF A CONSOLIDATED TAX RETURN FOR AFFILIATED CORPORATIONS.  (P. 715-2)",Tax rates,,Budget Special Interest,,Government Management,-0.069,-0.455,0.437,-0.87,0.929,0.966,-43.743484,0.9
2017-01-25 03:21:58,RH0700005,70,House,5,1927-12-15,,254,160,"TO AMEND H.R. 1, SO AS TO REPEAL SEC. 600 (1) OF THE REVENUE ACT OF 1926, THEREBY ELIMINATING A TAX ON AUTOMOBILES. (P. 650-2)",Tax rates,,Budget Special Interest,,Government Management,0.183,-0.282,0.255,-0.322,0.712,0.888,-94.957536,0.795
2017-01-25 03:21:58,RH0700006,70,House,6,1927-12-15,,104,311,TO RECOMMIT H.R. 1 TO THE COMMITTEE ON WAYS AND MEANS. (P. 716-2),Tax rates,,Budget General Interest,,Government Management,0.401,-0.33,-0.158,0.046,0.202,0.799,-163.448354,0.674
2017-01-25 03:21:58,RH0700007,70,House,7,1927-12-15,,370,24,TO PASS H.R. 1.  (P. 717-2),Tax rates,,Budget General Interest,,Government Management,0.578,0.425,0.2,0.287,-0.125,0.931,-75.91766,0.825
2017-01-25 03:21:58,RH0700008,70,House,8,1928-01-09,,282,62,"TO AGREE TO THE REPORT OF THE CONFERENCE COMMITTEE ON H.R. 483, (P. 5, APP. 11-13-28), AUTHORIZING THE SECRETARY OF THE TREASURY TO ACQUIRE LANDS IN THE DISTRICT OF COLUMBIA TO BE USED AS SITES FOR PUBLIC BUILDINGS.",,,D. C.,Budget Special Interest,Government Management,-0.326,0.478,-0.241,0.928,0.361,0.886,-75.778922,0.802
2017-01-25 03:21:58,RH0700009,70,House,9,1928-01-17,,221,202,"TO TABLE AN APPEAL FROM THE DECISION OF THE CHAIR WHICH SUSTAINED THE POINT OF ORDER THAT THE MOTION OF MR. GARRETT, TO TAKE FROM THE SPEAKER'S TABLE S. RES. 52, CONCERNING A REVISION OF TARIFF SCHEDULES, AND REFER SAME TO THE COMMITTEE OF THE WHOLE, WASNOT IN ORDER",Tariffs,,Regulation General Interest,,Government Management,0.105,0.376,-0.264,0.461,0.925,0.964,-51.562825,0.885
2017-01-25 03:21:58,RH0700010,70,House,10,1928-01-18,,155,193,"TO AMEND H.R. 9051, (P. 616, APP. 5-29-28), A BILL TO AMEND SECTION 1 OF AN ACT OF 1875, REGULATING FEES AND COSTS, BY STRIKING OUT THE PROVISION THAT THE APPROVAL BY THE COURT OF THE ACCOUNTS OF MARSHALLS AND COMMISSIONERS SHALL NOT BE REQUESTED.  (P. 174-2)",Judiciary,,Budget Special Interest,,Government Management,0.258,0.966,0.144,-0.266,0.747,0.888,-120.670277,0.707
