date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 00:25:07,RS0790001,79,Senate,1,1945-01-06,,33,53,S RES 4.  RESOLUTION TO ELECT MC KELLER PRES. PRO TEMPORE. WHITE AMEND. TO STRIKE MC KELLER AND INSERT VANDENBERG.,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.022,0.048,-0.402,0.508,0.848,0.941,-8.308403,0.908
2017-01-23 00:25:07,RS0790002,79,Senate,2,1945-02-01,CQ,42,47,BAILEY MOTION THAT THE SENATE PROCEED TO THE CONSIDERATION OF EXECUTIVE BUSINESS.,,,Internal Organization,,Miscellaneous Policy,0.036,0.066,-0.143,-0.033,0.405,0.719,-40.334348,0.636
2017-01-23 00:25:07,RS0790003,79,Senate,3,1945-02-01,,86,2,S 375.  PROVIDE FOR THE EFFECTIVE ADMINISTRATION OF CERTAIN LEADING AGENCIES OF THE FED. GOV'T.  BARKLEY MOTION TO PRO- CEED TO CONSIDERATION OF.,,,Budget Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 00:25:07,RS0790004,79,Senate,4,1945-02-01,,81,13,S 375.  PASSAGE.,,,Budget Special Interest,,Government Management,-0.457,0.285,-0.173,-0.075,0.154,0.882,-26.061744,0.758
2017-01-23 00:25:07,RS0790005,79,Senate,5,1945-02-05,,28,44,S RES 17.  RESOLUTION FOR CONTINUING THE AUTHORITY FOR AN INVESTIGATION OF THE ALCHOLIC BEVERAGE INDUSTRY.  MOTION TO DISCHARGE THE COMMITTEE TO AUDIT AND CONTROL THE CONTINGENT EXPRESS OF THE SENATE FROM FURTHER CONSIDERATION OF THE RESOLUTION.,Temperance and Liquor,,Budget Special Interest,Regulation Special Interest,Government Management,-0.067,-0.998,-0.056,0.092,0.179,0.681,-44.940808,0.536
2017-01-23 00:25:07,RS0790006,79,Senate,6,1945-02-18,,28,56,NOMINATION OF GEORGE ALLEN TO BE A MEMBER OF THE BOARD OF DIRECTORS OF THE RECONSTRUCTION FINANCE CORP.  LANGER MOTION TO RECOMMIT.,Banking and Finance,,Government Organization,,Government Management,0.051,-0.329,-0.191,0.172,0.786,0.929,-22.622292,0.764
2017-01-23 00:25:07,RS0790007,79,Senate,7,1945-02-28,,75,8,S 340.  EXPRESS THE INTENT OF THE CONGRESS WITH REFERENCE TO THE REGULATION OF THE BUSINESS OF INSURANCE.  ADOPTION OF CONFERENCE REPORT.,Banking and Finance,,Regulation Special Interest,,Government Management,-0.481,-0.257,-0.341,0.322,0.375,0.94,-14.725899,0.837
2017-01-23 00:25:07,RS0790008,79,Senate,8,1945-03-01,,61,33,NOMINATION OF HENRY WALLACE TO BE SECRETARY OF COMMERCE.,,,Government Organization,,Government Management,0.14,-0.031,0.236,0.006,0.697,0.892,-25.847058,0.76
2017-01-23 00:25:07,RS0790009,79,Senate,9,1945-03-06,,46,36,HR 1752.  AMEND THE SELECTIVE TRAINING AND SERVICE ACT. BUSHFIELD AMEND. TO ELIMINATE PENALTY CLAUSE.,Selective Service (The Draft),,Defense Policy Budget,,Foreign and Defense Policy,0.273,-0.962,-0.056,-0.119,0.083,0.598,-52.463033,0.527
2017-01-23 00:25:07,RS0790010,79,Senate,10,1945-03-07,,23,61,"HR 1752.  BAILEY AMEND. REQUIRING REGISTRATION OF PERSONS W/IN DRAFT AGES NOT PERFORMING SUBSTANTIAL WORK IN ACTIVITY, PROFESSION, OCCUPATION, OR INDUSTRY ESSENTIAL TO WAR EFFORT.",Selective Service (The Draft),,Defense Policy Budget,,Foreign and Defense Policy,0.704,-0.7,-0.072,-0.059,-0.043,0.714,-51.227144,0.543
