date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-15 03:24:53,RH0910001,91,House,1,1969-01-03,,241,187,TO ELECT A SPEAKER OF THE HOUSE FOR THE 91ST CONGRESS VOTES FOR JOHN MC CORMACK (D) ARE CODED 1.  VOTES FOR GERALD FORD (R) ARE CODED 2.,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,3.1979848002570854,0.031426197596657886,0.013,0.073,0.726,-1.313,0.984,0.993,-12.551488
2017-01-15 03:24:53,RH0910002,91,House,2,1969-01-03,,176,248,"TO ORDER THE PREVIOUS QUESTION ON H.RES. 1, PROVIDING SIMPLY TO ADMINISTER THE OATH OF OFFICE TO ADAM CLAYTON POWELL.",,,Internal Organization,,Miscellaneous Policy,-2.823097373016652,-0.29619690892874667,-0.225,0.339,0.308,0.631,0.807,0.92,-85.664579
2017-01-15 03:24:53,RH0910003,91,House,3,1969-01-03,,172,252,TO ORDER THE PREVIOUS QUESTION ON H.RES. 1.,,,Internal Organization,,Miscellaneous Policy,-3.0852758497868917,-0.3915674096786087,-0.335,0.642,0.319,0.598,0.826,0.929,-88.507461
2017-01-15 03:24:53,RH0910004,91,House,4,1969-01-03,,131,291,"TO ADOPT AN AMENDMENT AS A SUBSTITUTE FOR H.RES. 1, SAID AMENDMENT BEING THAT THE QUESTION OF SEATING REPRESENTATIVE ELECT POWELL BE REFERRED TO A SPECIAL COMMITTEE WHICH WOULD BE REQUIRED TO REPORT BACK TO THE HOUSE WITHIN THREE WEEKS.",,,Internal Organization,,Miscellaneous Policy,2.9575653005758493,-0.7179888617458702,-0.094,-0.996,-0.09,0.176,0.176,0.743,-205.261316
2017-01-15 03:24:53,RH0910005,91,House,5,1969-01-03,CQ,249,171,"TO ORDER THE PREVIOUS QUESTION ON H.RES. 2, A RESOLUTION THAT THE OATH OF OFFICE BE ADMINISTERED TO REPRESENTATIVE- ELECT POWELL, THAT POWELL BE FINED $25,000, THAT $1,150 BE DEDUCTED FROM HIS SALARY PER MONTH UNTIL THE FINE IS PAID, AND THAT HIS SENORIT COMMENCE AT THE TIME HE TAKES THE OATH OF OFFICE FOR THE 91ST CONGRESS.",,,Internal Organization,,Miscellaneous Policy,-1.2761151664643602,0.1929915247849821,0.239,-0.112,0.186,0.843,0.682,0.871,-133.051539
2017-01-15 03:24:53,RH0910006,91,House,6,1969-01-03,,254,158,"TO ADOPT H.RES. 2, PROVIDING THAT THE OATH OF OFFICE BE ADMINISTERED TO REPRESENTATIVE-ELECT POWELL WITH THE CONDI- TIONS THAT HE BE FINED $25,000 AND THAT HIS SENORITY COMMENCE AT THE TIME HE TAKES THE OATH OF OFFICE.",,,Internal Organization,,Miscellaneous Policy,-1.3767295108774618,0.2527308040239344,0.278,-0.13,0.194,0.815,0.675,0.876,-133.217669
2017-01-15 03:24:53,RH0910007,91,House,7,1969-02-05,,170,228,TO DECIDE THE OBJECTION SUBMITTED BY REP. O'HARA ON COUNTING THE ELECTORAL VOTE IN NORTH CAROLINA FOR GEORGE C. WALLACE AND CURTIS E. LE MAY BY AN ELECTOR ON A NIXON-AGNEW SLATE.,Electoral Votes,,Government Organization,,Government Management,-2.0996869900677835,-0.2323549265697608,-0.144,0.07,0.11,0.303,0.453,0.766,-185.45396
2017-01-15 03:24:53,RH0910008,91,House,8,1969-02-05,,240,125,"TO ADOPT H.CON.RES. 124, A RESOLUTION THAT WHEN THE TWO HOUSES ADJOURN ON FEBRUARY 7, THEY STAND ADJOURNED UNTIL 12 O'CLOCK NOON, FEBRUARY 17, 1969.",,,Internal Organization,,Miscellaneous Policy,-2.713332884808132,0.5464334028547395,-0.155,0.967,0.114,0.243,0.161,0.714,-181.407114
2017-01-15 03:24:53,RH0910009,91,House,9,1969-02-18,,272,133,"TO ORDER THE PREVIOUS QUESTION ON ADOPTION OF H.RES. 89, A RESOLUTION TO CHANGE THE NAME OF THE COMMITTEE ON UN-AMERICAN ACTIVITIES TO THE COMMITTEE ON INTERNAL SECURITY.",Communists/Communism/Unamerican Activities,,Internal Organization,,Miscellaneous Policy,-2.0586773595282604,-0.45625362858932816,-0.277,0.114,-0.446,-1.253,0.774,0.926,-73.253325
2017-01-15 03:24:53,RH0910010,91,House,10,1969-02-18,,308,81,"TO ADOPT H.RES. 89, PROVIDING TO CHANGE THE NAME OF THE COMMITTEE ON UN-AMERICAN ACTIVITIES TO THE COMMITTEE ON INTERNAL SECURITY.",Communists/Communism/Unamerican Activities,,Internal Organization,,Miscellaneous Policy,-2.283242220123603,-0.8459963413701829,-0.406,0.081,-0.287,-0.727,0.704,0.938,-73.136758
