date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 14:50:28,RH0680001,68,House,1,1923-12-03,,,ELEC. SPEAKER,392,22,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.222,0.975,-0.799,3.937,-0.364,0.927,-82.740712,0.819
2017-02-01 14:50:28,RH0680002,68,House,2,1923-12-03,,,ELEC. SPEAKER,388,23,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.27,0.963,-0.786,3.834,-0.13,0.937,-84.967852,0.813
2017-02-01 14:50:28,RH0680003,68,House,3,1923-12-03,,,ELEC. SPEAKER,391,22,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.165,0.986,-0.737,4.131,-0.455,0.922,-82.977861,0.818
2017-02-01 14:50:28,RH0680004,68,House,4,1923-12-03,,,ELEC. SPEAKER,393,22,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.356,0.935,-0.622,3.582,0.0,0.947,-72.546227,0.84
2017-02-01 14:50:28,RH0680005,68,House,5,1923-12-04,,,ELEC. SPEAKER,394,22,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.238,0.971,-0.81,3.896,-0.227,0.935,-82.624394,0.82
2017-02-01 14:50:28,RH0680006,68,House,6,1923-12-04,,,ELEC. SPEAKER,392,22,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.153,0.988,-0.726,4.182,-0.455,0.923,-83.082645,0.818
2017-02-01 14:50:28,RH0680007,68,House,7,1923-12-04,,,ELEC. SPEAKER,394,22,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.203,0.979,-0.781,3.995,-0.409,0.925,-82.998522,0.819
2017-02-01 14:50:28,RH0680008,68,House,8,1923-12-04,,,ELEC. SPEAKER,395,22,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.24,0.971,-0.811,3.889,-0.182,0.938,-82.641218,0.82
2017-02-01 14:50:28,RH0680009,68,House,9,1923-12-05,,,ELEC. SPEAKER,412,6,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 14:50:28,RH0680010,68,House,10,1923-12-05,,,DISPUTED ELEC. CALIF.,210,199,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.104,0.783,-0.431,0.053,0.985,0.993,-19.250325,0.954
2017-02-01 14:50:28,RH0680011,68,House,11,1923-12-17,,,NAME HOUSE COMMITTEES,208,178,,,Internal Organization,,Miscellaneous Policy,0.08,0.037,-0.751,0.505,0.989,0.995,-8.173163,0.979
2017-02-01 14:50:28,RH0680012,68,House,12,1924-01-14,,,HOUSE RULES,224,193,,,Internal Organization,,Miscellaneous Policy,0.164,0.023,0.611,-0.94,0.933,0.969,-37.452468,0.914
2017-02-01 14:50:28,RH0680013,68,House,13,1924-01-17,,,HOUSE RULES,193,215,,,Internal Organization,,Miscellaneous Policy,0.369,0.93,-0.145,0.237,0.694,0.855,-157.045063,0.681
2017-02-01 14:50:28,RH0680014,68,House,14,1924-01-17,,,HOUSE RULES,172,234,,,Internal Organization,,Miscellaneous Policy,0.214,0.977,0.137,-0.244,0.62,0.84,-153.223225,0.686
2017-02-01 14:50:28,RH0680015,68,House,15,1924-01-18,,,HOUSE RULES,266,127,,,Internal Organization,,Miscellaneous Policy,0.422,0.343,0.132,-0.199,0.551,0.855,-154.814715,0.674
2017-02-01 14:50:28,RH0680016,68,House,16,1924-01-23,,,TWO JUDICIAL DISTRICTS IN IND.,201,142,Judiciary,,Government Organization,,Government Management,-0.016,0.764,-0.209,0.143,0.766,0.904,-85.508317,0.779
