date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 14:50:28,RS0570001,57,Senate,1,1901-03-08,,,RATIFY SUPP. TREATY OF EXTRAD. W/ UK,40,16,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.67,-0.438,-0.14,0.473,0.375,0.821,-23.594239,0.656
2017-02-01 14:50:28,RS0570002,57,Senate,2,1901-12-16,,,US/UK CONVEN. RE INTEROCEANIC CANAL,17,65,Panama Canal,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,0.064,0.998,0.133,-0.335,0.176,0.829,-23.626343,0.75
2017-02-01 14:50:28,RS0570003,57,Senate,3,1901-12-16,,,US/UK CONVEN. RE INTEROCEANIC CANAL,15,66,Panama Canal,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.375,-0.927,0.213,0.029,0.4,0.889,-20.06364,0.781
2017-02-01 14:50:28,RS0570004,57,Senate,4,1901-12-16,,,US/UK CONVEN. RE INTEROCEANIC CANAL (PASS),72,10,Panama Canal,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.484,-0.875,-0.132,-0.138,0.1,0.89,-26.971717,0.72
2017-02-01 14:50:28,RS0570005,57,Senate,5,1902-01-28,,,EST DEPT OF COMMERCE,20,41,Interstate Commerce/Anti-trust/Restraint of Commerce,,Regulation General Interest,Government Organization,Government Management,-0.019,1.0,0.168,-0.116,0.65,0.885,-16.840187,0.759
2017-02-01 14:50:28,RS0570006,57,Senate,6,1902-01-28,,,EST DEPT OF COMMERCE--ELIM CENSUS OFF PROVISIONS,5,52,Interstate Commerce/Anti-trust/Restraint of Commerce,,Regulation General Interest,Government Organization,Government Management,-0.58,0.046,0.204,0.089,0.4,0.947,-12.492876,0.803
2017-02-01 14:50:28,RS0570007,57,Senate,7,1902-02-03,,,FIX SALARIES OF VAR. JUDGES,15,48,Judiciary,,Budget Special Interest,,Government Management,-0.569,0.823,-0.026,-0.516,0.067,0.778,-28.62589,0.635
2017-02-01 14:50:28,RS0570008,57,Senate,8,1902-02-04,,,INCREASE SALARIES OF CABINET MEMBERS (TABLE),41,23,Judiciary,,Budget Special Interest,,Government Management,0.008,0.646,0.023,0.163,0.261,0.734,-40.114617,0.534
2017-02-01 14:50:28,RS0570009,57,Senate,9,1902-02-04,,,REVISE SALARY LIST: JUDGES CONGR. EXEC DEPT HEADS V.P.,30,35,Congressional Pay and Benefits,Judiciary,Budget Special Interest,,Government Management,-0.035,-0.889,0.192,-0.266,0.633,0.831,-20.260669,0.732
2017-02-01 14:50:28,RS0570010,57,Senate,10,1902-02-04,,,FIX SALARIES OF VAR. JUDGES (PASS),43,24,Judiciary,,Budget Special Interest,,Government Management,0.219,-0.976,-1.06,-1.042,0.875,0.955,-5.857082,0.916
2017-02-01 14:50:28,RS0570011,57,Senate,11,1902-02-06,,,TEMP RELIEF TO PHIL.--EFFECT DATE FOR COAST WISE TRADE LAW,21,35,Shipping/Maritime,,Foreign Policy Budget,,Foreign and Defense Policy,0.018,-0.203,0.512,-0.852,0.952,0.982,-4.156887,0.928
2017-02-01 14:50:28,RS0570012,57,Senate,12,1902-02-14,,,PROVIDE FOR PERM CENSUS OFF--REDUCE DIRECTOR SALARY,16,34,,,Budget Special Interest,Government Organization,Government Management,-0.362,0.932,0.089,0.038,0.0,0.68,-27.874087,0.573
2017-02-01 14:50:28,RS0570013,57,Senate,13,1902-02-15,,,PROVIDE FOR PERM CENSUS OFF,20,31,,,Budget Special Interest,Government Organization,Government Management,0.051,-0.029,0.686,-0.645,0.9,0.961,-2.917103,0.944
