date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 14:50:28,RH0590001,59,House,1,1905-12-04,,,ELEC. SPEAKER,371,0,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 14:50:28,RH0590002,59,House,2,1905-12-04,,,HOUSE RULES,228,126,,,Internal Organization,,Miscellaneous Policy,0.149,-0.008,-0.664,-0.34,0.992,0.997,-5.325036,0.985
2017-02-01 14:50:28,RH0590003,59,House,3,1905-12-05,,,DISPUTED ELEC. ILL.,178,93,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.07,0.111,-0.706,-0.327,1.0,1.0,-0.293044,0.999
2017-02-01 14:50:28,RH0590004,59,House,4,1906-01-16,,,IMPORT DUTY FREE CERT. ITEMS FROM PHILIPPINES,107,232,Tariffs,,Regulation Special Interest,,Government Management,0.023,1.0,0.31,-0.246,0.879,0.961,-30.929434,0.913
2017-02-01 14:50:28,RH0590005,59,House,5,1906-01-16,,,IMPORT DUTY FREE CERT. ITEMS FROM PHILIPPINES,260,71,Tariffs,,Regulation Special Interest,,Government Management,0.537,0.844,0.085,0.113,0.014,0.787,-170.98467,0.597
2017-02-01 14:50:28,RH0590006,59,House,6,1906-01-24,,,ADMIT OKLA. INTO UNION (PROCEDURAL),192,165,,,Government Organization,,Government Management,0.35,-0.06,-0.728,-0.391,0.768,0.893,-82.116635,0.795
2017-02-01 14:50:28,RH0590007,59,House,7,1906-01-24,,,ADMIT OKLA. INTO UNION (PROCEDURAL),188,158,,,Government Organization,,Government Management,0.34,-0.071,-0.729,-0.365,0.79,0.904,-71.639213,0.813
2017-02-01 14:50:28,RH0590008,59,House,8,1906-01-25,,,Oklahoma Enabling Act,196,150,,,Government Organization,,Government Management,0.336,-0.076,-0.671,-0.43,0.799,0.913,-72.041119,0.812
2017-02-01 14:50:28,RH0590009,59,House,9,1906-01-26,,,LABOR REGS. NOT APPLY TO PANAMA CANAL,153,96,Union Regulation/Davis-Bacon/Situs Picketing,,Regulation Special Interest,Foreign Policy Resolutions,Social Welfare,0.082,-0.021,-1.015,0.313,0.979,0.992,-3.516005,0.986
2017-02-01 14:50:28,RH0590010,59,House,10,1906-01-26,,,LABOR REGS. NOT APPLY TO PANAMA CANAL,145,102,Union Regulation/Davis-Bacon/Situs Picketing,,Regulation Special Interest,Foreign Policy Resolutions,Social Welfare,0.197,0.563,-0.254,0.043,0.873,0.947,-36.241021,0.864
2017-02-01 14:50:28,RH0590011,59,House,11,1906-01-26,,,LABOR REGS. NOT APPLY TO PANAMA CANAL,120,112,Union Regulation/Davis-Bacon/Situs Picketing,,Regulation Special Interest,Foreign Policy Resolutions,Social Welfare,0.337,-0.346,-0.26,-0.3,0.821,0.913,-55.884856,0.786
2017-02-01 14:50:28,RH0590012,59,House,12,1906-01-29,,,PRES. REPT. ABOUT POSS. RR MONOPOLY,126,93,,,Government Organization,,Government Management,0.044,-0.999,0.229,-0.338,0.591,0.825,-63.226936,0.749
