date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-22 15:22:52,RH0900001,90,House,1,1967-01-10,,245,186,"TO ELECT A SPEAKER OF THE HOUSE OF REPRESENTATIVES, JOHN MC CORMACK (D) VERSUS GERALD FORD (R).  MC CORMACK'S VOTES ARE RECORDED AS 1, FORD'S AS 2.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.003,0.049,0.725,-1.356,0.984,0.993,-12.663891,0.971
2017-01-22 15:22:52,RH0900002,90,House,2,1967-01-10,,126,304,"TO ORDER PREVIOUS QUESTION ON H. RES. 1, AUTHORIZING AND DIRECTING THE OATH OF OFFICE TO BE ADMINISTERED TO ADAM CLAYTON POWELL.",,,Internal Organization,,Miscellaneous Policy,-0.288,-0.028,0.443,0.278,0.746,0.925,-74.370877,0.841
2017-01-22 15:22:52,RH0900003,90,House,3,1967-01-10,,363,65,"TO PASS H. RES. 1, WHICH, AS AMENDED, REFERS THE QUESTION OF SEATING ADAM CLAYTON POWELL TO A SELECT COMMITTEE FOR FURTHER STUDY.",,,Internal Organization,,Miscellaneous Policy,-0.423,-0.056,-0.347,-0.278,0.385,0.906,-78.620168,0.832
2017-01-22 15:22:52,RH0900004,90,House,4,1967-01-10,,196,225,"TO ORDER PREVIOUS QUESTION ON H. RES. 7, WHICH ADOPTS THE RULES OF THE 89TH HOUSE AS THE RULES OF THE 90TH HOUSE.",,,Internal Organization,,Miscellaneous Policy,-0.118,0.134,0.319,-0.076,0.872,0.94,-70.57934,0.846
2017-01-22 15:22:52,RH0900005,90,House,5,1967-01-10,,234,185,"TO AMEND H. RES. 7, BY ELIMINATING THE 21 DAY RULE, ADOPTED IN THE 89TH CONGRESS.",,,Internal Organization,,Miscellaneous Policy,-0.038,-0.068,-0.536,-0.945,0.881,0.947,-56.686659,0.873
2017-01-22 15:22:52,RH0900006,90,House,6,1967-02-08,,233,192,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 226, WHICH IS A CLOSED RULE FOR THE CONSIDERATION OF H.R. 4573, A BILL TO PROVIDE FOR AN INCREASE IN THE PUBLIC DEBT LIMIT.",Debt Ceilings,,Budget General Interest,,Government Management,0.087,0.561,0.419,-0.631,0.953,0.979,-30.630272,0.93
2017-01-22 15:22:52,RH0900007,90,House,7,1967-02-08,,156,263,"TO RECOMMIT H.R. 4573, A BILL TO PROVIDE FOR AN INCREASE IN THE PUBLIC DEBT LIMIT WITH INSTRUCTIONS TO INCLUDE UNDER THE DEBT CEILING THE $3 BILLION OF PARTICIPATION CERTIFICATES ISSUED BY THE FEDERAL NATIONAL MORTGAGE ASSOCIATION SINCE THE BEGINNING OF HE FISCAL YEAR AND TO PERMIT THE TREASURY TO ISSUE LONG-TERM SECURITIES.",Debt Ceilings,,Budget General Interest,,Government Management,-0.358,-0.797,-0.254,0.75,0.801,0.926,-84.729454,0.817
2017-01-22 15:22:52,RH0900008,90,House,8,1967-02-08,,217,200,"TO PASS H.R. 4573, A BILL TO AUTHORIZE AN INCREASE OF PUBLIC DEBT LIMIT FROM $33 BILLION TO $336 BILLION.",Debt Ceilings,,Budget General Interest,,Government Management,-0.064,0.189,0.361,-0.179,0.895,0.95,-51.792007,0.883
2017-01-22 15:22:52,RH0900009,90,House,9,1967-02-20,,328,14,"TO SUSPEND THE RULES AND PASS H.R. 2, THE ""RESERVE FORCES BILL OF RIGHTS,"" WHICH ESTABLISHES A ""SPECIAL RESERVES"" AND PROVIDES FOR THE ESTABLISHMENT OF A NATIONAL GUARD TECHNICIANS RETIREMENT PROGRAM.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-0.582,-0.022,-0.366,-0.237,0.214,0.968,-30.608118,0.914
2017-01-22 15:22:52,RH0900010,90,House,10,1967-02-21,,230,86,"TO MOVE THE PREVIOUS QUESTION ON H. RES. 83, WHICH AUTHORIZES THE COMM. ON AGRICULTURE TO MAKE INVESTIGATIONS ON MATTERS IN ITS JURISDICTION, BUT AS AMENDED,DOES NOT ALLOW COMM. MEMBERS TO TRAVEL OUTSIDE THE U.S. OR TO SPEND COUNTERPART FUNDS PURSUANT TOP.L",,,Internal Organization,Budget Special Interest,Government Management,-0.205,0.622,0.029,0.38,0.244,0.794,-148.184207,0.626
