date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RS0490001,49,Senate,1,1885-03-11,,38,23,"TO PASS A RESOLUTION THAT HENRY W. BLAIR, APPOINTED A SENATOR FROM NEW HAMPSHIRE BE NOW SWORN IN.",,,Internal Organization,,Miscellaneous Policy,-6.553525052834587,-0.8400313549664512,-0.094,-0.224,-0.664,-0.586,0.957,0.984,-0.061613,
2016-10-19 13:03:23,RS0490002,49,Senate,2,1885-03-17,,47,7,"TO AMEND A SENATE RESOLUTION PROVIDING THAT IN VIEW OF THE SPECIAL AND IMPORTANT INTERESTS OF THE U.S. IN CONJUNCTION WITH THOSE OF THE REPUBLIC OF NICARAGUA AND COSTA RICA IN THE INTER-OCEANIC TRANSIT ACROSS THE CONTINENT, IN PROGRESS OF CONSTRUCTION, AY INVASION OF THE TERRITORY OF NICARAGUA AND COSTA RICA BY THE FORCES OF GUATEMALA IS REGARDED AS AN ACT OF UNFRIENDLY AND HOSTILE INTERFERENCE WITH THE RIGHTS OF THE U.S., NICARAGUA AND COSTA RICA.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,3.327797651435205,1.8147169142190798,-0.292,0.843,-0.229,0.398,0.143,0.889,-11.278073,
2016-10-19 13:03:23,RS0490003,49,Senate,3,1885-03-18,,13,45,"TO RECONSIDER VOTE BY WHICH SENATE ADOPTED A RESOLUTION RELATIVE TO INVASION OF NICARAGUA, COSTA RICA AND SAN SALVADOR.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,-8.806972228381419,-4.11359328059869,-0.458,-0.08,0.268,0.176,0.385,0.862,-15.317004,
2016-10-19 13:03:23,RS0490004,49,Senate,4,1885-03-18,,26,30,"TO AMEND THE RESOLUTION RELATIVE TO INVASION OF NICARAGUA, COSTA RICA AND SAN SALVADOR BY PROVIDING THAT THE PRESIDENT OF THE U.S. BE AUTHORIZED TO LIFT THE INJUNCTION OF SECRECY OF THE RESOLUTION PASSED BY THE SENATE ON MARCH 17, 1885, WHENEVER IN HIS JDGMENT, THE INTERESTS OF THE GOVERNMENT REQUIRE ITS PUBLICATION.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,4.088465748842018,0.13086898656716295,0.058,0.368,0.082,-0.116,0.538,0.786,-28.41874,
2016-10-19 13:03:23,RS0490005,49,Senate,5,1885-03-18,,32,26,"TO REMOVE INJUNCTION OF SECRECY ON A RESOLUTION RELATIVE TO THE INVASION OF NICARAGUA, COSTA RICA AND SAN SALVADOR.",Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,8.45307552574841,1.0577381261796184,-0.24,-0.971,-0.095,0.065,0.5,0.776,-29.178057,
2016-10-19 13:03:23,RS0490006,49,Senate,6,1885-03-18,,26,25,"TO PASS A RESOLUTION AUTHORIZING THE COMMITTEE ON AGRICULTURE AND FORESTRY TO SIT DURING THE RECESS OF CONGRESS TO CONSIDER THE BEST MEANS OF PRESERVING THE FORESTS IN THE PUBLIC DOMAIN, AND TO EMPLOY A CLERK FOR THAT PURPOSE.",Agriculture,Parks and Conservation,Budget Special Interest,Government Organization,Agriculture,-8.341094217315653,0.02149708125277494,0.107,-0.871,-0.212,-0.147,0.84,0.922,-11.510372,
2016-10-19 13:03:23,RS0490007,49,Senate,7,1885-03-20,,40,17,"TO PASS A RESOLUTION PROVIDING FOR THE EXTENSION OF TIME FOR THE APPROVAL OF THE NECESSARY LEGISLATION TO CARRY INTO EFFECT THE TREATY BETWEEN THE U.S. AND MEXICO DATED JANUARY 20, 1883.",Treaties,,Foreign Policy Resolutions,Regulation Special Interest,Foreign and Defense Policy,17.9018767399935,-11.214453662315659,0.668,0.744,0.065,-0.021,0.0,0.702,-34.176807,
2016-10-19 13:03:23,RS0490008,49,Senate,8,1885-03-26,,30,29,TO POSTPONE UNTIL THE SECOND TUESDAY IN DECEMBER THE RESOLUTION PROVIDING FOR A CONVENTION BETWEEN THE U.S. AND MEXICO RELATIVE TO THE CLAIMS OF BENJAMIN WEIL AND LA ABRA SILVER MINING COMPANY AGAINST MEXICO.,,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.7361051414766558,-0.22171995376112924,0.38,0.058,-0.035,0.275,0.276,0.644,-35.974179,
2016-10-19 13:03:23,RS0490009,49,Senate,9,1885-04-02,,37,34,TO TABLE THE NOMINATION OF JOHN O. HENDERSON AS COLLECTOR OF INTERNAL REVENUE FOR THE ELEVENTH DISTRICT OF INDIANA.,,,Government Organization,,Government Management,-10.43182660293862,-0.7414777695733786,-0.059,-0.126,-0.689,-0.382,1.0,1.0,-0.022088,
2016-10-19 13:03:23,RS0490010,49,Senate,10,1885-12-07,,30,34,"TO AMEND A RESOLUTION THAT JOHN SHERMAN, SENATOR FROM OHIO, BE ELECTED PRESIDENT PRO TEMPORE OF THE SENATE, BY SUBSTITUTING THE NAME OF SENATOR ISHAM HARRIS OF TENNESSEE FOR SHERMAN'S.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-8.062103930458612,-0.9242724969763199,-0.101,-0.11,0.69,0.495,1.0,1.0,-0.08048,
2016-10-19 13:03:23,RS0490011,49,Senate,11,1885-12-08,,30,27,"TO RECONSIDER THE VOTE TO REFER S. 90, A BILL GRANTING TO THE KANSAS AND ARKANSAS VALLEY RAILROAD THE RIGHT OF WAY THROUGH THE INDIAN TERRITORY, TO COMMITTEE ON RAILROADS, IN ORDER TO HAVE SAME REFERRED TO COMMITTEE ON INDIAN AFFAIRS.",Public Lands,,Indian Affairs,Budget Special Interest,Government Management,25.129106553858254,0.8374247784316523,-0.073,-0.997,-0.126,0.029,0.667,0.842,-23.187717,
2016-10-19 13:03:23,RS0490012,49,Senate,12,1885-12-15,,20,36,"TO AMEND THE RULE FORBIDDING SALE OF LIQUOR IN CAPITOL, BY PERMITTING SALE OF LIQUOR.",Temperance and Liquor,,D. C.,Regulation Special Interest,Social Welfare,12.513787405103148,3.453311804380998,-0.349,-0.914,0.119,-0.055,0.5,0.821,-25.000756,
2016-10-19 13:03:23,RS0490013,49,Senate,13,1885-12-15,,21,35,"TO AMEND A RULE FORBIDDING THE SALE OF LIQUOR IN THE CAPITOL, IN ORDER TO PERMIT THE POSSESSION AND EXHIBITION THEREOF.",Temperance and Liquor,,D. C.,Regulation Special Interest,Social Welfare,-7.007966571096839,-1.3834381614103262,-0.055,-0.998,0.166,0.137,0.762,0.911,-15.756532,
2016-10-19 13:03:23,RS0490014,49,Senate,14,1885-12-15,,20,38,TO AMEND A RULE FORBIDDING THE SALE OF LIQUOR IN THE CAPITOL BY PROVIDING THAT A SENATOR OR REPRESENTATIVE WHO MAY VIOLATE THIS RULE IS SUBJECT TO EXPULSION.,Temperance and Liquor,,D. C.,Regulation Special Interest,Social Welfare,0.0977523930331173,0.35531610344929376,0.897,0.443,0.006,-0.355,-0.1,0.621,-33.63214,
2016-10-19 13:03:23,RS0490015,49,Senate,15,1885-12-15,,20,35,TO AMEND A RULE FORBIDDING THE SALE OF LIQUOR IN THE CAPITOL BY HAVING THE RULE EMBRACE ALL ALCOHOLIC BEVERAGES.,Temperance and Liquor,,D. C.,Regulation Special Interest,Social Welfare,-2.4787213947683315,0.2826811042591902,-0.126,0.595,-0.081,-0.189,0.1,0.673,-28.844878,
2016-10-19 13:03:23,RS0490016,49,Senate,16,1885-12-16,,31,28,"TO PASS A RESOLUTION, PROVIDING THAT ALL NOMINATIONS TO OFFICE SHALL BE PREPARED FOR THE PRINTER BY THE OFFICIAL REPORTER AND PRINTED IN THE RECORD AFTER THE PROCEEDINGS OF THE DAY IN WHICH THEY ARE RECEIVED.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-15.004047863017963,-0.8621700102467544,-0.042,-0.232,-0.716,-0.276,1.0,1.0,-0.015227,
