date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 15:42:25,RH0710001,71,House,1,1929-04-15,,,ELEC. SPEAKER,397,0,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 15:42:25,RH0710002,71,House,2,1929-04-25,,,Agricultural Marketing Act of 1929,370,37,Agriculture,,Government Organization,,Agriculture,-0.188,-0.982,-0.133,-0.304,0.378,0.943,-71.50768,0.839
2017-02-01 15:42:25,RH0710003,71,House,3,1929-05-17,,,EST. FED. FARM BOARD TO DISPOSE OF SURPLUSES,262,132,Agriculture,,Government Organization,,Agriculture,-0.061,0.263,-0.241,0.438,0.877,0.959,-53.204949,0.874
2017-02-01 15:42:25,RH0710004,71,House,4,1929-05-24,,,TARIFFS,259,149,Tariffs,,Regulation General Interest,,Government Management,-0.003,0.195,-0.249,0.399,0.904,0.965,-50.054856,0.885
2017-02-01 15:42:25,RH0710005,71,House,5,1929-05-24,,,TARIFFS,251,155,Tariffs,,Regulation General Interest,,Government Management,-0.002,0.13,-0.247,0.425,0.888,0.958,-52.729077,0.878
2017-02-01 15:42:25,RH0710006,71,House,6,1929-05-28,,,Smoot–Hawley Tariff Act,163,260,Tariffs,,Regulation General Interest,,Government Management,-0.071,-0.166,0.291,-0.324,0.969,0.988,-33.800243,0.923
2017-02-01 15:42:25,RH0710007,71,House,7,1929-05-28,,,Smoot–Hawley Tariff Act,270,153,Tariffs,,Regulation General Interest,,Government Management,-0.184,-0.194,-0.206,0.339,0.801,0.928,-88.105857,0.812
2017-02-01 15:42:25,RH0710008,71,House,8,1929-06-06,,,GATHER INFO. ABT. UNEMPLOYMENT,203,203,Unemployment/Jobs,,Domestic Social Policy,,Social Welfare,0.168,-0.074,-0.243,0.319,0.835,0.918,-94.986719,0.791
2017-02-01 15:42:25,RH0710009,71,House,9,1929-06-06,,,GATHER INFO. ABT. UNEMPLOYMENT & RADIO SETS,206,194,Unemployment/Jobs,,Domestic Social Policy,,Social Welfare,0.174,0.016,-0.275,0.322,0.843,0.924,-79.874202,0.819
2017-02-01 15:42:25,RH0710010,71,House,10,1929-06-06,,,PROVIDE FOR 15TH CENSUS,134,262,,,Budget Special Interest,,Government Management,-0.054,0.4,0.045,-0.459,0.379,0.791,-167.535137,0.655
2017-02-01 15:42:25,RH0710011,71,House,11,1929-06-06,,,PROVIDE FOR 15TH CENSUS,282,112,,,Budget Special Interest,,Government Management,0.277,0.593,-0.009,0.464,0.155,0.761,-175.28884,0.641
2017-02-01 15:42:25,RH0710012,71,House,12,1929-06-10,,,TAKE CENSUS MAY 1930 NOT NOV. 1929,166,142,,,Budget Special Interest,,Government Management,-0.281,-0.037,0.055,-0.642,0.546,0.79,-126.970729,0.662
2017-02-01 15:42:25,RH0710013,71,House,13,1929-06-13,,,Agricultural Marketing Act of 1929,272,134,Agriculture,,Government Organization,,Agriculture,0.041,0.475,-0.169,0.67,0.763,0.923,-81.705005,0.818
2017-02-01 15:42:25,RH0710014,71,House,14,1929-06-19,,,POSTPONE FRENCH INDEBTEDNESS,147,104,,,Foreign Policy Budget,,Foreign and Defense Policy,0.418,0.749,-0.15,0.537,0.686,0.87,-71.328781,0.753
2017-02-01 15:42:25,RH0710015,71,House,15,1929-12-12,,,SETTLE FRENCH DEBT,247,104,,,Foreign Policy Budget,,Foreign and Defense Policy,0.009,0.59,-0.144,0.531,0.716,0.916,-82.183407,0.791
2017-02-01 15:42:25,RH0710016,71,House,16,1930-01-18,,,APPS. OCEAN MAIL SERVICE,63,179,,,Budget Special Interest,,Government Management,-0.112,0.548,0.263,-0.956,0.75,0.937,-35.353004,0.864
2017-02-01 15:42:25,RH0710017,71,House,17,1930-01-24,,,REPT. ON CONSERVATION,245,109,Parks and Conservation,,Government Organization,,Government Management,-0.13,0.264,-0.251,0.335,0.804,0.94,-57.402055,0.85
2017-02-01 15:42:25,RH0710018,71,House,18,1930-01-29,,,APPS. ENFORCE ANTI-TRUST LAW,21,292,Interstate Commerce/Anti-trust/Restraint of Commerce,,Budget Special Interest,,Government Management,0.866,0.32,-0.142,-0.286,-0.05,0.932,-79.05757,0.777
2017-02-01 15:42:25,RH0710019,71,House,19,1930-02-05,,,PROHIBIT SENDING STOLEN PROPERTY THRU INTERS. COMM,149,206,Interstate Commerce/Anti-trust/Restraint of Commerce,,Domestic Social Policy,,Civil Liberties,0.318,0.843,0.073,-0.188,0.408,0.754,-193.344866,0.58
2017-02-01 15:42:25,RH0710020,71,House,20,1930-02-17,,,ERECT CERT. BRIDGES,262,29,Public Works,,Budget Special Interest,,Government Management,0.967,0.083,0.129,0.111,0.0,0.9,-93.622533,0.725
2017-02-01 15:42:25,RH0710021,71,House,21,1930-03-18,,,REGULATE CARRIERS OPERATING ON PUB. HIGHWAYS,308,16,Interstate Commerce/Anti-trust/Restraint of Commerce,,Regulation General Interest,,Government Management,-0.209,0.978,-0.144,0.69,0.0,0.95,-42.08676,0.878
2017-02-01 15:42:25,RH0710022,71,House,22,1930-03-21,,,REGULATE CARRIERS OPERATING ON PUB. HIGHWAYS,320,14,Interstate Commerce/Anti-trust/Restraint of Commerce,,Regulation General Interest,,Government Management,0.828,0.561,0.25,1.621,0.0,0.958,-45.936612,0.872
