id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS1060011,106,Senate,11,1999-02-04,,27,73,MURRAY MOTION TO SUBSTITUTE DIVISION III OF HOUSE MOTION MOTION REJECTED IMPEACHMENT OF PRESIDENT CLINTON -- TRIAL PROCEDURES,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,6.234892586367622,1.5452202358916427,-0.184,0.398,0.152,-0.141
RS1060012,106,Senate,12,1999-02-04,,62,38,DIVISION III HOUSE MGRS MOTION RE: PRESENTATION OF EVIDENCE MOTION AGREED TO IMPEACHMENT OF PRESIDENT CLINTON -- TRIAL PROCEDURES,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,28.367589295682006,3.389391340272519,-0.099,0.581,-0.206,0.042
RS1060013,106,Senate,13,1999-02-04,,44,56,DASCHLE MOTION TO PROCEED TO CLOSING ARGUMENTS. MOTION REJECTED IMPEACHMENT OF PRESIDENT CLINTON,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,2.7502493815811273,-0.07899002473675491,-0.04,-0.189,0.573,-1.205
RS1060014,106,Senate,14,1999-02-04,,46,54,WHITE HOUSE COUNSEL - MOTION ON VIDEO EXCERPTS FROM DEPOSITIONS MOTION REJECTED IMPEACHMENT OF PRESIDENT CLINTON -- TRIAL PROCEDURES,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,20.832769533475787,-0.5079864688034189,0.024,-0.008,0.724,-0.201
RS1060015,106,Senate,15,1999-02-09,,59,41,LOTT MOTION TO SUSPEND THE RULES. MOTION REJECTED IMPEACHMENT OF PRESIDENT CLINTON -- TRIAL PROCEDURES,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-6.7952780442128,1.2640158437242992,0.039,0.999,0.309,0.263
RS1060016,106,Senate,16,1999-02-09,,53,47,LOTT MOTION TO CLOSE THE DOORS. MOTION AGREED TO IMPEACHMENT OF PRESIDENT CLINTON (PROC),Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,4.756917013780123,-0.5434308298621987,-0.01,-0.591,-0.366,0.445
RS1060017,106,Senate,17,1999-02-12,,45,56,"ART I, ARTICLES OF IMPEACHMENT V. PRESIDENT W. J. CLINTON NOT GUILTY",Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-93.11730039679696,18.74028118213697,0.207,-0.535,-0.322,-0.02
RS1060018,106,Senate,18,1999-02-12,,50,51,"ART II, ARTICLES OF IMPEACHMENT V. PRESIDENT W. J. CLINTON NOT GUILTY",Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-13.458539128631012,1.3314832345643524,0.121,-0.297,-0.733,-0.315
RS1060019,106,Senate,19,1999-02-12,,43,56,S.RES.44 GRAMM MOTION TO POSTPONE MOTION REJECTED IMPEACHMENT OF PRESIDENT CLINTON -- CENSURE PRESIDENT,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-11.46933797918228,2.0909878048996586,0.245,-0.719,-0.234,-0.118
RS1060020,106,Senate,20,1999-02-23,,87,11,S.4 S.AMDT.NO. 9 CRAPO AMDT. NO. 9 AMENDMENT AGREED TO MILITARY PAY INCREASE,,,Defense Policy Budget,,Foreign and Defense Policy,1.8824836288604596,-1.4156054719967874,0.582,-0.32,0.152,-0.467
RS1060021,106,Senate,21,1999-02-23,,100,0,S.4 S.AMDT.NO. 18 HUTCHISON AMDT. NO. 18 AMENDMENT AGREED TO MILITARY PAY INCREASE -- HEALTH CARE,Public Health,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060022,106,Senate,22,1999-02-24,,94,6,S.4 S.AMDT.NO. 19 SARBANES AMDT. NO. 19 AMENDMENT AGREED TO MILITARY PAY INCREASE -- CIVILIAN PAY RAISES,,,Defense Policy Budget,,Foreign and Defense Policy,2.8005203126856233,-2.167333000118799,0.64,-0.375,0.184,-0.38
RS1060023,106,Senate,23,1999-02-24,,100,0,S.4 S.AMDT.NO. 6 CLELAND AMDT. NO. 6 AMENDMENT AGREED TO MILITARY PAY INCREASE -- NATIONAL GUARD SAVINGS PLANS,,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060024,106,Senate,24,1999-02-24,,0,100,S.4 S.AMDT.NO. 26 MOTION TO TABLE ROCKEFELLER AMDT. NO. 26 MOTION TO TABLE FAILED MILITARY PAY INCREASE (PROC),,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060025,106,Senate,25,1999-02-24,,80,20,S.4 S.AMDT.NO. 29 IS THE GRAMM POINT OF ORDER WELL TAKEN RE: GRAMM AMDT. NO. 29 POINT OF ORDER SUSTAINED MILITARY PAY INCREASE (PROC),,,Defense Policy Budget,,Foreign and Defense Policy,16.387102554301745,5.46884066335399,-0.338,-0.07,-0.187,0.066
RS1060026,106,Senate,26,1999-02-24,,91,8,S.4 S. 4 AS AMENDED BILL PASSED MILITARY PAY INCREASE,,,Defense Policy Budget,,Foreign and Defense Policy,-0.5667751964280965,-1.0615797987677997,-0.121,-0.993,-0.044,-0.449
RS1060027,106,Senate,27,1999-02-25,,99,0,S.RES.45 RESOLUTION AGREED TO HUMAN RIGHTS ABUSES IN CHINA,Human Rights,Communists/Communism/Unamerican Activities,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060028,106,Senate,28,1999-03-02,,99,0,S.314 PASSAGE OF S.314 BILL PASSED SMALL BUSINESS LOANS,,,Budget Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1060029,106,Senate,29,1999-03-02,,92,6,S.RES.7 S. RES. 7 AS AMENDED RESOLUTION AGREED TO FUNDING SENATE COMMITTEE ON THE YEAR 2000,,,Internal Organization,Budget Special Interest,Miscellaneous Policy,35.11521975921802,-21.748744932159862,0.614,-0.188,0.255,-0.042
RS1060030,106,Senate,30,1999-03-03,,55,42,S.280 S.AMDT.NO. 32 MOTION TO TABLE WELLSTONE AMDT NO. 32 MOTION TO TABLE AGREED TO EDUCATION FUNDING -- DISADVANTAGED STUDENTS,Education,Handicapped,Budget Special Interest,,Social Welfare,5.377525722545154,-0.06914391965310351,-0.042,-0.295,-0.662,0.712
RS1060031,106,Senate,31,1999-03-04,,100,0,S.280 S.AMDT.NO. 36 JEFFORDS AMDT NO 36 AMENDMENT AGREED TO EDUCATION FUNDING -- SPECIAL EDUCATION,Education,Handicapped,Budget Special Interest,,Social Welfare,,,0.0,0.0,0.0,0.0
RS1060032,106,Senate,32,1999-03-04,,54,43,S.280 S.AMDT.NO. 38 MOTION TO TABLE JEFFORDS AMDT. NO. 38 MOTION TO TABLE AGREED TO EDUCATION FUNDING -- PUBLIC COMMENTS IN STATES,Education,,Budget Special Interest,,Social Welfare,15.353050093655963,1.2974233099275319,-0.106,-0.33,-0.73,0.275
RS1060033,106,Senate,33,1999-03-05,,0,88,S.280 S.AMDT.NO. 40 MOTION TO TABLE ALLARD AMDT. NO. 40 MOTION TO TABLE FAILED EDUCATION FUNDING -- BANKING REGULATION,Banking and Finance,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1060034,106,Senate,34,1999-03-08,,54,41,S.280 S.AMDT.NO. 31 MOTION TO INVOKE CLOTURE ON JEFFORDS AMDT NO. 31 CLOTURE MOTION REJECTED EDUCATION FUNDING -- STATE FLEXIBILITY ON RULES,Education,,Budget Special Interest,Regulation Special Interest,Social Welfare,5.356753989158117,-0.06665957846620099,-0.043,-0.297,-0.665,0.718
RS1060035,106,Senate,35,1999-03-09,,55,39,S.280 S.AMDT.NO. 31 MOTION TO INVOKE CLOTURE ON JEFFORDS AMDT. NO. 31 CLOTURE MOTION REJECTED EDUCATION FUNDING,Education,,Budget Special Interest,,Social Welfare,5.3251715082783715,-0.06911556704468957,-0.055,-0.362,-0.662,0.719
RS1060036,106,Senate,36,1999-03-10,,44,55,S.280 CLOTURE ON KENNEDY MOTION TO RECOMMIT S. 280 CLOTURE MOTION REJECTED EDUCATION FUNDING -- HIRE NEW TEACHERS,Education,,Budget Special Interest,,Social Welfare,5.396491070060481,-0.06457193756703644,-0.049,-0.329,0.669,-0.717
RS1060037,106,Senate,37,1999-03-10,,55,44,"S.280 S.AMDT.NO. 37 CLOTURE ON LOTT AMDT NO 37, AS MODIFIED CLOTURE MOTION REJECTED EDUCATION FUNDING -- SPECIAL EDUCATION FUNDING",Education,Handicapped,Budget Special Interest,,Social Welfare,5.327076681738958,-0.0712815493217469,-0.045,-0.311,-0.665,0.722
RS1060038,106,Senate,38,1999-03-11,,98,1,S.CON.RES.5 CONCURRENT RESOLUTION AGREED TO PALESTINIAN STATEHOOD,,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060039,106,Senate,39,1999-03-11,,39,61,S.280 S.AMDT.NO. 60 MOTION TO TABLE LOTT AMDT. NO. 60 AS MODIFIED MOTION TO TABLE FAILED EDUCATION FUNDING -- SPECIAL EDUCATION FUNDING,Education,Handicapped,Budget Special Interest,,Social Welfare,-10.398945649432122,-1.425356771626717,-0.041,-0.999,0.356,0.198
RS1060040,106,Senate,40,1999-03-11,,60,39,S.280 S.AMDT.NO. 60 LOTT AMDT. NO. 60 AMENDMENT AGREED TO EDUCATION FUNDING -- SPECIAL EDUCATION FUNDING,Education,Handicapped,Budget Special Interest,,Social Welfare,-31.252183199535217,-3.6836877551600287,-0.086,-0.996,-0.308,-0.057
RS1060041,106,Senate,41,1999-03-11,,55,45,S.280 S.AMDT.NO. 64 MOTION TO TABLE MURRAY AMDT. NO. 64 MOTION TO TABLE AGREED TO EDUCATION FUNDING -- HIRE NEW TEACHERS,Education,,Budget Special Interest,,Social Welfare,5.301039311110947,-0.0733563489333402,-0.042,-0.296,-0.659,0.719
RS1060042,106,Senate,42,1999-03-11,,61,38,S.280 S.AMDT.NO. 66 LOTT AMDT. NO. 66 AMENDMENT AGREED TO EDUCATION FUNDING -- SPECIAL EDUCATION FUNDING,Education,Handicapped,Budget Special Interest,,Social Welfare,-12.817892617991191,-1.9027860805970223,-0.111,-0.48,-0.328,-0.148
RS1060043,106,Senate,43,1999-03-11,,55,44,S.280 S.AMDT.NO. 63 MOTION TO TABLE BINGAMAN AMDT. NO. 63 MOTION TO TABLE AGREED TO EDUCATION FUNDING -- SCHOOL DROPOUTS,Education,,Budget Special Interest,,Social Welfare,5.327076681738958,-0.0712815493217469,-0.045,-0.311,-0.665,0.722
RS1060044,106,Senate,44,1999-03-11,,55,44,S.280 S.AMDT.NO. 65 MOTION TO TABLE BOXER AMDT NO 65 MOTION TO TABLE AGREED TO EDUCATION FUNDING -- AFTER SCHOOL PROGRAMS,Education,,Budget Special Interest,,Social Welfare,5.327076681738958,-0.0712815493217469,-0.045,-0.311,-0.665,0.722
RS1060045,106,Senate,45,1999-03-11,,78,21,S.280 S.AMDT.NO. 68 LOTT AMDT NO 68 AMENDMENT AGREED TO EDUCATION FUNDING -- SPECIAL EDUCATION FUNDING,Education,Handicapped,Budget Special Interest,,Social Welfare,-10.200891893854287,-3.262486297927226,-0.321,0.012,-0.321,-0.182
RS1060046,106,Senate,46,1999-03-11,,59,40,S.280 S.AMDT.NO. 61 MOTION TO TABLE FEINSTEIN AMDT. NO. 61 MOTION TO TABLE AGREED TO EDUCATION FUNDING -- SOCIAL PROMOTION,Education,,Budget Special Interest,,Social Welfare,2.4342101239307405,-0.09272352043981136,0.407,0.898,-0.5,1.188
RS1060047,106,Senate,47,1999-03-11,,57,42,S.280 S.AMDT.NO. 62 MOTION TO TABLE WELLSTONE AMDT NO 62 MOTION TO TABLE AGREED TO EDUCATION FUNDING -- AID TO DISADVANTAGED,Education,Handicapped,Budget Special Interest,,Social Welfare,58.41520087004032,6.202163300924678,-0.116,-0.574,-0.505,0.05
RS1060048,106,Senate,48,1999-03-11,,98,1,"H.R.800 H.R. 800, AS AMENDED BILL PASSED EDUCATION FUNDING",Education,,Budget Special Interest,,Social Welfare,,,0.0,0.0,0.0,0.0
RS1060049,106,Senate,49,1999-03-16,,99,0,S.257 S.AMDT.NO. 69 COCHRAN AMDT. NO. 69 AMENDMENT AGREED TO ANTI-MISSILE DEFENSE,Arms Control,Science and Technology,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060050,106,Senate,50,1999-03-16,,99,0,S.257 S.AMDT.NO. 72 LANDRIEU AMDT. NO. 72 AMENDMENT AGREED TO ANTI-MISSILE DEFENSE,Arms Control,Science and Technology,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060051,106,Senate,51,1999-03-17,,97,3,S.257 S.257 AS AMENDED BILL PASSED ANTI-MISSILE DEFENSE,Arms Control,Science and Technology,Defense Policy Budget,,Foreign and Defense Policy,-38.96875110791524,-20.002844322792182,-0.517,0.144,-0.411,-0.061
RS1060052,106,Senate,52,1999-03-17,,100,0,S.643 BILL PASSED FAA AUTHORIZATION,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1060053,106,Senate,53,1999-03-18,,71,29,S.544 S.AMDT.NO. 77 MOTION TO TABLE SPECTER AMDT NO 77 MOTION TO TABLE AGREED TO TOBACCO SETTLEMENT,,,Budget Special Interest,Regulation Special Interest,Government Management,-1.7440029505754615,-0.5992953626757003,0.216,-0.976,-0.098,-0.325
RS1060054,106,Senate,54,1999-03-18,,69,30,S.544 S.AMDT.NO. 89 MOTION TO TABLE HUTCHINSON AMDT. NO. 89 MOTION TO TABLE AGREED TO CHINESE ADMITANCE TO WTO,Tariffs,Communists/Communism/Unamerican Activities,Foreign Policy Resolutions,,Foreign and Defense Policy,-3.0524994954091484,1.2170723743568779,0.249,0.457,0.076,0.144
RS1060055,106,Senate,55,1999-03-23,,55,44,S.544 S.AMDT.NO. 124 MOTION TO INVOKE CLOTURE ON THE LOTT AMDT NO. 124 CLOTURE MOTION REJECTED U.S. FORCES IN KOSOVO,,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,2.7403985494944973,-0.08120126817375861,-0.047,-0.21,-0.57,1.203
RS1060056,106,Senate,56,1999-03-23,,40,59,S.544 S.AMDT.NO. 130 MOTION TO TABLE MURKOWSKI AMDT NO. 130 MOTION TO TABLE FAILED RESTRICT FISHING IN GLACIER BAY ALASKA,Pollution and Environmental Protection,Fish and Wildlife,Government Organization,,Government Management,-2.393667229261575,-0.3138506621659074,0.008,-0.333,0.197,0.476
RS1060057,106,Senate,57,1999-03-23,,58,41,S.CON.RES.21 CONCURRENT RESOLUTION AGREED TO AUTHORIZE PRESIDENT CONDUCT AIR CAMPAIGN AGAINST SERBIA,,,Defense Policy Budget,,Foreign and Defense Policy,-30.20367921773262,6.173365277288385,0.208,-0.109,0.141,0.027
RS1060058,106,Senate,58,1999-03-24,,99,0,S.CON.RES.20 S.AMDT.NO. 143 ABRAHAM AMDT NO 143 AMENDMENT AGREED TO SOCIAL SECURITY IS OFF-BUDGET,Social Security,,Budget General Interest,,Social Welfare,,,0.0,0.0,0.0,0.0
RS1060059,106,Senate,59,1999-03-24,,45,54,S.CON.RES.20 S.AMDT.NO. 144 MOTION TO WAIVE CBA RE: LAUTENBERG AMDT NO 144 MOTION REJECTED ENSURE LONG RUN SOLVENCY OF SOCIAL SECURITY AND MEDICARE,Social Security,,Budget General Interest,,Social Welfare,5.296383974732885,-0.07340249741495841,-0.056,-0.37,0.663,-0.724
RS1060060,106,Senate,60,1999-03-24,,99,0,S.CON.RES.20 S.AMDT.NO. 145 ASHCROFT AMDT NO 145 AMENDMENT AGREED TO DO NOT INVEST SOCIAL SECURITY FUNDS IN STOCK MARKET,Social Security,,Budget General Interest,Regulation General Interest,Social Welfare,,,0.0,0.0,0.0,0.0
RS1060061,106,Senate,61,1999-03-24,,45,54,S.CON.RES.20 S.AMDT.NO. 144 MOTION TO WAIVE CBA RE: CONRAD AMDT NO 144 MOTION REJECTED ENSURE LONG RUN SOLVENCY OF MEDICARE,,,Budget General Interest,,Social Welfare,5.296383974732885,-0.07340249741495841,-0.056,-0.37,0.663,-0.724
RS1060062,106,Senate,62,1999-03-24,,97,2,S.CON.RES.20 S.AMDT.NO. 151 MOTION TO TABLE BOND AMDT NO 151 MOTION TO TABLE AGREED TO USE PRESIDENT CLINTON'S BUDGET FIGURES FOR CONGRESSIONAL BUDGET,Budget resolution ,,Budget General Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1060063,106,Senate,63,1999-03-24,,99,0,S.CON.RES.20 S.AMDT.NO. 153 JOHNSON AMDT NO 153 AMENDMENT AGREED TO VETERANS HEALTH CARE,Military Pensions/Veterans Benefits,Public Health,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060064,106,Senate,64,1999-03-25,,47,52,S.CON.RES.20 S.AMDT.NO. 157 MOTION TO WAIVE CBA RE: SPECTER AMDT. NO. 157 MOTION REJECTED NIH BIOMEDICAL RESEARCH FUNDING INCREASE,Science and Technology,Public Health,Budget Special Interest,,Government Management,-3.2228355484186633,-0.1629262027173165,-0.242,0.617,0.185,0.332
RS1060065,106,Senate,65,1999-03-25,,56,43,"S.CON.RES.20 S.AMDT.NO. 176 ROTH AMDT. NO. 176, AS MODIFIED. AMENDMENT AGREED TO LONG RUN SOLVENCY OF MEDICARE",,,Budget General Interest,,Social Welfare,-247.67772995567478,-28.681616674858276,-0.116,0.049,-0.728,-0.017
RS1060066,106,Senate,66,1999-03-25,,53,46,S.CON.RES.20 S.AMDT.NO. 177 MOTION TO TABLE KENNEDY AMDT. NO. 177 MOTION TO TABLE AGREED TO $320 BILLION TAX CUT -- SWITCH TO MEDICARE,Tax rates,,Budget General Interest,,Government Management,8.729187922194454,-0.5680220874094728,0.059,-0.053,-0.732,0.485
RS1060067,106,Senate,67,1999-03-25,,98,0,S.RES.57 BILL PASSED ABUSE OF HUMAN RIGHTS IN CUBA,Human Rights,Communists/Communism/Unamerican Activities,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1060068,106,Senate,68,1999-03-25,,97,1,S.CON.RES.20 S.AMDT.NO. 212 SANTORUM AMDT. NO. 212 AMENDMENT AGREED TO REAUTHORIZE FARMLAND PROTECTION PROGRAM,Agriculture,,Regulation Special Interest,,Agriculture,,,0.0,0.0,0.0,0.0
RS1060069,106,Senate,69,1999-03-25,,49,50,S.CON.RES.20 S.AMDT.NO. 162 MOTION TO WAIVE CBA: REED AMDT. NO.162 MOTION REJECTED REDUCE TAX CUT AND SWITCH FUNDS TO COMMUNITY DEVELOPMENT,Tax rates,,Budget General Interest,,Government Management,-17.13945159553224,1.3245744824291759,0.083,-0.098,0.729,0.246
RS1060070,106,Senate,70,1999-03-25,,52,47,S.CON.RES.20 S.AMDT.NO. 146 MOTION TO WAIVE CBA RE: CRAIG AMDT.NO. 146 MOTION REJECTED MANDATORY SPENDING OFFSETS,Budget resolution ,,Budget General Interest,,Government Management,-9.452901663202525,-0.09147098336797475,0.01,-0.186,-0.304,-0.186
RS1060071,106,Senate,71,1999-03-25,,67,32,S.CON.RES.20 S.AMDT.NO. 161 MOTION TO TABLE VOINOVICH AMDT. NO.161 MOTION TO TABLE AGREED TO SWITCH TAX CUTS TO DEBT REDUCTION,Tax rates,,Budget General Interest,,Government Management,-4.058164493460492,-0.8823132296896458,0.029,-1.0,-0.127,-0.181
RS1060072,106,Senate,72,1999-03-25,,54,45,S.CON.RES.20 S.AMDT.NO. 192 MOTION TO TABLE KENNEDY AMDT. NO. 192 MOTION TO TABLE AGREED TO SWITCH TAX CUTS TO FUND HIRING MORE TEACHERS,Education,,Budget Special Interest,,Government Management,5.312361000297691,-0.07756847698719929,-0.043,-0.306,-0.665,0.724
RS1060073,106,Senate,73,1999-03-25,,42,57,S.CON.RES.20 S.AMDT.NO. 163 MOTION TO WAIVE CBA RE: CRAPO AMDT. NO.163 MOTION REJECTED RESERVE UNEXPECTED SURPLUS FOR TAX CUTS/DEBT REDUCTION,Tax rates,,Budget General Interest,,Government Management,-21.241891225469214,4.858021459014488,0.244,-0.325,-0.404,-0.11
RS1060074,106,Senate,74,1999-03-25,,40,57,"S.CON.RES.20 S.AMDT.NO. 160 MOTION TO TABLE DODD AMDT. NO.160, AS MODIFIED MOTION TO TABLE FAILED INCREASE CHILD CARE AND DEVELOPMENT FUNDING","Children (aid, infant mortality, etc.)",,Budget Special Interest,,Social Welfare,11.041577122149839,-2.9027684746368085,0.259,-0.043,-0.336,0.176
RS1060075,106,Senate,75,1999-03-25,,53,45,S.CON.RES.20 S.AMDT.NO. 178 MOTION TO TABLE DORGAN AMDT. NO. 178 MOTION TO TABLE AGREED TO INCREASE AGRICULTURE PROGRAMS BY $30 BILLION,Agriculture,,Budget Special Interest,,Agriculture,5.369983610732327,-0.07109070473850992,-0.043,-0.302,-0.662,0.713
RS1060076,106,Senate,76,1999-03-25,,54,44,S.CON.RES.20 S.AMDT.NO. 232 MOTION TO WAIVE SNOWE AMDT. NO. 232 MOTION REJECTED INCREASE TOBACCO TAX TO PAY FOR MEDICARE DRUG BENEFIT,,,Budget Special Interest,,Social Welfare,-19.507677417583533,2.8825201286815396,0.198,-0.98,0.199,0.059
RS1060077,106,Senate,77,1999-03-25,,45,53,S.CON.RES.20 S.AMDT.NO. 195 MOTION TO WAIVE CBA RE: KENNEDY AMDT. NO. 195 MOTION REJECTED INCREASE THE MINIMUM WAGE,Minimum Wage,,Regulation General Interest,,Social Welfare,14.690555466326973,0.08819222025919343,-0.022,-0.235,0.254,-0.1
RS1060078,106,Senate,78,1999-03-25,,24,74,S.CON.RES.20 S.AMDT.NO. 174 HOLLINGS AMDT. NO.174 AMENDMENT REJECTED REDUCE FUNDING LEVELS TO REDUCE FEDERAL DEBT,Budget resolution ,,Budget General Interest,,Government Management,4.516471754886866,1.3267024381067412,-0.073,0.997,0.139,-0.178
RS1060079,106,Senate,79,1999-03-25,,54,45,S.CON.RES.20 S.AMDT.NO. 196 MOTION TO TABLE KENNEDY AMDT. NO. 196 MOTION TO TABLE AGREED TO MEDICARE PRESCRIPTION DRUG BENEFITS,,,Domestic Social Policy,Budget Special Interest,Social Welfare,5.312361000297691,-0.07756847698719929,-0.043,-0.306,-0.665,0.724
RS1060080,106,Senate,80,1999-03-25,,45,54,S.CON.RES.20 S.AMDT.NO. 190 MOTION TO WAIVE RE: LAUTENBERG AMDT. NO. 190 MOTION REJECTED DELAY TAX CUTS BY ONE YEAR,Tax rates,,Budget General Interest,,Government Management,5.296383974732885,-0.07340249741495841,-0.056,-0.37,0.663,-0.724
RS1060081,106,Senate,81,1999-03-25,,55,44,H.CON.RES.68 H.CON.RES. 68 AS AMENDED BILL PASSED BUDGET RESOLUTION,Budget resolution ,,Budget General Interest,,Government Management,-64.93498926597643,-5.387604109076044,-0.083,0.002,-0.741,-0.066
RS1060082,106,Senate,82,1999-04-13,,98,0,H.CON.RES.68 LAUTENBERG MOTION TO INSTRUCT CONFEREES RE: H.CON.RES 68 MOTION AGREED TO RESERVE ALL SOCIAL SECURITY SURPLUSES FOR SOCIAL SECURITY,Social Security,,Budget General Interest,,Social Welfare,,,0.0,0.0,0.0,0.0
RS1060083,106,Senate,83,1999-04-13,,57,42,H.CON.RES.68 DOMENICI MOTION TO INSTRUCT CONFEREES RE: H.CON.RES. 68 MOTION AGREED TO MEDICARE PRESCRIPTION DRUG BENEFIT,,,Domestic Social Policy,Budget Special Interest,Social Welfare,-280.7014272830981,-32.323365564839385,-0.116,0.238,-0.728,-0.015
RS1060084,106,Senate,84,1999-04-13,,54,45,H.CON.RES.68 MOTION TO TABLE KENNEDY MOTION TO INSTRUCT RE: H.CON.RES. 68 MOTION TO TABLE AGREED TO SWITCH TAX CUT FUNDS TO MEDICARE,,,Domestic Social Policy,Budget Special Interest,Social Welfare,9.000857064752502,-0.5650497097556452,0.058,-0.043,-0.747,0.48
