date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-02 23:33:55,RH0670001,67,House,1,1921-04-11,,,ELEC. SPEAKER,419,0,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0670002,67,House,2,1921-04-11,,,DISPUTED ELEC. KAN.,286,113,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-0.04,-0.43,-0.37,0.09,0.956,0.987,-19.37,0.953
2017-02-02 23:33:55,RH0670003,67,House,3,1921-04-15,,,Emergency Tariff of 1921,121,268,Tariffs,,Regulation Special Interest,,Government Management,0.041,0.999,0.317,-0.112,0.909,0.972,-33.746,0.917
2017-02-02 23:33:55,RH0670004,67,House,4,1921-04-15,,,Emergency Tariff of 1921,275,116,Tariffs,,Regulation Special Interest,,Government Management,-0.034,0.697,-0.2,0.048,0.776,0.934,-72.608,0.831
2017-02-02 23:33:55,RH0670005,67,House,5,1921-04-28,,,AUTH. INCORP. OF COMPANIES TRADING W/CHINA,72,266,,,Foreign Policy Resolutions,Government Organization,Foreign and Defense Policy,0.143,0.99,0.137,-0.439,0.403,0.873,-83.222,0.782
2017-02-02 23:33:55,RH0670006,67,House,6,1921-05-02,,,AUTH. PRES. APPT. PRSN. TO COOP. W/COMM. ON REORG.,251,126,,,Government Organization,,Government Management,-0.048,-0.013,-0.737,0.525,0.992,0.997,-3.124,0.992
2017-02-02 23:33:55,RH0670007,67,House,7,1921-05-02,,,AUTH. PRES. APPT. PRSN. TO COOP. W/COMM. ON REORG.,126,244,,,Government Organization,,Government Management,-0.044,-0.01,0.725,-0.525,0.992,0.997,-2.938,0.992
2017-02-02 23:33:55,RH0670008,67,House,8,1921-05-02,,,PROCEDURAL,255,54,,,Internal Organization,,Miscellaneous Policy,-0.329,-0.227,-0.228,0.098,0.296,0.877,-68.226,0.802
2017-02-02 23:33:55,RH0670009,67,House,9,1921-05-02,,,AUTH. PRES. APPT. PRSN. TO COOP. W/COMM. ON REORG.,224,98,,,Government Organization,,Government Management,-0.087,0.166,-0.381,0.378,0.949,0.984,-15.069,0.954
2017-02-02 23:33:55,RH0670010,67,House,10,1921-05-03,,,GRANT EMIL FISCHER U.S. CITIZENSHIP,163,171,Immigration/Naturalization,,Domestic Social Policy,,Government Management,-0.733,-0.461,-0.087,0.653,0.405,0.71,-178.105,0.587
2017-02-02 23:33:55,RH0670011,67,House,11,1921-05-04,,,Capper–Volstead Act,97,231,Agriculture,,Regulation Special Interest,,Agriculture,-0.021,0.991,0.156,-0.073,0.649,0.896,-98.524,0.741
2017-02-02 23:33:55,RH0670012,67,House,12,1921-05-04,,,Capper–Volstead Act,297,51,Agriculture,,Regulation Special Interest,,Agriculture,0.428,-0.705,0.015,-0.417,0.176,0.879,-108.034,0.733
2017-02-02 23:33:55,RH0670013,67,House,13,1921-05-05,,,COMPETENCY OF WITNESSES,286,66,,,Domestic Social Policy,,Civil Liberties,0.576,-0.05,0.139,-0.111,0.106,0.832,-148.308,0.656
2017-02-02 23:33:55,RH0670014,67,House,14,1921-05-05,,,PROVIDE FOR A NATL. BUDGET SYSTEM,59,297,,,Government Organization,,Government Management,-0.03,0.931,0.157,-0.393,0.373,0.896,-74.16,0.812
2017-02-02 23:33:55,RH0670015,67,House,15,1921-05-05,,,PROVIDE FOR A NATL. BUDGET SYSTEM,346,10,,,Government Organization,,Government Management,-0.508,-0.861,-0.211,-0.164,-0.1,0.969,-41.577,0.89
