date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 13:12:32,RS1060001,106,Senate,1,1999-01-08,,100,0,S.Res.16,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060002,106,Senate,2,1999-01-25,,43,57,Harkin motion to suspend the rules,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.004,-1.0,0.216,0.043,0.814,0.92,-24.312,0.784
2017-01-23 13:12:32,RS1060003,106,Senate,3,1999-01-26,,41,58,Harkin motion to suspend the rules,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.001,-0.99,0.215,0.071,0.78,0.909,-24.768,0.779
2017-01-23 13:12:32,RS1060004,106,Senate,4,1999-01-27,CQ,44,56,Byrd motion to dismiss the impeachment proceedings,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.041,-0.18,0.584,-1.211,1.0,1.0,-1.592,0.984
2017-01-23 13:12:32,RS1060005,106,Senate,5,1999-01-27,,56,44,"House Mgrs. motion to subpoena witnesses, admit evidence not in recor",Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.041,-0.18,-0.584,1.211,1.0,1.0,-1.592,0.984
2017-01-23 13:12:32,RS1060006,106,Senate,6,1999-01-28,,44,54,In the nature of a substitute.,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.056,-0.37,0.667,-0.728,1.0,1.0,-0.337,0.997
2017-01-23 13:12:32,RS1060007,106,Senate,7,1999-01-28,,43,55,In the nature of a substitute.,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.046,-0.192,0.589,-1.222,1.0,1.0,-1.599,0.984
2017-01-23 13:12:32,RS1060008,106,Senate,8,1999-01-28,,54,44,S.Res. 30 as amended,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.043,-0.302,-0.665,0.717,1.0,1.0,-0.335,0.997
2017-01-23 13:12:32,RS1060009,106,Senate,9,1999-02-04,,100,0,Division I of House Mngrs. Motion RE: Admission of Evidence,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060010,106,Senate,10,1999-02-04,,30,70,Division III House Mgrs Motion Re: Appearance of Witnesses,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.37,-0.096,-0.199,0.173,0.4,0.82,-34.832,0.706
2017-01-23 13:12:32,RS1060011,106,Senate,11,1999-02-04,,27,73,Murray Motion to Substitute Division III of House Motion,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.184,0.403,0.154,-0.145,0.407,0.84,-37.027,0.691
2017-01-23 13:12:32,RS1060012,106,Senate,12,1999-02-04,,62,38,Division III House Mgrs Motion Re: Presentation of Evidence,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.098,0.584,-0.207,0.045,0.711,0.89,-27.562,0.759
2017-01-23 13:12:32,RS1060013,106,Senate,13,1999-02-04,,44,56,Daschle motion to proceed to closing arguments.,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.041,-0.18,0.584,-1.211,1.0,1.0,-1.592,0.984
2017-01-23 13:12:32,RS1060014,106,Senate,14,1999-02-04,,46,54,White House Counsel - motion on video excerpts from depositions,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.023,-0.008,0.726,-0.208,0.978,0.99,-1.555,0.985
2017-01-23 13:12:32,RS1060015,106,Senate,15,1999-02-09,,59,41,Lott motion to suspend the rules.,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.04,0.999,0.312,0.266,0.756,0.9,-21.683,0.805
2017-01-23 13:12:32,RS1060016,106,Senate,16,1999-02-09,,53,47,Lott motion to close the doors.,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,-0.01,-0.591,-0.368,0.438,0.957,0.98,-7.268,0.93
2017-01-23 13:12:32,RS1060017,106,Senate,17,1999-02-12,,45,56,"A resolution impeaching William Jefferson Clinton, President of the United States, for high crimes and misdemeanors.",Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.206,-0.535,-0.326,-0.014,0.867,0.941,-15.57,0.857
2017-01-23 13:12:32,RS1060018,106,Senate,18,1999-02-12,CQ,50,51,"A resolution impeaching William Jefferson Clinton, President of the United States, for high crimes and misdemeanors.",Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.121,-0.298,-0.739,-0.321,1.0,1.0,-1.945,0.981
2017-01-23 13:12:32,RS1060019,106,Senate,19,1999-02-12,,43,56,A resolution relating to the censure of William Jefferson Clinton.,Presidential Impeachment,,Domestic Social Policy,,Civil Liberties,0.247,-0.72,-0.237,-0.124,0.744,0.889,-24.093,0.784
2017-01-23 13:12:32,RS1060020,106,Senate,20,1999-02-23,,87,11,To repeal the reduction in military retired pay for civilian employess of the Federal Government.,,,Defense Policy Budget,,Foreign and Defense Policy,0.582,-0.321,0.154,-0.472,0.182,0.908,-27.365,0.756
2017-01-23 13:12:32,RS1060021,106,Senate,21,1999-02-23,,100,0,To improve the TRICARE program.,Public Health,,Defense Policy Budget,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060022,106,Senate,22,1999-02-24,,94,6,To express the sense of Congress that there should continue to be parity between the adjustments in the compensation of members of the uniformed services and the adjustments in the compensation of civilian employees of the United States.,,,Defense Policy Budget,,Foreign and Defense Policy,0.641,-0.374,0.188,-0.386,0.167,0.95,-15.907,0.853
2017-01-23 13:12:32,RS1060023,106,Senate,23,1999-02-24,,100,0,To permit members of the Ready Reserve to contribute to the Thrift Savings Plan for compensation attributable to their service in the Ready Reserve.,,,Defense Policy Budget,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060024,106,Senate,24,1999-02-24,,0,100,To amend title XVIII of the Social Security Act to require the Secretary of Veterans Affairs and the Secretary of Health and Human Services to carry out a demonstration project to provide the Department of Veterans Affairs with medicare reimbursement formedicare health-care services provided to certain medicare-eligible vetreans.,,,Defense Policy Budget,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060025,106,Senate,25,1999-02-24,,80,20,To provide various revenue provisions.,,,Defense Policy Budget,,Foreign and Defense Policy,-0.341,-0.065,-0.19,0.068,-0.05,0.79,-33.785,0.713
2017-01-23 13:12:32,RS1060026,106,Senate,26,1999-02-24,,91,8,"A bill to improve pay and retirement equity for members of the Armed Forces, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,-0.12,-0.993,-0.045,-0.452,0.125,0.929,-24.613,0.78
2017-01-23 13:12:32,RS1060027,106,Senate,27,1999-02-25,,99,0,A resolution expressing the sense of the Senate regarding the human rights situation in the People's Republic of China.,Human Rights,Communists/Communism/Unamerican Activities,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060028,106,Senate,28,1999-03-02,,99,0,"A bill to provide for a loan guarantee program to address the Year 2000 computer problems of small business concerns, and for other purposes.",,,Budget Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060029,106,Senate,29,1999-03-02,,92,6,A resolution to amend Senate Resolution 208 of the 105th Congress to increase funding of the Special Committee on the Year 2000 Technology-related Problems.,,,Internal Organization,Budget Special Interest,Miscellaneous Policy,0.614,-0.188,0.259,-0.047,-0.167,0.929,-15.792,0.851
2017-01-23 13:12:32,RS1060030,106,Senate,30,1999-03-03,,55,42,To preserve accountability for funds under title I of the Elementary and Secondary Education Act of 1965.,Education,Handicapped,Budget Special Interest,,Social Welfare,-0.042,-0.295,-0.665,0.716,1.0,1.0,-0.334,0.997
2017-01-23 13:12:32,RS1060031,106,Senate,31,1999-03-04,,100,0,To honor the Federal commitment to fund part B of the Individuals with Disabilities Education Act.,Education,Handicapped,Budget Special Interest,,Social Welfare,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060032,106,Senate,32,1999-03-04,,54,43,To provide that the Secretary of Education shall prescribe requirements on how States will provide for public comments and notice.,Education,,Budget Special Interest,,Social Welfare,-0.107,-0.33,-0.732,0.277,0.977,0.99,-3.132,0.968
2017-01-23 13:12:32,RS1060033,106,Senate,33,1999-03-05,,0,88,"To prohibit implementation of ""Know Your Customer"" regulations by the Federal banking agencies.",Banking and Finance,,Regulation Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060034,106,Senate,34,1999-03-08,,54,41,In the nature of a substitute.,Education,,Budget Special Interest,Regulation Special Interest,Social Welfare,-0.044,-0.297,-0.668,0.722,1.0,1.0,-0.333,0.996
2017-01-23 13:12:32,RS1060035,106,Senate,35,1999-03-09,,55,39,In the nature of a substitute.,Education,,Budget Special Interest,,Social Welfare,-0.055,-0.362,-0.665,0.723,1.0,1.0,-0.332,0.996
2017-01-23 13:12:32,RS1060036,106,Senate,36,1999-03-10,,44,55,A bill to provide for education flexibility partnerships.,Education,,Budget Special Interest,,Social Welfare,-0.049,-0.329,0.672,-0.721,1.0,1.0,-0.334,0.997
2017-01-23 13:12:32,RS1060037,106,Senate,37,1999-03-10,,55,44,To authorize additional appropriations to carry out part B of the Individuals with Disabilities Education Act.,Education,Handicapped,Budget Special Interest,,Social Welfare,-0.045,-0.311,-0.668,0.726,1.0,1.0,-0.337,0.997
2017-01-23 13:12:32,RS1060038,106,Senate,38,1999-03-11,,98,1,A concurrent resolution expressing congressional opposition to the unilateral declaration of a Palestinian state and urging the President to assert clearly United States opposition to such a unilateral declaration of statehood.,,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RS1060039,106,Senate,39,1999-03-11,,39,61,"To express the sense of the Senate regarding flexibility to use certain Federal education funds to carry out part B of the Individuals with Disabilities Education Act, adn to provide all local educational agencies with the option to use the funds receive under section 307 of the Department of Education Appropriations Act, 1999, for activities under part B of the Individuals with Disabilitiesn Education Act.",Education,Handicapped,Budget Special Interest,,Social Welfare,-0.039,-0.999,0.36,0.205,0.872,0.95,-16.338,0.849
2017-01-23 13:12:32,RS1060040,106,Senate,40,1999-03-11,,60,39,"To express the sense of the Senate regarding flexibility to use certain Federal education funds to carry out part B of the Individuals with Disabilities Education Act, adn to provide all local educational agencies with the option to use the funds receive under section 307 of the Department of Education Appropriations Act, 1999, for activities under part B of the Individuals with Disabilitiesn Education Act.",Education,Handicapped,Budget Special Interest,,Social Welfare,-0.083,-0.997,-0.311,-0.063,0.846,0.939,-16.838,0.844
2017-01-23 13:12:32,RS1060041,106,Senate,41,1999-03-11,,55,45,"To reduce class size, and for other purposes.",Education,,Budget Special Interest,,Social Welfare,-0.042,-0.296,-0.662,0.723,1.0,1.0,-0.338,0.997
