date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-04 08:34:39,RH1020001,102,House,1,1991-01-03,,ELECTION OF SPEAKER,ELECT TOM FOLEY OF WA SPEAKER OF HOUSE,262,165,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.047,-0.035,0.749,-0.868,0.994,0.998,-6.432,0.985
2017-02-04 08:34:39,RH1020002,102,House,2,1991-01-03,,On Ordering the Previous Question,RULES FOR THE 102ND CONGRESS,250,163,,,Internal Organization,,Miscellaneous Policy,0.043,-0.044,0.725,-1.051,0.994,0.998,-5.287,0.987
2017-02-04 08:34:39,RH1020003,102,House,3,1991-01-03,,COMMIT WITH INSTRUCTIONS,RULES FOR THE 102ND CONGRESS,161,256,Constitutional Amendments,,Budget General Interest,,Government Management,0.055,-0.015,-0.742,0.901,0.994,0.998,-6.195,0.985
2017-02-04 08:34:39,RH1020004,102,House,4,1991-01-03,,On Agreeing to the Resolution,RULES FOR THE 102ND CONGRESS,242,161,,,Internal Organization,,Miscellaneous Policy,0.054,-0.023,0.74,-0.897,0.994,0.998,-6.196,0.985
2017-02-04 08:34:39,RH1020005,102,House,5,1991-01-12,,On Approving the Journal,APPROVE JOURNAL,286,92,,,Internal Organization,,Miscellaneous Policy,0.421,-0.03,0.239,-0.763,0.522,0.884,-98.735,0.77
2017-02-04 08:34:39,RH1020006,102,House,6,1991-01-12,,ON AGREEING TO THE RESOLUTION (BENNETT/DURBIN),TO EXPRESS THE SENSE OF CONGRESS THAT CONGRESS MUST APPROVE ANY OFFENSIVE MILITARY ACTION AGAINST IRAQ,302,132,,,Defense Policy Resolutions,,Foreign and Defense Policy,0.129,0.341,0.225,0.151,0.674,0.901,-98.202,0.798
2017-02-04 08:34:39,RH1020007,102,House,7,1991-01-12,,ON AGREEING TO THE RESOLUTION (GEPHARDT/HAMILTON),REGARDING UNITED STATES POLICY TO REVERSE IRAQ’S OCCUPATION OF KUWAIT,183,251,,,Defense Policy Resolutions,,Foreign and Defense Policy,-0.119,-0.424,0.217,0.197,0.699,0.873,-128.293,0.744
2017-02-04 08:34:39,RH1020008,102,House,8,1991-01-12,,ON PASSAGE (MICHEL/SOLARZ),TO AUTHORIZE THE USE OF UNITED STATES ARMED FORCES PURSUANT TO UNITED NATIONS SECURITY COUNCIL RESOLUTION 678,251,183,,,Defense Policy Resolutions,Defense Policy Budget,Foreign and Defense Policy,-0.135,-0.315,-0.221,-0.205,0.716,0.88,-124.628,0.75
2017-02-04 08:34:39,RH1020009,102,House,9,1991-01-18,,SUSPEND THE RULES AND AGREE,SUPPORTING THE UNITED STATES PRESENCE IN THE PERSIAN GULF,399,6,,,Defense Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-04 08:34:39,RH1020010,102,House,10,1991-01-23,,SUSPEND THE RULES AND AGREE,CONDEMNING THE IRAQI ATTACK AGAINST ISRAEL,416,0,,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-04 08:34:39,RH1020011,102,House,11,1991-01-23,,SUSPEND THE RULES AND AGREE,CONDEMNING THE TREATMENT BY THE GOVERNMENT OF IRAQ OF CAPTURED SERVICE MEMBERS OF THE U.S. AND ITS ALLIES IN THE PERSIAN GULF CONFLICT,418,0,,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
