date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RS0700011,70,Senate,11,1927-12-19,,42,37,"TO REFER TO THE COMMITTEE ON INTERSTATE COMMERCE THE RESOLU- TION S. RES. 83, AUTHORIZING AN INVESTIGATION OF PUBLIC UTILITY CORPORATIONS.  (P.810-1)",Interstate Commerce/Anti-trust/Restraint of Commerce,,Budget Special Interest,,Government Management,1.4887917811344378,0.07264894230824326,0.504,0.823,-0.191,0.742,0.676,0.848,-26.321786,
2016-10-19 13:03:23,RS0700012,70,Senate,12,1928-01-04,,76,7,"TO PASS S. J. RES. 47, PROPOSING AN AMENDMENT TO THE U. S. CONSTITUTION AND FIXING COMMENCEMENT OF THE TERMS OF PRESI- DENT AND VICE PRESIDENT AND MEMBERS OF CONGRESS AND FIXING THE TIME FOR CONGRESS TO ASSEMBLE.  (P.679-1)",Constitutional Amendments,,Government Organization,,Government Management,-1.9480969045709189,-1.5581834079229688,-0.902,0.199,-0.225,-0.668,0.143,0.928,-19.605708,
2016-10-19 13:03:23,RS0700013,70,Senate,13,1928-01-16,,56,37,"TO PASS S. RES. 52, FAVORING A REDUCTION OF TARIFF SCHEDULES AND THEIR CONSIDERATION AT THE PRESENT SESSION.  (P.1512-2)",Tariffs,,Regulation General Interest,,Government Management,3.472580314665196,-0.32327900548788085,0.081,-0.042,0.293,-0.488,0.757,0.903,-16.422296,
2016-10-19 13:03:23,RS0700014,70,Senate,14,1928-01-16,,62,21,"TO PROCEED TO THE CONSIDERATION OF S. 744 (45 STAT. 689, 5/22/1928), A BILL TO FURTHER DEVELOP AN AMERICAN MERCHANT MARINE AND TO ASSURE ITS PERMANENCE IN THE TRANSPORTATION OF FOREIGN TRADE OF THE UNITED STATES, AND FOR OTHER PURPOSES. (P.1513-1)",Shipping/Maritime,,Budget Special Interest,Foreign Policy Resolutions,Government Management,1.557894479315674,-0.8313262431670201,0.282,-0.392,0.08,-0.297,0.381,0.843,-31.971868,
2016-10-19 13:03:23,RS0700015,70,Senate,15,1928-01-19,,31,60,"TO AMEND, IN MOTION OF A SUBSTITUTE, S. RES. 112 DECLARING FRANK L. SMITH NOT ENTITLED TO MEMBERSHIP IN THE SENATE AS A SENATOR FROM THE STATE OF ILLINOIS, BY PROVIDING THAT THE OATH OF OFFICE BY ADMINISTERED TO HIM AND THAT THE CREDEN- TIALS AND ALL CHAGES RELATIVE TO THE SMITH CASE BE REFERRED TO THE COMMITTEE ON PRIVILEGES AND ELECTION, AND THAT SAID COMMITTEE ON PRIVILEGES AND ELECTIONS, AND THAT SAID COMMIT- TEE BE DIRECTED TO HEAR AND DETERMINE ALL CHARGES",Impeachments and Investigations,Disputed Elections to Congress,Internal Organization,,Miscellaneous Policy,3.1936836825971318,-0.8232881776772778,0.461,0.649,-0.164,0.297,0.581,0.857,-31.309955,
2016-10-19 13:03:23,RS0700016,70,Senate,16,1928-01-19,,66,25,"TO PASS S. RES. 112, WHICH AS MODIFIED PROVIDES THAT FRANK L. SMITH IS NOT ENTITLED TO MEMBERSHIP IN THE SENATE OF THE UNITED STATES AND THAT A VACANCY EXISTS IN THE REPRESENTA- TION OF THE STATE OF ILLINOIS IN THE SENATE OF THE UNITED STATES.  (P.1718-12)",Impeachments and Investigations,Disputed Elections to Congress,Internal Organization,,Miscellaneous Policy,3.2965020597089643,-1.104234363018056,0.419,0.277,0.167,-0.293,0.6,0.89,-25.26693,
2016-10-19 13:03:23,RS0700017,70,Senate,17,1928-01-26,,44,35,"TO AMEND AN AMENDMENT TO S. 744 (45 STAT. 689, 5/22/1829), A BILL TO FURTHER DEVELOP AN AMERICAN MERCHANT MARINE, BY CHANGING FROM FOUR TO FIVE THE NUMBER OF MEMBERS OF THE SHIPPING BOARD REQUIRED TO VOTE IN ORDER TO SELL VESSELS (UNANIMOUS CONSENT WAS RQUIRED BY PROVISIONS IN THE ORIGIN- AL BILL)",Shipping/Maritime,,Budget Special Interest,,Government Management,7.016271489016368,-0.9640162714890164,0.001,-0.957,0.074,-0.061,0.229,0.658,-46.178064,
2016-10-19 13:03:23,RS0700018,70,Senate,18,1928-01-26,,25,55,"TO AMEND S. 744, BY REQUIRING THE VOTES OF FIVE MEMBERS OF THE SHIPPING BOARD TO SELL A SHIP OR SHIPS, INSTEAD OF REQUIRING A UNANIMOUS VOTE.  (P.2010-1,2; 2071-2)",Shipping/Maritime,,Budget Special Interest,,Government Management,2.787465177839263,-0.38819331414513847,0.192,0.147,-0.227,0.471,0.72,0.912,-16.514231,
2016-10-19 13:03:23,RS0700019,70,Senate,19,1928-01-26,,51,25,"TO AGREE TO AN AMENDMENT TO S. 744, WHICH AMENDED AMENDMENT ELIMINATES SECTION TWO OF THE BILL AND SUBSTITUTES A PROVI- SION THAT THE SHIPPING BOARD SHALL NOT SELL ANY VESSEL OR ANY LINE OF VESSELS UNLESS THE BUILDING UP AND MAINTENANCE OF AN ADEQUATE MECHANT MARINE CAN BEST BE SERVED THEREBY, AND THEN ONLY UPON THE AFFIRMATIVE UNANIMOUS VOTE OF THE MEMBERS OF THE BOARD, DULY RECORDED",Shipping/Maritime,,Budget Special Interest,,Government Management,3.2939158641707498,-0.5479176725816657,0.408,0.796,0.213,-0.374,0.68,0.895,-21.101883,
2016-10-19 13:03:23,RS0700020,70,Senate,20,1928-01-27,,53,32,"TO AMEND H. J. RES. 131, PROVIDING FOR A COMMISSION TO IN- VESTIGATE AND REPORT UPON THE FACTS CONNECTED WITH THE SINKING OF THE SUBMARINE S4 AND UPON METHODS AND APPLIANCES FOR THE PROTECTION OF SUBMARINES, BY CREATING A JOINT COM- MITTEE OF THREE SENATRS AND THREE MEMBERS OF THE HOUSE TO INVESTIGATE THE SINKING",,,Internal Organization,Defense Policy Budget,Miscellaneous Policy,11.828039557007191,-1.9249069224762585,0.175,0.145,0.726,-0.355,0.906,0.965,-5.257573,
2016-10-19 13:03:23,RS0700021,70,Senate,21,1928-01-31,,21,62,"TO AMEND S. 744, BY ALTERING SECTION 870 OF THE SHIPPING ACT TO PERMIT THE LOAN OF 75 PER CENT OF THE CONSTRUCTION COST OF THE SHIPS FOR A PERIOD OF TWENTY YEARS INSTEAD OF SIXTY- THREE AND TWO THIRDS PER CENT FOR A PERIOD OF FIFTEEN YEARS. (P.2239-1)",Shipping/Maritime,Banking and Finance,Budget Special Interest,,Government Management,1.5948666977431736,-0.6089356173406909,0.558,0.281,-0.174,0.631,0.524,0.88,-21.07607,
2016-10-19 13:03:23,RS0700022,70,Senate,22,1928-01-31,,38,43,"TO AGREE TO THE AMENDMENT AS MODIFIED TO S. 744, WHICH MODI- FIED AMENDMENT PROVIDES THAT NOTHING IN THE BILL BE CON- STRUED AS COMMITTING THE UNITED STATES TO THE POLICY OF PER- MANENTLY OWNING AND OPERATING A MERCHANT MARINE.  (P.2243-1)",Shipping/Maritime,,Budget Special Interest,,Government Management,1.7452011815201798,0.0011517164351568798,0.24,0.42,-0.121,0.401,0.526,0.778,-34.300516,
2016-10-19 13:03:23,RS0700023,70,Senate,23,1928-01-31,,31,53,"TO AMEND S. 744, BY STRIKING OUT THE WORDS ""UNANIMOUS VOTE"" IN THE SHIPPING ACT, AND INSERT THE WORDS ""VOTE OF FOUR"" MAKING IT POSSIBLE FOR SHIPS TO BE SOLD WITHOUT A UNANIMOUS VOTE OF THE SHIPPING BOARD.  (P.2010-1, 2249-1)",Shipping/Maritime,,Budget Special Interest,,Government Management,1.8065257622887836,-0.3009949547599836,0.367,0.362,-0.129,0.413,0.548,0.833,-31.778884,
2016-10-19 13:03:23,RS0700024,70,Senate,24,1928-01-31,,37,48,"TO AMEND S. 744, BY AUTHORIZING THE VOTE OF THE SHIPPING BOARD IN SELLING VESSELS TO BE FIVE INSTEAD OF UNANIMOUS. (P.2249-2, 2073-1)",Shipping/Maritime,,Budget Special Interest,,Government Management,2.4863190082388855,-0.17208981155919856,0.432,0.902,-0.187,0.435,0.622,0.835,-32.146125,
2016-10-19 13:03:23,RS0700025,70,Senate,25,1928-01-31,,56,34,TO PASS S. 744.  (P.342-1),Shipping/Maritime,,Budget Special Interest,,Government Management,1.9673398282432366,-0.342777366240133,0.313,0.273,0.133,-0.391,0.588,0.844,-32.263512,
2016-10-19 13:03:23,RS0700026,70,Senate,26,1928-02-03,,40,30,"TO AMEND H. R. 9481 (45 STAT. 573, 5/16/1928), A BILL MAKING APPROPRIATIONS FOR THE EXECUTIVE OFFICE AND SUNDRY INDEPEN- DENT EXECUTIVE BUREAUS, BOARDS, COMMISSIONS AND OFFICES FOR THE FISCAL YEAR ENDING JUNE 20, 1929, BY REDUCING FROM THREE TO TWO THE OFICERS OF THE UNITED STATES SHIPPING BOARD OR THE UNITED STATES SHIPPING BOARD MERCHANT FLEET CORPORATION, WHO MAY BE PAID $15,000 PER YEAR AND PROVIDING THAT NO ATTORNEY SHALL BE PAID MORE THAN $10,000 PER YEAR",Shipping/Maritime,,Budget Special Interest,,Government Management,2.151749457227801,-0.05474695440713531,0.084,0.126,0.157,-0.422,0.733,0.886,-19.562606,
2016-10-19 13:03:23,RS0700027,70,Senate,27,1928-02-08,,18,56,"TO AMEND H. R. 9136 (45 STAT. 200, 3/7/1928), A BILL MAKING APPROPRIATIONS FOR THE DEPARTMENT OF THE INTERIOR FOR THE FISCAL YEAR ENDING JUNE 30, 1929, AND FOR OTHER PURPOSES, BY EXCLUDING THE CHATANIKA NARROW GAUGE BRANCH ROAD EXTENDING NORTHEAST FROM FIRBANKS, FROM THE APPROPRIATION FOR THE ALASKAN RAILROAD",Public Works,,Budget Special Interest,,Government Management,0.7973621574109128,0.6667649743508354,0.29,0.898,0.071,-0.515,0.5,0.878,-27.751983,
2016-10-19 13:03:23,RS0700028,70,Senate,28,1928-02-09,,73,1,"TO AGREE TO S. CON. RES. 10, AS MODIFIED REQUESTING CERTAIN INFORMATION FROM THE INTERSTATE COMMERCE COMMISSION RELATIVE TO REGULATION OF FREIGHT RATES WITH A VIEW TO EQUALIZING PROPERTY AMONG PRODUCERS OF COMMODITIES.  (P.2774-1,2)",Interstate Commerce/Anti-trust/Restraint of Commerce,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0,-35.0,0.514,0.0,
2016-10-19 13:03:23,RS0700029,70,Senate,29,1928-02-10,,31,58,"TO REFER TO COMMITTEE ON THE JUDICIARY THE MODIFIED S. RES. 128, FAVORING THE CUSTOM OF RETIREMENT BY PRESIDENTS FROM OFFICE AFTER TWO TERMS.  (P.2838-2, 2839-1)",,,Government Organization,,Government Management,5.9125675609655,-1.1767866192646834,0.357,0.934,-0.367,0.359,0.871,0.955,-10.845855,
2016-10-19 13:03:23,RS0700030,70,Senate,30,1928-02-10,,6,76,"TO AMEND S. RES. 128, BY INSERTING THE WORD ""ELECTIVE"" AFTER THE WORD ""SECOND"" SO THAT THE RESOLUTION WILL READ ""FROM THE PRESIDENTIAL OFFICE AFTER THEIR SECOND ELECTIVE TERM"", ETC.  (P.2841-1)",,,Government Organization,,Government Management,8.70041164268081,-7.441864303772517,0.885,0.258,-1.748,1.162,0.167,0.939,-13.070695,
2016-10-19 13:03:23,RS0700031,70,Senate,31,1928-02-10,,61,28,"TO AGREE TO S. RES. 128, AS MODIFIED.  (P.2842-1)",,,Government Organization,,Government Management,4.676169439775716,-1.3600584203920807,0.392,0.473,0.152,-0.188,0.536,0.854,-30.879135,
2016-10-19 13:03:23,RS0700032,70,Senate,32,1928-02-15,,42,44,"TO RECESS UNTIL TWELVE O'CLOCK TOMORROW NOON TO AVOID PRO- LONGING THE SESSION UNTIL A LATE HOUR, A MOTION MADE DURING CONSIDERATION OF S. RES. 83, AUTHORIZING AN INVESTIGATION OF PUBLIC UTILITY CORPORATIONS.  (P.3024-2)",Interstate Commerce/Anti-trust/Restraint of Commerce,,Budget Special Interest,,Government Management,1.0121445695304017,0.06679827026847185,0.593,0.667,0.035,-0.2,0.214,0.616,-54.324068,
2016-10-19 13:03:23,RS0700033,70,Senate,33,1928-02-15,,37,48,"TO RECESS IN ORDER TO PREVENT FURTHER DISCUSSION WITH SO FEW SENATORS PRESENT, THE MOTION HAVING BEEN MADE DURING DISCUS- SION OF S. RES. 83.  (P.3025-2)",Interstate Commerce/Anti-trust/Restraint of Commerce,,Budget Special Interest,,Government Management,0.7363840748383371,0.21863391101939955,0.12,0.307,0.048,-0.377,0.459,0.765,-42.621944,
2016-10-19 13:03:23,RS0700034,70,Senate,34,1928-02-15,,51,36,"TO AGREE TO THE AMENDMENT AS AMENDED TO S. RES. 83, WHICH AMENDMENT LIMITS THE ELECTIONS REFERRED TO HEREIN TO THOSE FOR PRESIDENT, VICE PRESIDENT AND SENATORS.  (P.3027-1)",Interstate Commerce/Anti-trust/Restraint of Commerce,,Budget Special Interest,,Government Management,0.8236449451376794,0.24764532582293483,0.015,0.26,-0.136,0.955,0.694,0.874,-25.347416,
2016-10-19 13:03:23,RS0700035,70,Senate,35,1928-02-15,,29,53,"TO RECESS UNTIL TWELVE O'CLOCK TOMORROW MORNING, A MOTION MADE DURING CONSIDERATION OF SEN. RES. #83.",Interstate Commerce/Anti-trust/Restraint of Commerce,,Budget Special Interest,,Government Management,0.833684072714874,0.3633369061875836,0.465,0.751,0.112,-0.777,0.379,0.78,-30.188414,
2016-10-19 13:03:23,RS0700036,70,Senate,36,1928-02-15,,53,39,"TO AMEND S. RES. 83, BY PROVIDING THAT THE FEDERAL TRADE COMMISSION, INSTEAD OF A COMMITTEE OF FIVE SELECTED BY THE SENATE, INVESTIGATE THE PUBLIC UTILITY CORPORATIONS. (P.3029-2)",Interstate Commerce/Anti-trust/Restraint of Commerce,,Budget Special Interest,,Government Management,1.1800043421454602,0.21337778984796063,0.509,0.814,-0.142,0.696,0.436,0.761,-35.241573,
2016-10-19 13:03:23,RS0700037,70,Senate,37,1928-02-16,,15,65,"TO AMEND S. RES. 105, INVESTIGATING CONDITIONS IN THE COAL FIELDS OF PENNSYLVANIA, WEST VIRGINIA AND OHIO, BY PROVIDING THAT AFTER THE COMMITTEE HAS MADE ITS REPORTS CONCERNING THE COAL FIELDS, IT SHALL ALSO INVESTIGATE THE EXISTING RATE STRUCTURE OF FREGHT RATES ON BITUMINOUS COAL TO DETERMINE WHETER ANY INJUSTICES EXIST THEREIN",Coal Mining Regulation/Strip Mining/Black Lung,,Budget Special Interest,Domestic Social Policy,Government Management,6.078222679455059,-2.639769051206546,0.355,-0.482,-0.227,0.216,0.467,0.9,-17.396254,
2016-10-19 13:03:23,RS0700038,70,Senate,38,1928-02-20,,21,51,"TO AMEND AN AMENDMENT TO H. R. 7201 (45 STAT. 254, APP. 3/10/1928), A BILL TO PROVIDE FOR THE SETTLEMENT OF CERTAIN CLAIMS OF AMERICAN NATIONALS AGAINST GERMANY AND OF GERMAN NATIONALS AGAINST THE U. S., BY STRIKING CERTAIN LINES IN THE AMENDMENT SO AS T PREVENT THE TAKING OF PRIVATE PROPER- TY OF CERTAIN NATIONALS TO PAY CLAIMS",WWI,,Foreign Policy Budget,,Foreign and Defense Policy,0.2821308904614361,0.533928099370488,0.259,0.607,0.024,-0.492,0.524,0.861,-29.355435,
2016-10-19 13:03:23,RS0700039,70,Senate,39,1928-02-20,,22,54,"TO AMEND AN AMENDMENT TO H. R. 7201 (45 STAT. L. 254, APP. 3/10/1928), A BILL TO PROVIDE FOR THE SETTLEMENT OF CERTAIN CLAIMS OF AMERICAN NATIONALS AGAINST GERMANY, AND OF GERMAN NATIONALS AGAINST THE UNITED STATES FOR THE ULTIMATE RETURN OF ALL PROPERTYOF GERMAN NATIONALS HELD BY THE ALIEN PRO- PERTY CUSTODIAN, AND FOR THE EQUITABLE APPORTIONMENT AMONG ALL CLAIMANTS OF CERTAIN AVAILABLE FUNDS, WHICH AMENDED AMENDMENT REDUCES FROM $100,000,000 TO $75,000,000 THE ALLOWANCE FOR CERTAIN SHIPS SEIZED BY THE ...",WWI,,Foreign Policy Budget,,Foreign and Defense Policy,1.81709588837423,0.7484292600560427,-0.107,0.554,0.082,-0.261,0.045,0.724,-37.825541,
2016-10-19 13:03:23,RS0700040,70,Senate,40,1928-02-27,,55,23,"TO AMEND AN AMENDMENT TO H. R. 10286(45 STAT. 326, APP. 3/23/1928), A BILL MAKING APPROPRIATIONS FOR THE WAR DEPART- MENT 6OR FISCIAL 1929, WHICH AMENDED AMENDMENT INCREASES THE AMOUNTS FOR CERTAIN PURPOSES.  (P.3590-1)",,,Defense Policy Budget,,Foreign and Defense Policy,1.1352587820424362,-0.4967460714770569,-0.305,-0.843,0.074,-0.377,0.217,0.769,-33.993275,
2016-10-19 13:03:23,RS0700041,70,Senate,41,1928-02-27,,19,60,"TO AMEND H. R. 10286 (45 STAT. 326, 3/23/1928), A BILL MAKING APPROPRIATIONS FOR THE MILITARY AND NON-MILITARY ACT- IVITIES OF THE WAR DEPARTMENT FOR FOR THE FISCAL YEAR ENDING JUNE 30, 1929, ANF FOR OTHER PURPOSES, BY REDUCING THE PAY AND ALLOWANCES OF HE OFFICERS RESERVE CORPS FROM $55,886,310 TO $52,000,000",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,2.000920721871069,-0.655067212696588,0.073,-0.509,-0.137,0.396,0.579,0.899,-21.883635,
2016-10-19 13:03:23,RS0700042,70,Senate,42,1928-03-01,,14,58,"TO AMEND AN AMENDMENT TO S. 700 (45 STAT. L. 312, APP. 3/13/1928), A BILL AUTHORIZING THE SECRETARY OF THE INTERIOR TO EXECUTE AN AGREEMENT WITH THE MIDDLE RIO GRANDE CONSER- VANCY DISTRICT PROVIDING FOR CONSERVATION, IRRIGATION, DRAINAGE AND FLOOD CONTRL FOR THE PUEBLO INDIAN LANDS IN THE RIO GRANDE VALLEY, NEW MEXICO, WHICH AMENDED AMENDMENT PROVIDES THAT NO COLLECTION FOR REIMBURSEMENT FROM PROCEEDS OF LEASES OF ANY INDIAN ACRES SHALL EXCEED IN ANNUAL AMOUNT THE PAYMENT MADE ANNUALLY BY WHITE ACRES OF...",Public Lands,Parks and Conservation,Budget Special Interest,D. C.,Government Management,0.0410190301734712,0.6702331491375504,0.36,0.685,0.006,-0.846,0.643,0.931,-19.311791,
2016-10-19 13:03:23,RS0700043,70,Senate,43,1928-03-01,,61,13,"TO AGREE TO AMENDED AMENDMENT TO S. 700 (45 STAT. L. 312, APP. 3/13/1928), A BILL AUTHORIZING THE SECRETARY OF THE INTERIOR TO EXECUTE AN AGREEMENT WITH THE MIDDLE RIO GRANDE CONSERVANCY DISTRICT PROVIDING FOR CONSERVATION, IRRIGATION, DRAINAGE AND FLOODCONTROL FOR THE PUEBLO INDIANS LANDS IN THE RIO GRANDE VALLEY, NEW MEXICO AND FOR OTHER PURPOSES, WHICH AMENDED AMENDMENT PROVIDES THAT INDIANS OCCUPYING THE LANDS SHALL BE RELIEVED FROM FURTHER PAYMENT",Public Lands,Parks and Conservation,Budget Special Interest,D. C.,Government Management,-0.17238996287509506,0.7546132784541545,0.311,0.701,0.02,0.671,0.462,0.905,-21.506063,
2016-10-19 13:03:23,RS0700044,70,Senate,44,1928-03-12,,12,60,"TO AMEND AN AMENDMENT TO S. J. RES. 46, PROVIDING FOR THE COMPLETION OF DAM NO. 2, AND THE STEAM PLANT AT NITRATE PLANT NO. 2 IN THE VICINITY OF MUSCLE SHOALS FOR THE MANU- FACTURE AND DISTRIBUTION OF FERTILIZER, WHICH AMENDMENT TO AMENDMENT PROVIDES THA ALL CONTRACTS FOR LEASE OF MUSCLE SHOALS POWER PROPERTIES OR FOR SALE OF POWER THEREFROM SHALL PROVIDE THAT WHENEVER UPON RECOMMENDATION OF THE PRESIDENT OF THE AMERICAN FARM BUREAU FEDERATION, THE NATIONAL MASTER OF THE NATIONAL GRANGE, AND THE PRESIDEN...",Agriculture,Energy,Budget Special Interest,,Government Management,3.457636728209447,1.4598829703391871,-0.168,0.879,0.22,-0.368,0.167,0.861,-18.572036,
2016-10-19 13:03:23,RS0700045,70,Senate,45,1928-03-12,,29,51,"TO AGREE TO THE AMENDMENT AS MODIFIED TO S. J. RES. 46, PRO- VIDING FOR THE COMPLETION OF DAM NO. 2 AND THE STEAM PLANT AT NITRATE PLANT NO. 2 IN THE VICINITY OF MUSCLE SHOALS FOR THE MANUFACTURE AND DISTRIBUTION OF FERTILIZER AND FOR OTHER PURPOSES WHIC MODIFIED AMENDMENT DECLARES THE POLICY OF THE GOVERNMENT TO BE THAT THE SECRETARY OF WAR IS AUTH- ORIZED TO DISPOSE OF SURPLUS POWER FROM MUSCLE SHOALS FOR PUBLIC USE IN THE STATES WITHIN TRANSMISSION DISTANCE",Agriculture,Energy,Budget Special Interest,,Government Management,0.467935538386686,-0.14232356228860493,0.255,-0.023,-0.05,0.618,0.414,0.787,-30.931745,
2016-10-19 13:03:23,RS0700046,70,Senate,46,1928-03-13,,14,61,"TO AMEND S. J. RES. 46, BY PROVIDING THAT THE SECRETARY OF WAR SHALL PAY TO THE STATE OF ALABAMA A PERCENTAGE OF THE PROCEEDS RECEIVED FROM THE SALE OF POWER FOR DISTRIBUTION PURPOSES EQUAL TO THE AMOUNT OF TAX IMPOSED UPON PRODUCTION OF ELECTRIC POWER. (P.4617-2)",Tax rates,Energy,Budget Special Interest,,Government Management,-2.8124577394234134,-1.2463087388086838,-0.089,-0.996,0.124,0.255,-0.357,0.747,-28.969281,
