date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-15 03:24:53,RH0700001,70,House,1,1927-12-05,,412,0,"TO ELECT A SPEAKER FOR THE 70TH HOUSE; NICHOLAS LONGWORTH (REP) VERSUS FINIS J. GARRETT (DEM.). VOTES FOR LONGWORTH ARE CODED 2, FOR GARRETT, 1.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-15 03:24:53,RH0700002,70,House,2,1927-12-05,,159,245,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 1, QUESTIONING THE RIGHT OF JAMES M. BECK OF PENNSYLVANIA TO BE SWORN IN, ON THE GROUNDS HE WAS NOT AN INHABITANT OF PENNSYLVANIA AT THE TIME OF HIS ELECTION.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,7.711577672612585,0.8343683254459439,-0.075,0.256,0.216,-0.162,0.836,0.935,-81.914799
2017-01-15 03:24:53,RH0700003,70,House,3,1927-12-15,,225,195,"TO AMEND H.R. 1, (45 STAT. 791, APP. 5-29-28), A BILL TO REDUCE AND EQUALIZE TAXATION AND PROVIDE REVENUE, BY PROVIDING A GRADUATED TAX ON CORPORATIONS WITH NET INCOMES UNDER $15,000.  (P. 714-2)",Tax rates,,Budget Special Interest,,Government Management,4.06875391738135,-0.5087127115385929,0.054,-0.289,0.242,-0.344,0.861,0.935,-74.834904
2017-01-15 03:24:53,RH0700004,70,House,4,1927-12-15,,218,197,"TO AMEND H.R. 1, BY FORBIDDING THE MAKING OF A CONSOLIDATED TAX RETURN FOR AFFILIATED CORPORATIONS.  (P. 715-2)",Tax rates,,Budget Special Interest,,Government Management,2.9051374508031893,-0.25454551589457997,-0.069,-0.455,0.437,-0.87,0.929,0.966,-43.743484
2017-01-15 03:24:53,RH0700005,70,House,5,1927-12-15,,254,160,"TO AMEND H.R. 1, SO AS TO REPEAL SEC. 600 (1) OF THE REVENUE ACT OF 1926, THEREBY ELIMINATING A TAX ON AUTOMOBILES. (P. 650-2)",Tax rates,,Budget Special Interest,,Government Management,4.580246055550178,-1.1201850281656824,0.183,-0.282,0.255,-0.322,0.712,0.888,-94.957536
2017-01-15 03:24:53,RH0700006,70,House,6,1927-12-15,,104,311,TO RECOMMIT H.R. 1 TO THE COMMITTEE ON WAYS AND MEANS. (P. 716-2),Tax rates,,Budget General Interest,,Government Management,19.86569465662155,-8.296143557305241,0.401,-0.33,-0.158,0.046,0.202,0.799,-163.448354
2017-01-15 03:24:53,RH0700007,70,House,7,1927-12-15,,370,24,TO PASS H.R. 1.  (P. 717-2),Tax rates,,Budget General Interest,,Government Management,-4.0304412923062305,2.754595066953001,0.578,0.425,0.2,0.287,-0.125,0.931,-75.91766
2017-01-15 03:24:53,RH0700008,70,House,8,1928-01-09,,282,62,"TO AGREE TO THE REPORT OF THE CONFERENCE COMMITTEE ON H.R. 483, (P. 5, APP. 11-13-28), AUTHORIZING THE SECRETARY OF THE TREASURY TO ACQUIRE LANDS IN THE DISTRICT OF COLUMBIA TO BE USED AS SITES FOR PUBLIC BUILDINGS.",,,D. C.,Budget Special Interest,Government Management,1.5020125693154363,0.9676560975968322,-0.326,0.478,-0.241,0.928,0.361,0.886,-75.778922
2017-01-15 03:24:53,RH0700009,70,House,9,1928-01-17,,221,202,"TO TABLE AN APPEAL FROM THE DECISION OF THE CHAIR WHICH SUSTAINED THE POINT OF ORDER THAT THE MOTION OF MR. GARRETT, TO TAKE FROM THE SPEAKER'S TABLE S. RES. 52, CONCERNING A REVISION OF TARIFF SCHEDULES, AND REFER SAME TO THE COMMITTEE OF THE WHOLE, WASNOT IN ORDER",Tariffs,,Regulation General Interest,,Government Management,3.3121309743542127,0.028226247692807682,0.105,0.376,-0.264,0.461,0.925,0.964,-51.562825
2017-01-15 03:24:53,RH0700010,70,House,10,1928-01-18,,155,193,"TO AMEND H.R. 9051, (P. 616, APP. 5-29-28), A BILL TO AMEND SECTION 1 OF AN ACT OF 1875, REGULATING FEES AND COSTS, BY STRIKING OUT THE PROVISION THAT THE APPROVAL BY THE COURT OF THE ACCOUNTS OF MARSHALLS AND COMMISSIONERS SHALL NOT BE REQUESTED.  (P. 174-2)",Judiciary,,Budget Special Interest,,Government Management,3.1310164986547337,0.1581977433470786,0.258,0.966,0.144,-0.266,0.747,0.888,-120.670277
2017-01-15 03:24:53,RH0700011,70,House,11,1928-01-18,,318,11,"TO PASS H.R. 9052, A BILL TO AMEND SECTION 6 OF AN ACT OF 1896, REGARDING REPORTING OF U.S. MARSHALL'S FEES. (P. 1677-2, 1679-2)",Judiciary,,Budget Special Interest,,Government Management,2.0733958836741384,1.682569309890038,-0.362,0.932,-0.209,0.583,0.0,0.966,-36.058036
2017-01-15 03:24:53,RH0700012,70,House,12,1928-01-24,,220,122,"TO AMEND H.R. 9481, (45 STAT. 573, APP. 5-16-28), A BILL MAKING APPROPRIATIONS FOR THE EXECUTIVE OFFICES AND SUNDRY INDEPENDENT EXECUTIVE BUREAUS, BOARDS, COMMISSIONS AND OFFICES FOR FISCAL 1929, BY INCREASING THE APPROPRIATION FOR THE SHIPPING BOARD.  (",,,Budget Special Interest,,Government Management,4.4519140840247005,-1.2645172703173846,0.218,-0.294,0.117,-0.152,0.434,0.798,-147.184535
2017-01-15 03:24:53,RH0700013,70,House,13,1928-01-26,,323,14,"TO PASS H.RES. 101, A BILL TO PROVIDE FUNDS FOR THE SUBCOMMITTEE OF THE COMMITTEE ON THE DISTRICT OF COLUMBIA, NOW ENGAGED IN AN INVESTIGATION OF THE DISTRICT OF COLUMBIA. (P. 2081-2)",Impeachments and Investigations,,D. C.,Budget Special Interest,Miscellaneous Policy,-0.7154033293843557,1.2046752371093485,0.732,0.681,0.213,1.722,0.0,0.958,-50.567403
