date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-11 04:33:22,RH1050001,105,House,1,1997-01-07,,222,210,(HOUSE AGREED TO THE BOEHNER MOTION TO TABLE THE MOTION TO APPEAL THE RULING OF THE CLERK OF THE HOUSE THAT THE FAZIO MOTION RELATING TO PRIVILEGES OF THE HOUSE WAS NOT IN ORDER.),,,Internal Organization,,Miscellaneous Policy,8.978479718827511,-0.5224088853422773,-0.019,-0.693,-0.326,0.21,0.981,0.991,-24.566048
2017-01-11 04:33:22,RH1050002,105,House,2,1997-01-07,CQ,216,205,"(NEWT GINGRICH OF THE STATE OF GEORGIA WAS ELECTED SPEAKER OF THE HOUSE OF REPRESENTATIVES OVER RICHARD A. GEPHARDT OF THE STATE OF MISSOURI, WITH CONGRESSMEN CAMPBELL AND FORBES VOTING FOR CONGRESSMAN JIM LEACH, CONGRESSMAN LEACH VOTING FOR FORMER CONGRSSMAN BOB MICHEL AND CONGRESSWOMAN LINDA SMITH VOTING FOR FORMER CONGRESSMAN BOB WALKER.)",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,4.027922266498538,-0.08286559026145468,0.031,0.042,-0.663,0.952,1.0,1.0,-0.950712
2017-01-11 04:33:22,RH1050003,105,House,3,1997-01-07,,221,202,Rules of the House of Representatives for the 105th Congress,,,Internal Organization,,Miscellaneous Policy,3.9056309877580295,-0.053112619755160594,0.02,0.025,-0.653,0.967,1.0,1.0,-1.055484
2017-01-11 04:33:22,RH1050004,105,House,4,1997-01-07,,205,223,Rules of the House of Representatives for the 105th Congress,,,Internal Organization,,Miscellaneous Policy,5.6514847800717956,-0.33755838894524104,0.073,0.075,0.342,-0.35,0.99,0.995,-15.644686
2017-01-11 04:33:22,RH1050005,105,House,5,1997-01-07,,226,202,Rules of the House of Representatives for the 105th Congress,,,Internal Organization,,Miscellaneous Policy,45.90798583227179,0.38810417001273845,0.012,0.939,-0.381,0.048,0.98,0.991,-19.883821
2017-01-11 04:33:22,RH1050006,105,House,6,1997-01-07,,222,198,"S.C.R.3    BY LOTT (R-MS) -- RESOLUTION PROVIDING RECESS OR ADJOURNMENT OF THE SENATE (HOUSE AGREED TO S. CON. RES. 3, PROVIDING FOR THE ADJOURNMENT OF BOTH HOUSES OF CONGRESS.)",,,Internal Organization,,Miscellaneous Policy,7.013436504577061,0.32384649978835484,-0.063,-0.118,-0.365,0.301,0.985,0.993,-14.821246
2017-01-11 04:33:22,RH1050007,105,House,7,1997-01-21,CQ,395,28,In the Matter of Representative Newt Gingrich,Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,0.6848279418627968,1.1498078696646492,-0.797,0.604,-0.11,0.929,-0.036,0.931,-82.580523
2017-01-11 04:33:22,RH1050008,105,House,8,1997-02-05,,400,0,Frank M. Tejeda Post Office Building,,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-11 04:33:22,RH1050009,105,House,9,1997-02-05,,376,28,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF TUESDAY, FEBRUAURY 4.)",,,Internal Organization,,Miscellaneous Policy,5.374460382681649,3.651611475530787,-0.72,-0.218,-0.197,0.212,0.0,0.931,-90.741517
2017-01-11 04:33:22,RH1050010,105,House,10,1997-02-12,,85,341,Hutchinson of Arkansas Substitute Amendment,Constitutional Amendments,,Government Organization,,Government Management,37.30475699126338,-21.014178289264756,0.542,-0.795,-0.129,0.02,0.035,0.808,-191.918288
