date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 14:50:28,RH0520001,52,House,1,1891-12-08,,,ELEC. SPEAKER,311,8,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.353,0.936,-0.664,3.494,-0.125,0.972,-20.277936,0.938
2017-02-01 14:50:28,RH0520002,52,House,2,1892-01-06,,,"$100,000 FOR SHIP CHARTER TO HELP SUFFERING RUSSIA",165,72,Humanitarian Assistance (foreign),,Domestic Social Policy,,Social Welfare,-0.04,-0.168,0.229,-0.083,0.746,0.924,-49.242838,0.812
2017-02-01 14:50:28,RH0520003,52,House,3,1892-01-13,,,NO SUBSIDIES FOR PRIVATE INDUSTRIES,166,80,,,Budget Special Interest,,Government Management,0.027,-0.402,0.256,0.294,0.912,0.972,-32.159645,0.877
2017-02-01 14:50:28,RH0520004,52,House,4,1892-01-15,,,NO SUBSIDIES FOR PRIVATE INDUSTRIES,228,40,,,Budget Special Interest,,Government Management,0.297,-0.955,0.259,-0.122,0.475,0.921,-40.447365,0.86
2017-02-01 14:50:28,RH0520005,52,House,5,1892-01-15,,,NO SUBSIDIES FOR PRIVATE INDUSTRIES,164,95,,,Budget Special Interest,,Government Management,-0.125,-0.116,0.241,-0.071,0.691,0.888,-66.20186,0.774
2017-02-01 14:50:28,RH0520006,52,House,6,1892-01-15,,,NUMBER OF COMM. CLERKS,86,165,,,Internal Organization,Budget Special Interest,Government Management,0.084,0.701,0.015,-0.176,0.14,0.705,-153.564592,0.542
2017-02-01 14:50:28,RH0520007,52,House,7,1892-01-19,,,PUBLIC PRINTING,140,105,,,Budget Special Interest,,Government Management,-0.246,0.616,0.036,0.067,0.133,0.629,-161.196404,0.518
2017-02-01 14:50:28,RH0520008,52,House,8,1892-01-27,,,REGULATION OF COMMERCE BET. STATES,135,111,Interstate Commerce/Anti-trust/Restraint of Commerce,,Regulation General Interest,,Government Management,-0.564,0.826,-0.11,-0.164,0.396,0.727,-145.521529,0.553
2017-02-01 14:50:28,RH0520009,52,House,9,1892-01-30,,,PROCEDURAL,182,27,,,Internal Organization,,Miscellaneous Policy,0.236,0.072,0.6,0.771,0.926,0.99,-9.275828,0.957
2017-02-01 14:50:28,RH0520010,52,House,10,1892-02-01,,,SETUP COMM. ON ORDER OF BUSINESS,152,80,,,Internal Organization,,Miscellaneous Policy,0.272,-0.902,0.15,0.287,0.6,0.862,-88.467287,0.683
2017-02-01 14:50:28,RH0520011,52,House,11,1892-02-01,,,HOUSE RULE,172,74,,,Internal Organization,,Miscellaneous Policy,-0.252,-0.968,-0.143,-0.172,-0.108,0.665,-129.288655,0.591
2017-02-01 14:50:28,RH0520012,52,House,12,1892-02-02,,,HOUSE RULE,87,164,,,Internal Organization,,Miscellaneous Policy,-0.039,0.021,-0.132,0.014,0.609,0.865,-96.942251,0.68
2017-02-01 14:50:28,RH0520013,52,House,13,1892-02-03,,,HOUSE RULE,86,132,,,Internal Organization,,Miscellaneous Policy,-0.069,-0.656,-0.132,-0.1,0.453,0.784,-104.545622,0.619
2017-02-01 14:50:28,RH0520014,52,House,14,1892-02-03,,,HOUSE RULE,81,115,,,Internal Organization,,Miscellaneous Policy,0.042,-0.999,-0.161,-0.213,0.469,0.781,-88.580945,0.636
2017-02-01 14:50:28,RH0520015,52,House,15,1892-02-04,,,HOUSE RULE,90,160,,,Internal Organization,,Miscellaneous Policy,-0.709,0.668,-0.009,-0.183,0.011,0.644,-155.940817,0.536
2017-02-01 14:50:28,RH0520016,52,House,16,1892-02-08,,,INVEST. MANAGEMENT OF WORLD'S FAIR,98,147,Impeachments and Investigations,,Internal Organization,,Government Management,-0.215,-0.61,-0.115,0.139,0.357,0.743,-124.419594,0.602
2017-02-01 14:50:28,RH0520017,52,House,17,1892-02-08,,,INVEST. MANAGEMENT OF WORLD'S FAIR,105,126,Impeachments and Investigations,,Internal Organization,,Government Management,-0.311,-0.658,-0.099,0.136,0.404,0.73,-129.858953,0.57
2017-02-01 14:50:28,RH0520018,52,House,18,1892-02-09,,,AMEND INTERNAL REVENUE LAWS,173,39,Tax rates,,Budget General Interest,,Government Management,0.258,0.018,0.19,0.03,0.769,0.958,-33.417788,0.854
2017-02-01 14:50:28,RH0520019,52,House,19,1892-02-10,,,HOUSE MESSENGERS,133,95,,,Internal Organization,Budget Special Interest,Government Management,-0.235,0.028,-0.119,0.265,0.526,0.803,-103.837299,0.634
