id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH1130053,113,House,53,2014-02-06,,220,194,,Women's Equality,,Domestic Social Policy,Regulation Special Interest,Civil Liberties,-2.0699497963328524,0.5723676309574064,-0.152,0.887,-0.17,-0.475
RH1130054,113,House,54,2014-02-10,,365,21,,Women's Equality,,Domestic Social Policy,Regulation Special Interest,Civil Liberties,-4.855985786936782,2.1666418457436265,0.433,0.064,1.094,1.303
RH1130055,113,House,55,2014-02-10,,381,2,,Public Health,,Domestic Social Policy,Budget Special Interest,Social Welfare,56.45816386184534,-48.879937248910686,0.862,-0.213,1.679,-0.172
RH1130056,113,House,56,2014-02-10,,241,123,,,,Government Organization,,Government Management,12.61894528245696,6.794325178939043,-0.545,-0.083,-0.384,0.176
RH1130057,113,House,57,2014-02-11,,222,195,,,,Budget Special Interest,Regulation Special Interest,Civil Liberties,,,0.0,0.0,0.0,0.0
RH1130058,113,House,58,2014-02-11,,223,193,,,,Budget General Interest,,Government Management,-6.363325518948216,0.2426822002474912,0.145,-0.68,-0.999,-0.908
RH1130059,113,House,59,2014-02-11,,326,90,,,,Budget General Interest,,Government Management,-2.7162985252573084,0.19943641292795355,-0.28,0.96,-0.294,-0.626
RH1130060,113,House,60,2014-02-11,,221,201,,,,Budget General Interest,,Government Management,-5.1500568087479595,-0.12120272681990205,-0.048,0.126,0.699,0.785
RH1130061,113,House,61,2014-02-11,,412,4,,,,Budget General Interest,,Government Management,-3.222873174191221,-0.8377855432761998,-0.524,0.851,-0.258,-0.463
RH1130062,113,House,62,2014-02-25,,410,0,,Public Safety,,Budget Special Interest,Regulation Special Interest,Government Management,3.945053287062114,-3.404701839327598,0.879,0.063,1.208,-1.771
RH1130063,113,House,63,2014-02-25,,295,114,,Food Stamps/Food Programs,,Domestic Social Policy,Budget Special Interest,Social Welfare,-854.8283850091051,-43.893247635464355,-0.051,-0.297,-0.739,-0.005
RH1130064,113,House,64,2014-02-26,,224,192,,Food Stamps/Food Programs,,Domestic Social Policy,Budget Special Interest,Social Welfare,14.31116163646107,1.426759900735652,-0.086,0.196,-0.725,0.293
RH1130065,113,House,65,2014-02-26,,231,185,,,,Internal Organization,,Miscellaneous Policy,-15.500271121951295,14.066752414536655,0.931,-0.364,0.067,0.025
RH1130066,113,House,66,2014-02-26,,353,65,,Food Stamps/Food Programs,,Domestic Social Policy,Budget Special Interest,Social Welfare,8.657710662219571,-0.7371531019151076,0.169,0.726,0.729,-0.487
RH1130067,113,House,67,2014-02-26,,191,230,,Food Stamps/Food Programs,,Domestic Social Policy,Budget Special Interest,Social Welfare,-4.348017198387947,-0.5945020538325573,-0.352,0.936,-0.424,-0.564
RH1130068,113,House,68,2014-02-26,,243,176,,,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH1130069,113,House,69,2014-02-26,,177,241,,Unemployment/Jobs,,Budget Special Interest,,Social Welfare,-12.264810666074279,-0.017411136003554317,0.006,-0.091,-0.721,-0.34
RH1130070,113,House,70,2014-02-27,,249,162,,Unemployment/Jobs,,Budget Special Interest,,Social Welfare,-12.189448719427597,-0.014052756402862007,0.005,-0.075,-0.725,-0.344
RH1130071,113,House,71,2014-02-27,,181,235,,,,Internal Organization,,Miscellaneous Policy,9.288945832919705,-8.795051249627734,0.9,-0.435,0.053,-0.033
RH1130072,113,House,72,2014-02-27,,180,232,,Unemployment/Jobs,,Budget Special Interest,,Social Welfare,14.626214187569158,-1.2125486288223892,0.143,0.879,0.832,-0.329
RH1130073,113,House,73,2014-02-27,,179,235,,Unemployment/Jobs,,Budget Special Interest,,Social Welfare,-4.248586707846306,-0.25664400308847296,-0.075,0.062,0.667,0.908
RH1130074,113,House,74,2014-02-27,,183,229,,Unemployment/Jobs,,Budget Special Interest,,Social Welfare,-3.7221723914837974,0.4418406584518818,-0.147,0.989,-0.325,-0.505
RH1130075,113,House,75,2014-02-27,,181,232,,,,Internal Organization,,Miscellaneous Policy,16.628089356570886,-14.382198434023548,0.833,-0.531,0.069,-0.024
RH1130076,113,House,76,2014-02-27,,187,229,,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH1130077,113,House,77,2014-02-27,,236,179,,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH1130078,113,House,78,2014-02-27,,225,192,,Budget resolution ,,Budget General Interest,,Government Management,19.120487106066822,-0.788470200576143,0.062,0.397,-0.724,0.219
RH1130079,113,House,79,2014-02-27,,227,190,,Budget resolution ,,Budget General Interest,,Government Management,19.567227459012308,-0.8028991926227138,0.058,0.332,-0.724,0.214
RH1130080,113,House,80,2014-02-27,,250,167,,,,Internal Organization,,Miscellaneous Policy,-9.888232660850008,8.929162235877307,0.938,-0.346,0.053,0.031
RH1130081,113,House,81,2014-02-27,,227,186,,Budget resolution ,,Budget General Interest,,Government Management,9.727103655227237,2.6451255171906705,-0.333,-0.594,-0.185,0.11
RH1130082,113,House,82,2014-02-27,,181,236,,Budget resolution ,,Budget General Interest,,Government Management,-9.348469159723749,-2.3596769703546383,-0.309,0.529,0.771,0.477
RH1130083,113,House,83,2014-02-27,,194,223,,Budget resolution ,,Budget General Interest,,Government Management,27.61458016291039,9.970321759462292,-0.365,-0.109,0.826,-0.173
RH1130084,113,House,84,2014-02-27,,232,182,,Budget resolution ,,Budget General Interest,,Government Management,-23.358411375745032,-9.525006138922269,-0.399,-0.205,0.731,0.181
RH1130085,113,House,85,2014-02-28,,185,224,,Budget resolution ,,Budget General Interest,,Government Management,-7.8699404283894525,4.059629141905736,0.518,-0.017,-1.143,-0.84
RH1130086,113,House,86,2014-02-28,,194,216,,Budget resolution ,,Budget General Interest,,Government Management,441.1372954992245,101.27644066932241,-0.229,0.256,0.839,-0.011
RH1130087,113,House,87,2014-02-28,,180,232,,Budget resolution ,,Budget General Interest,,Government Management,-5.202502765356546,0.5807997787714763,-0.08,0.997,-1.11,-1.234
RH1130088,113,House,88,2014-02-28,,192,218,,,,Budget General Interest,,Government Management,-2.035459342771133,-0.9697294387162965,-0.641,0.335,-0.164,-0.466
RH1130089,113,House,89,2014-02-28,,234,176,,Energy,,Budget Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RH1130090,113,House,90,2014-03-04,,306,91,,Parks and Conservation,,Budget Special Interest,,Government Management,62.455146785095586,-27.94836090650792,0.449,0.094,1.447,-0.134
RH1130091,113,House,91,2014-03-04,,393,1,,,,Internal Organization,,Miscellaneous Policy,-7.744253849191453,6.352104279511117,0.852,-0.246,0.079,0.059
RH1130092,113,House,92,2014-03-05,,221,184,,Energy,,Regulation Special Interest,,Government Management,-5.121544321598514,-0.20371830331684015,0.027,-0.342,-1.021,-1.153
RH1130093,113,House,93,2014-03-05,,228,182,,Energy,Pollution and Environmental Protection,Regulation Special Interest,,Government Management,-4.591729796865925,-0.22018579526407334,-0.171,0.565,0.678,0.854
RH1130094,113,House,94,2014-03-05,,410,1,,Energy,,Regulation Special Interest,,Government Management,-31.19147956007602,0.9064255613197719,-0.003,1.0,1.235,0.229
RH1130095,113,House,95,2014-03-05,,185,227,,Energy,,Regulation Special Interest,Government Organization,Government Management,,,0.0,0.0,0.0,0.0
RH1130096,113,House,96,2014-03-05,,250,160,,Union Regulation/Davis-Bacon/Situs Picketing,,Domestic Social Policy,,Social Welfare,19.439602049710892,-0.6854969188832318,0.058,0.442,-0.726,0.216
RH1130097,113,House,97,2014-03-05,,375,36,,Union Regulation/Davis-Bacon/Situs Picketing,,Domestic Social Policy,,Social Welfare,16.70327723887886,-0.6230868026160952,0.057,0.329,-0.722,0.25
RH1130098,113,House,98,2014-03-06,,219,191,,,,Internal Organization,,Miscellaneous Policy,-3.7935986937852237,3.2317763708518954,0.941,-0.338,0.061,0.093
RH1130099,113,House,99,2014-03-06,,225,190,,Union Regulation/Davis-Bacon/Situs Picketing,,Domestic Social Policy,,Social Welfare,7.752250550632693,-0.049297072683515575,0.132,0.974,0.953,-0.711
RH1130100,113,House,100,2014-03-06,,230,184,,Union Regulation/Davis-Bacon/Situs Picketing,,Domestic Social Policy,,Social Welfare,-7.25353183567549,1.3004528352994227,0.199,-0.143,-1.061,-0.846
RH1130101,113,House,101,2014-03-06,,184,228,,,,Internal Organization,,Miscellaneous Policy,13.407629362610518,-12.694796125513845,0.917,-0.4,0.051,-0.022
RH1130102,113,House,102,2014-03-06,,190,221,,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH1130103,113,House,103,2014-03-06,,178,231,,,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RH1130104,113,House,104,2014-03-06,,184,223,,,,Regulation Special Interest,Government Organization,Government Management,-20.96585179741546,-3.0976387321942274,-0.157,0.194,-0.174,-0.048
RH1130105,113,House,105,2014-03-06,,229,183,,Radio/Television/Motion Pictures/Telecommunications,,Budget Special Interest,Government Organization,Government Management,,,0.0,0.0,0.0,0.0
RH1130106,113,House,106,2014-03-06,,211,186,,Radio/Television/Motion Pictures/Telecommunications,,Budget Special Interest,,Government Management,3.700626307682297,-3.012889772607556,0.782,-0.119,0.318,-0.497
RH1130107,113,House,107,2014-03-06,,180,228,,Radio/Television/Motion Pictures/Telecommunications,Science and Technology,Budget Special Interest,,Government Management,13.099610953197312,-10.6684817597154,0.818,0.047,1.214,-0.536
RH1130108,113,House,108,2014-03-06,,222,188,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,-5.350772831221457,-0.2630285240121567,-0.231,0.973,-0.309,-0.334
RH1130109,113,House,109,2014-03-06,,187,220,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130110,113,House,110,2014-03-06,,192,217,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130111,113,House,111,2014-03-06,,190,217,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130112,113,House,112,2014-03-06,,229,179,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130113,113,House,113,2014-03-06,,385,23,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130114,113,House,114,2014-03-11,,406,1,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130115,113,House,115,2014-03-11,,410,0,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,9.683387681156464,-0.8685081521734695,0.15,0.584,0.735,-0.439
RH1130116,113,House,116,2014-03-11,,402,7,,Radio/Television/Motion Pictures/Telecommunications,CIA/Spying/Intelligence,Defense Policy Resolutions,,Foreign and Defense Policy,-1.2197432561778985,-0.4942469286457796,-0.752,0.423,-0.302,-1.432
RH1130117,113,House,117,2014-03-12,,227,190,,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH1130118,113,House,118,2014-03-12,,229,192,,Parks and Conservation,,Domestic Social Policy,Government Organization,Civil Liberties,,,0.0,0.0,0.0,0.0
RH1130119,113,House,119,2014-03-12,,188,227,,,,Internal Organization,,Miscellaneous Policy,-6.960025611298647,6.147783844119041,0.931,-0.332,0.071,0.059
RH1130120,113,House,120,2014-03-12,,190,225,,Public Health,,Domestic Social Policy,Budget General Interest,Social Welfare,-12.741629472703067,-0.029224888418109204,-0.003,0.009,-0.727,-0.33
RH1130121,113,House,121,2014-03-12,,185,231,,Public Health,,Domestic Social Policy,Budget General Interest,Social Welfare,-11.766803862520925,0.528327845499163,-0.04,0.999,-0.413,-0.203
RH1130122,113,House,122,2014-03-12,,187,228,,Civil Rights/Desegregation/Busing/Affirmative Action,,Domestic Social Policy,,Civil Liberties,,,0.0,0.0,0.0,0.0
RH1130123,113,House,123,2014-03-12,,233,181,,,,Budget Special Interest,Government Organization,Government Management,38.22260237729716,5.661386935198899,-0.141,0.272,-1.216,0.184
RH1130124,113,House,124,2014-03-13,,227,193,,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,-5.820288844677537,-3.9862603087960338,-0.555,-0.756,-0.159,-0.158
RH1130125,113,House,125,2014-03-13,,228,184,,,,Budget Special Interest,Government Organization,Government Management,-1.2393606973841655,1.4222757718550159,0.82,0.406,-0.057,-0.266
RH1130126,113,House,126,2014-03-13,,191,227,,,,Budget Special Interest,Government Organization,Government Management,10.814282751827806,0.1514859453574311,0.078,0.995,1.077,-0.576
RH1130127,113,House,127,2014-03-13,,192,225,,,,Budget Special Interest,Government Organization,Government Management,,,0.0,0.0,0.0,0.0
RH1130128,113,House,128,2014-03-13,,244,171,,Vietnam War,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130129,113,House,129,2014-03-13,,175,236,,Public Lands,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH1130130,113,House,130,2014-03-13,,183,227,,Public Lands,,Indian Affairs,,Government Management,,,0.0,0.0,0.0,0.0
RH1130131,113,House,131,2014-03-13,,238,174,,Minimum Wage,,Regulation General Interest,,Social Welfare,-12.744882860126188,-0.007040937118990495,0.008,-0.109,-0.736,-0.334
RH1130132,113,House,132,2014-03-13,,217,173,,Minimum Wage,,Regulation General Interest,,Social Welfare,17.996439311086238,-0.6417899193540881,0.059,0.42,-0.725,0.233
RH1130133,113,House,133,2014-03-14,,191,226,,,,Internal Organization,,Miscellaneous Policy,7.762311736248194,-7.511277550403346,0.916,-0.401,0.051,-0.038
RH1130134,113,House,134,2014-03-14,,238,181,,Minimum Wage,,Regulation General Interest,,Social Welfare,4.2588940328292235,2.5881011162150536,-0.433,0.744,-0.162,0.22
RH1130135,113,House,135,2014-03-24,,398,0,,Minimum Wage,,Regulation General Interest,,Social Welfare,8.474866483065057,-0.7398781032226694,0.164,0.65,0.718,-0.49
RH1130136,113,House,136,2014-03-24,,393,0,,Minimum Wage,,Regulation General Interest,,Social Welfare,-3.835333723116339,0.4501113875131712,0.139,-0.083,-1.0,-1.508
RH1130137,113,House,137,2014-03-25,,188,231,,Debt Ceilings,,Budget General Interest,,Government Management,17.71865674989057,-0.6416820914936531,0.058,0.386,-0.723,0.236
RH1130138,113,House,138,2014-03-25,,196,225,,Debt Ceilings,,Budget General Interest,,Government Management,16.95298249485277,-0.6171319321860189,0.061,0.417,-0.724,0.247
RH1130139,113,House,139,2014-03-25,,197,224,,Debt Ceilings,Congressional Pay and Benefits,Budget General Interest,,Government Management,15.836925137800492,6.548791605947,-0.406,0.119,-1.161,0.424
RH1130140,113,House,140,2014-03-25,,229,192,,Debt Ceilings,,Budget General Interest,,Government Management,-12.809499825312853,0.9557609933618885,0.038,0.469,0.33,0.149
RH1130141,113,House,141,2014-03-26,,230,187,,Debt Ceilings,,Budget General Interest,,Government Management,-4.469630419046255,0.5619154797715595,-0.096,0.991,-0.483,-0.625
RH1130142,113,House,142,2014-03-26,,227,190,,,,Internal Organization,,Miscellaneous Policy,-3.9534037435545537,3.37419951894128,0.94,-0.342,0.054,0.079
RH1130143,113,House,143,2014-03-26,,418,0,,Public Safety,,Domestic Social Policy,Government Organization,Civil Liberties,,,0.0,0.0,0.0,0.0
RH1130144,113,House,144,2014-03-26,,197,223,,Radio/Television/Motion Pictures/Telecommunications,Science and Technology,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH1130145,113,House,145,2014-03-26,,193,227,,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH1130146,113,House,146,2014-03-26,,222,201,,,,Regulation Special Interest,Government Organization,Government Management,,,0.0,0.0,0.0,0.0
RH1130147,113,House,147,2014-03-27,,399,19,,Banking and Finance,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RH1130148,113,House,148,2014-04-01,,378,34,,Housing/Housing Programs/Rent Control,Military Pensions/Veterans Benefits,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130149,113,House,149,2014-04-01,,399,12,,Public Health,,Domestic Social Policy,Budget General Interest,Social Welfare,-13.28635595916069,0.00958169534657105,0.016,-0.203,-0.742,-0.323
RH1130150,113,House,150,2014-04-01,,261,140,,Public Health,,Domestic Social Policy,Budget General Interest,Social Welfare,-7.598380202188913,-0.08762267716935522,0.014,-0.194,-0.716,-0.545
RH1130151,113,House,151,2014-04-02,,229,194,,,,Internal Organization,,Miscellaneous Policy,-9.35595820574321,8.50202454622159,0.944,-0.33,0.055,0.034
RH1130152,113,House,152,2014-04-02,,236,186,,Public Health,,Domestic Social Policy,Budget General Interest,Social Welfare,-4.441163577574365,-0.09758967931167112,0.112,-0.595,0.655,0.853
RH1130153,113,House,153,2014-04-02,,262,157,,Public Health,,Domestic Social Policy,Budget General Interest,Social Welfare,-7.4688571523415055,-0.05599657112507181,0.032,-0.295,-0.718,-0.556
RH1130154,113,House,154,2014-04-03,,191,232,,Banking and Finance,,Regulation Special Interest,,Government Management,13.031361332703923,0.35159230267484903,0.013,0.521,-0.721,0.32
RH1130155,113,House,155,2014-04-03,,248,179,,Banking and Finance,,Regulation Special Interest,,Government Management,6.264870605156718,0.368329953601112,-0.039,0.124,-0.664,0.613
RH1130156,113,House,156,2014-04-04,,222,193,,Banking and Finance,,Regulation Special Interest,,Government Management,-24.93564037850776,-4.357707312294982,-0.191,0.405,-0.72,-0.167
RH1130157,113,House,157,2014-04-04,,220,194,,Banking and Finance,,Regulation Special Interest,,Government Management,-5.29177204982758,-0.6050727546991361,-0.295,0.956,1.065,1.164
RH1130158,113,House,158,2014-04-04,,182,214,,Banking and Finance,,Regulation Special Interest,,Government Management,-17.399516382829095,0.5831961310626328,0.008,0.444,1.077,0.358
RH1130159,113,House,159,2014-04-04,,189,211,,Banking and Finance,,Regulation Special Interest,,Government Management,-17.643894485123102,-3.32008120878659,-0.216,0.491,-0.723,-0.237
RH1130160,113,House,160,2014-04-04,,186,219,,,,Defense Policy Resolutions,Domestic Social Policy,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130161,113,House,161,2014-04-04,,185,222,,,Shipping/Maritime,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1130162,113,House,162,2014-04-04,,187,218,,,,Internal Organization,,Miscellaneous Policy,-2.640377137905396,2.2203835726318157,0.911,-0.185,0.063,0.138
RH1130163,113,House,163,2014-04-04,,224,182,,Military Pensions/Veterans Benefits,Unemployment/Jobs,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
