date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 07:31:50,RH1020001,102,House,1,1991-01-03,,262,165,"(HOUSE ELECTED THOMAS S. FOLEY, OF THE STATE OF WASHINGTON, AS SPEAKER OF THE HOUSE OF HOUSE OF REPRESENTATIVES OVER ROBERT H. MICHEL OF ILLINOIS.)",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.047,-0.035,0.749,-0.868,0.994,0.998,-6.432,0.985
2017-01-23 07:31:50,RH1020002,102,House,2,1991-01-03,,250,163,RULES FOR THE 102ND CONGRESS,,,Internal Organization,,Miscellaneous Policy,0.043,-0.044,0.725,-1.051,0.994,0.998,-5.287,0.987
2017-01-23 07:31:50,RH1020003,102,House,3,1991-01-03,,161,256,RULES FOR THE 102ND CONGRESS,Constitutional Amendments,,Budget General Interest,,Government Management,0.055,-0.015,-0.742,0.901,0.994,0.998,-6.195,0.985
2017-01-23 07:31:50,RH1020004,102,House,4,1991-01-03,,242,161,RULES FOR THE 102ND CONGRESS,,,Internal Organization,,Miscellaneous Policy,0.054,-0.023,0.74,-0.897,0.994,0.998,-6.196,0.985
2017-01-23 07:31:50,RH1020005,102,House,5,1991-01-12,,286,92,"(HOUSE APPROVED THE JOURNAL OF FRIDAY, JANUARY 11, 1991.)",,,Internal Organization,,Miscellaneous Policy,0.421,-0.03,0.239,-0.763,0.522,0.884,-98.713,0.77
2017-01-23 07:31:50,RH1020006,102,House,6,1991-01-12,,302,132,TO EXPRESS THE SENSE OF CONGRESS THAT CONGRESS MUST APPROVE ANY OFFENSIVE MILITARY ACTION AGAINST IRAQ,,,Defense Policy Resolutions,,Foreign and Defense Policy,0.129,0.341,0.225,0.151,0.674,0.901,-98.201,0.798
2017-01-23 07:31:50,RH1020007,102,House,7,1991-01-12,,183,251,REGARDING UNITED STATES POLICY TO REVERSE IRAQ’S OCCUPATION OF KUWAIT,,,Defense Policy Resolutions,,Foreign and Defense Policy,-0.119,-0.424,0.217,0.197,0.699,0.873,-128.293,0.744
2017-01-23 07:31:50,RH1020008,102,House,8,1991-01-12,,251,183,TO AUTHORIZE THE USE OF UNITED STATES ARMED FORCES PURSUANT TO UNITED NATIONS SECURITY COUNCIL RESOLUTION 678,,,Defense Policy Resolutions,Defense Policy Budget,Foreign and Defense Policy,-0.135,-0.315,-0.221,-0.205,0.716,0.88,-124.628,0.75
2017-01-23 07:31:50,RH1020009,102,House,9,1991-01-18,,399,6,SUPPORTING THE UNITED STATES PRESENCE IN THE PERSIAN GULF,,,Defense Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1020010,102,House,10,1991-01-23,,416,0,CONDEMNING THE IRAQI ATTACK AGAINST ISRAEL,,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1020011,102,House,11,1991-01-23,,418,0,CONDEMNING THE TREATMENT BY THE GOVERNMENT OF IRAQ OF CAPTURED SERVICE MEMBERS OF THE U.S. AND ITS ALLIES IN THE PERSIAN GULF CONFLICT,,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1020012,102,House,12,1991-01-23,,415,0,EXTENSION OF TIME UNDER THE INTERNAL REVENUE LAWS FOR INDIVIDUALS PERFORMING SERVICES AS PART OF THE DESERT SHIELD OPERATION,Tax rates,,Defense Policy Budget,Regulation Special Interest,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1020013,102,House,13,1991-01-23,,422,0,VETERANS’ COMPENSATION AMENDMENTS OF 1991,Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
