date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-02 23:33:55,RH0860001,86,House,1,1959-01-07,,,ELEC. SPEAKER,281,148,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.02,0.055,0.649,-1.308,0.993,0.998,-6.339,0.985
2017-02-02 23:33:55,RH0860002,86,House,2,1959-02-04,,,VETERANS HOUSING LOANS,126,279,Military Pensions/Veterans Benefits,,Budget Special Interest,,Social Welfare,0.247,0.474,-0.304,0.465,0.825,0.946,-49.702,0.884
2017-02-02 23:33:55,RH0860003,86,House,3,1959-02-04,,,VETERANS HOUSING LOANS,313,92,Military Pensions/Veterans Benefits,,Budget Special Interest,,Social Welfare,0.216,-0.141,0.225,-0.344,0.587,0.906,-82.391,0.816
2017-02-02 23:33:55,RH0860004,86,House,4,1959-02-05,,,EXTEND MIL. DRAFT 4 YEARS,384,22,Selective Service (The Draft),,Defense Policy Resolutions,,Foreign and Defense Policy,-0.813,-0.582,-0.217,0.092,0.136,0.953,-71.116,0.839
2017-02-02 23:33:55,RH0860005,86,House,5,1959-03-11,,,ADMIT HAWAII INTO UNION,350,79,,,Government Organization,,Government Management,-0.157,0.895,0.139,0.681,0.397,0.89,-114.831,0.765
2017-02-02 23:33:55,RH0860006,86,House,6,1959-03-12,CQ,,Hawaii Admission Act,331,94,,,Government Organization,,Government Management,-0.241,0.861,0.13,0.776,0.43,0.875,-116.425,0.76
2017-02-02 23:33:55,RH0860007,86,House,7,1959-03-13,,,DIVERT WATER LAKE MICH. INTO CHICAGO CANAL SYSTEM,256,161,Public Works,,Budget Special Interest,,Government Management,0.274,0.312,0.095,-0.39,0.658,0.868,-158.258,0.684
2017-02-02 23:33:55,RH0860008,86,House,8,1959-03-13,,,PERMIT ARTIFICIAL COLORING OF ORANGES,213,94,Agriculture,,Regulation Special Interest,,Agriculture,-0.711,0.143,-0.052,-0.586,0.138,0.735,-148.978,0.615
2017-02-02 23:33:55,RH0860009,86,House,9,1959-03-19,,,FED. AIRPORT CONSTR. AID,200,219,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,-0.114,0.122,-0.258,0.054,0.764,0.888,-101.211,0.785
2017-02-02 23:33:55,RH0860010,86,House,10,1959-03-19,,,FED. AIRPORT CONSTR. AID,196,221,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,-0.104,0.132,-0.282,0.033,0.821,0.916,-90.187,0.805
2017-02-02 23:33:55,RH0860011,86,House,11,1959-03-19,,,FED. AIRPORT CONSTR. AID,279,142,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,0.077,0.006,0.215,-0.003,0.669,0.888,-116.565,0.758
2017-02-02 23:33:55,RH0860012,86,House,12,1959-03-23,,,APPS. PAN AM. GAMES IN CHICAGO,276,126,,,Budget Special Interest,,Government Management,0.081,0.394,0.17,0.135,0.405,0.813,-151.267,0.686
2017-02-02 23:33:55,RH0860013,86,House,13,1959-03-25,,,INC. U.S. SUBSCRIP. TO INTL. MONETARY FUND & WORLD,316,57,,,Foreign Policy Budget,,Foreign and Defense Policy,0.257,0.311,0.237,0.669,0.421,0.912,-83.11,0.8
2017-02-02 23:33:55,RH0860014,86,House,14,1959-04-15,,,GIVE CERT. AUTH. TO RURAL ELEC. ADMIN. HEAD,262,139,,,Government Organization,,Government Management,-0.365,-0.761,0.245,-0.72,0.842,0.945,-65.059,0.85
2017-02-02 23:33:55,RH0860015,86,House,15,1959-04-16,,,1960 MIL. CONSTR.,379,7,,,Defense Policy Budget,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0860016,86,House,16,1959-04-30,,,GIVE CERT. AUTH. TO RURAL ELEC. ADMIN. HEAD,284,149,,,Government Organization,,Government Management,-0.358,-0.741,0.352,-0.93,0.919,0.972,-42.474,0.906
